Index	Question	Options	Answer	Answer Explanation
75	一架飞机装载后重4800公斤，飞机后行李舱里有三件行李。飞机重心位于基准面后0.98米处。现将90公斤的行李从后行李舱（基准面后1.45米处）移向前行李舱（基准面后0.45米处）。问：现在的新重心在 {{c1::A}}	基准面后0.9613米处||基准面后0.9550米处||基准面后0.9987米处	1	移动的重量/飞机总重量=重心改变量/重量移动的力臂改变量。90/4800=重心改变量/（1.45-0.45），所以重心改变量=0.01875。飞机原来的重心位于基准面后0.98m处，所以现在飞机重心为在基准面后0.98-0.01875≈0.9613m处。
76	根据下面给定条件：飞机总重：3037公斤，飞机重心位置：站位68.8处，飞机燃油消耗率12.7公斤/小时，飞机燃油重心：站位68.0处，问：经过1小时45分钟的飞行后，飞机的重心将在以下哪一个站位处？ {{c1::B}}	68.77||68.806||69.77	2	经过1小时45分钟飞行后，消耗燃油重量为：12.7×1.75=22.225公斤。应用重量增减公式：重量的改变量/新的总重=重心改变量/增减重量与原重心的位置，可得：-22.225/（3037-22.225）=△CG/（68-68.8），求得：△CG=0.006，新重心为：68.8+0.006=68.806.
77	根据下面给定条件：总重4137公斤，重心位置：站位67.8处，燃油消耗率：82.2公斤/小时，燃油重心：站位68.0处。问：经过1小时30分钟的飞行后，飞机的重心将位于哪一站位？ {{c1::A}}	67.79||68.79||70.78	1	重量的改变量÷新的总重=重心改变量÷增减重量与原重心的距离。已知燃油消耗率为82.2公斤/小时，则飞行1小时30分钟消耗油量为82.2×1.5=123.3公斤，则重心改变量=-123.3×（68-67.8）÷（4137-123.3）≈-0.00614，则新的重心位置为67.8-0.00614≈67.79。
78	飞机总重量为8100磅，重心为81.5英寸，重心后极限为80.5英寸，至少需要将多少货物从力臂150英寸的后行李舱移动到30英寸的前行李舱？ {{c1::B}}	60.5磅||67.5磅||65磅	2	"移动的重量÷飞机总重量=重心改变量÷重量移动的力臂改变量
移动的重量=（81.5-80.5）×8100÷（150-30）=67.5磅。"
79	参考图CPL3-4，飞行员重量120磅，前座旅客180磅，后座旅客175磅，飞机携带88加仑的燃油，行李A重量100磅，行李处B重量50磅，计算飞机的重心位置。 {{c1::B}}	60in||56.6in||70in	2	飞行员加前排旅客重量120+180=300磅，在纵轴上对应300磅点作水平线相交于‘飞行员前排旅客线’，从交点垂直向下作直线交于横轴，得出力矩指数11.6；（以下作图方法同上）后座旅客175磅作图得到力矩指数为13.2，燃油88加仑=528磅，作图得到力矩指数24.5，行李A处100磅，作图得到力矩指数10，行李B处50磅，作图得到力矩指数6.总力矩指数=11.6+13.2+24.5+10+6=65.3，总重量为120+180+175+528+100+50=1153磅，重心位置为65.3*1000/1153=56.63in。
80	重量和平衡报告在使用飞机前的原始数据，（  ）必须记录在重量和平衡报告中。 {{c1::C}}	飞机的设备种类，型号，制造厂商，安装日期等信息||影响空机重量的设备安装或维修以及飞机的设备种类等信息||所有影响空机重量和重心的永久性的设备安装或维修	3	重量和平衡报告在使用飞机前的原始数据，所有影响空机重量和重心的永久性的设备安装或维修都必须记录在重量和平衡报告中。
81	在对装载后飞机的重量和实用重心位置进行载重与平衡计算后，如果重心不在实用重心范围内，可以采用什么措施将重心调整到实用重心范围内？ {{c1::C}}	只能减小飞机的装载重量||只能增加飞机的装载||在不超过最大允许重量条件下，加临时压舱物	3	压舱物是指为了改变飞机重心而携带的物体，通常分为临时压舱物和永久压舱物。
82	为了用较少重量的压舱物达到调整重心位置的目的，压舱物通常都放在什么位置？ {{c1::A}}	飞机上最前面或最后面的位置||靠近飞机重心的位置||飞机结构可以承受重量的地方	1	设置在飞机上的压舱物是用来调整飞机重心，使它达到要求的实用重心范围内。通常压舱物都放在最前面或最后面的位置，以便用较少重量的压舱物就可以达到调整重心的目的。
83	以下关于密度高度说法正确的是 {{c1::A}}	低密度高度空气密度大||高密度高度空气密度大||压力高度与密度高度不可能相等	1	高密度高度所在的空气密度小，相对于标准大气中较高高度的密度值。
84	密度高度的概念是 {{c1::B}}	根据气压密度变化得出的高度||修正非标准温度影响后的压力高度||修正非标准温度影响后的相对高度	2	密度高度是实际高度的空气密度在国际标准大气上对应的高度。能直接用来确定飞机的飞行性能。当实际气温同标准气温不一致时，空气密度发生变化，气压递减率也随之发生变化，使高度表产生误差。密度高度就是指标准气压高经过修正气温误差后的修正高度。
85	高密度高度指的是 {{c1::A}}	稀薄的空气||稠密的空气||高大气压力	1	空气密度受高度、温度和湿度变化的影响。高密度高度指的是稀薄空气而低密度高度指的是稠密的空气。导致高密度高度的条件是高海拔高度、低大气压力、高温、高湿度或者这些因素的某些组合。低海拔高度、高大气压力、低温和低湿度是低密度高度的更明显预兆。一般当大气温度符合国际标准大气的状况时，密度高度等于压力高度。
86	双发飞机在起飞滑跑过程中，一台发动机失效，飞机在起飞航道第二段（起落架收上，起飞襟翼，起飞推力，速度V）的爬升梯度 {{c1::C}}	减小一半||减少60%||减小80%或以上	3	一发失效飞行时，拉力减小，阻力增大，飞行性能显著变差，一发失效，拉力减小约50%，但剩余拉力却减少80%左右，上升率和上升梯度同步减小。
87	双发飞机的关键发动机是指 {{c1::C}}	外侧发动机||内侧发动机||对飞机性能影响最大的发动机	3	关键发动机是指其失效对飞机的性能品质影响最大的发动机。
88	在高温、高湿度的机场，气压式高度表的高度（  ）密度高度 {{c1::B}}	大于||小于||等于	2	高温、高湿度的机场，空气密度稀薄，高度表指示的高度小于密度高度。
89	4000ft高度的温度为5摄氏度，则密度高度为 {{c1::B}}	4000ft||3971ft||2500ft	2	密度高度=气压高度×T/Tisa，T，Tisa分别为实际大气温度和标准大气温度，单位为K。4000英尺高度上的ISA温度为15-4000*2/1000=7°=280.15K,实际温度5°=278.15K，则密度高度=4000*278.15/280.15=3971.
90	参考图CPL3-5， 8000英尺高度上的气温为10摄氏度，则密度高度约为 {{c1::B}}	9000ft||9300ft||10000ft	2	根据气压高度与密度高度关系图，找到气温10℃向上作垂线，交于气压高度8000英尺的参考线上，由交点向左作垂线交于密度高度参考线，读出密度高度约为9300英尺。
91	飞机起飞和爬升性能表以什么高度为衡量标准？ {{c1::B}}	绝对高度||气压（密度）高度||真高度	2	飞机起飞和爬升性能以密度高度为衡量标准。影响密度高度的因素有温度、湿度、压强。空气的密度减小意味着高的密度高度，对应的飞行性能降低，相反，空气的密度增加意味着低的密度高度，飞机的飞行性能增加。
92	当飞机上升时，大气湿度增加，则密度高度（），飞机性能（）。 {{c1::A}}	增加，变差||增加，变好||减小，变差	1	"空气密度受高度、温度和湿度变化的影响。高密度高度指的是稀薄空气而低密度高度指的是稠密的空气。导致高密度高度的条件是高海拔高度、低大气压力、高温、高湿度或者这些因素的某些组合。低海拔高度、高大气压力、低温和低湿度是低密度高度的更明显预兆。一般当大气温度符合国际标准大气的状况时，密度高度等于压力高度。
湿度增加，导致空气密度减小，发动机输出功率减小，飞机性能变差。"
93	起飞重量越大，起飞距离 {{c1::A}}	越长||越短||与起飞重量无关	1	起飞重量增大，不仅使飞机离地速度增大，而且会引起机轮摩擦力增加，使飞机不易加速。因此，起飞重量增大，起飞滑跑距离和起飞距离增长。
94	机场的标高和气温越高，起飞滑跑距离 {{c1::A}}	越长||越短||与之无关	1	机场压力高度或气温升高，都会引起空气密度减小，一方面使拉力减小，飞机加速慢；另一方面，离地真速增大，起飞滑跑距离必然增长。
95	机场的标高和气温越高，相同重量的飞机离地表速（  ），离地真速（  ）。 {{c1::C}}	越大，越大||越小，不变||不变，越大	3	机场标高和气温升高，飞机离地表速不变，离地真速增大。
96	逆风起飞可使起飞滑跑距离（  ），离地速度（表速）（  ）。 {{c1::C}}	增加，减小||减小，减小||减小，不变	3	起飞滑跑时，不论有风或无风，离地空速（即表速）是一定的，但滑跑距离由地速决定。逆风滑跑时，离地地速小，起飞滑跑距离比无风时短。
97	顺风时起飞安全速度（表速） {{c1::C}}	增大||减小||不变	3	起飞滑跑时，不论有风或无风，离地空速（即表速）是一定的。
98	逆风使起飞后初始爬升梯度 {{c1::A}}	增大||减小||不变	1	
99	气温升高，飞机起飞着陆时的滑跑距离要 {{c1::A}}	增长||缩短||保持不变	1	气温升高，使空气密度减小，离地真速增大（离地表速不变），滑跑距离增长。
100	密度高度对爬升率的影响是 {{c1::B}}	密度高度较高，爬升率增加||密度高度较高，爬升率减小||密度高度较低，爬升率减小	2	密度高度也是影响飞机性能的一个重要因素，密度高度高能够增加起飞距离，减小爬升率，增加着陆距离；密度高度低能够减小起飞距离，增加爬升率，减小着陆距离。
101	重心位置越靠前，飞机的爬升率 {{c1::C}}	增加||不变||减小	3	飞机的重心位置能影响飞机的爬升率，重心位置靠前，减小爬升率，重心位置靠后，增加爬升率。
102	着陆中过跑道头的速度越大，所用跑道距离 {{c1::A}}	越大||越小||与之无关	1	进场速度增加意味着着陆中需要消失的能量增加，将导致着陆距离增长。
103	着陆中过跑道头的高度越大，所用跑道距离 {{c1::A}}	越大||越小||与之无关	1	进场高度偏高，引起接地点前移，着陆距离增长。
104	跑道积水或雪后，使飞机起飞滑跑和着陆滑跑距离 {{c1::A}}	增长||缩短||与之无关	1	跑道积水或雪后，飞机的起飞和着陆性能将显著下降，滑跑中方向控制变得困难，滑跑距离增长。
105	在气温、风和飞机重量相同的条件下，飞机在高海拔机场的接地速度将 {{c1::A}}	大于海平面机场||小于海平面机场||与海平面机场相同	1	高海拔机场空气密度低，为保持不变的升力，需相应增大接地速度。
106	当气温高于标准大气温度时，飞机的载重量要 {{c1::B}}	增加||减小||保持不变	2	气温高于标准大气温度，飞机载荷减小，反之增大。
107	在高原机场着陆时，使用的襟翼偏度过大，飞机复飞时爬升梯度将会 {{c1::B}}	过大||过小||不变	2	在高原机场，空气密度减小，使飞机拉力减小，飞机性能下降，飞机加速慢，如果使用襟翼偏度过大，导致升阻比过小，在复飞的时候，上升梯度过小，不利于安全越障，不利于飞行安全。
108	起飞离地后上升到15米（50英尺）时飞机的速度不小于（  ），以保证具有足够的安全（机动）速度 {{c1::C}}	抬前轮速度||起飞决断速度||起飞安全速度	3	对于正常类、实用类，起飞是指飞机从跑道上开始滑跑，加速到抬前轮速度使抬前轮，离地上升到距起飞表面50ft高度，速度达到起飞安全速度的运动过程。
109	起飞滑跑中飞机的加速力随速度增加而 {{c1::C}}	增加||不变||减小	3	在起飞滑跑阶段，总的加速力随着滑跑速度的增大而减小。一方面，随着滑跑速度的增大，阻力增大，升力增大，地面摩擦力减小，飞机的总阻力逐渐增加；另一方面，随着滑跑速度的增大，螺旋桨拉力不断减小。因此，飞机加速度不断减小。
110	起飞距离是 {{c1::C}}	从开始加速滑跑到飞机离地所经过的距离||从速度为0开始加速滑跑到飞机离地上升到15米（50英尺）所经过的距离||从速度为0开始加速滑跑到飞机离地上升到15米（50英尺），速度不小于起飞安全速度所经过的水平距离	3	起飞距离是从速度为0开始加速滑跑到飞机离地上升到15米（50英尺），速度不小于起飞安全速度所经过的水平距离。
111	"根据图CPL3-6，在下面给定条件下，温度：10℃（50℉），压力高度：610米（2000英尺 ），重量：1125公斤（2700磅 ）风：静风
问：飞机到达15米（50英尺）高度的起飞距离是 {{c1::A}}"	244米（800英尺）||198米（650英尺）||320米（1050英尺）	1	从图中50°F向上引直线直到与2000ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与2700lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交于静风位置，从交点直接引到最右边，得到的数值即为起飞距离约为800ft。
112	根据图CPL3-6，在下面给定条件下，温度：24℃（75°F），压力高度：1830米（6000英尺），重量：1315公斤（2900磅），逆风：37公里/小时（20海里/小时）。问：起飞时，要在305米（1000英尺）的距离内安全飞越一个15米（50英尺）高的障碍物，要减少多少重量？ {{c1::C}}	23公斤（50磅）||45公斤（100磅）||136公斤（300磅）	3	起飞距离是飞机起飞滑跑到距离道面50英尺越障高度地面所经过的距离。根据题意要在1000英尺处安全飞越一个50英尺的障碍物，即要求起飞距离为1000英尺满足题意要求。根据起飞性能图，求出给定条件下，起飞距离为1000英尺的飞机重量。作图步骤：找到温度75°F，向上作垂线交于气压高度6000英尺，由交点向右作直线交于重量参考线。由交点作一条重量的平行曲线。根据逆风20节，向上作垂线，交于起飞距离1000英尺对应曲线，由交点向左作直线交于前面所作重量曲线。再由交点向下作垂线，交于重量值2600磅上。即要在1000英尺的距离内安全飞越一个50英尺的障碍物，要求起飞重量为2600磅，所以需要减重300磅。
113	根据图CPL3-6，在下面特定条件下，温度10℃（50°F），压力高度：海平面高度，重量：1125公斤（2700磅），风：静风，问：飞机到达15米（50英尺）高度的起飞距离是 {{c1::C}}	168米（550英尺）||198米（650英尺）||229米（750英尺）	3	从图中50°F向上引直线直到与0ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与2700lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交于静风位置，从交点直接引到最右边，得到的数值即为起飞距离约为750ft。
114	根据图CPL3-6，在下面特定条件下，温度：38℃（100°F），压力高度：1219米（4000英尺），重量：1452公斤（3200磅），风：静风 问：飞机的起飞滑跑距离是 {{c1::B}}	360米（1180英尺）||411米（1350英尺）||564米（1850英尺）	2	从图中100°F向上引直线直到与4000ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与3200lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交于静风位置，从交点直接引到最右边，得到的数值即为起飞距离约为1850ft。根据图中提示可知，起飞滑跑距离为总起飞距离的73%，所以飞机的起飞滑跑距离是1850×73%≈1350ft。
115	根据图CPL3-6，在下面特定条件下，温度：-1℃（30°F），压力高度：1830米（6000英尺），重量：1497公斤（3300磅），风：逆风37公里/小时（20海里/小时），问：飞机到达15米（50英尺）高度的起飞距离是 {{c1::C}}	335米（1100英尺）||396米（1300英尺）||457米（1500英尺）	3	从图中30°F向上引直线直到与6000ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与3300lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交，再沿倾斜方向按比例偏折，直到与逆风20kt位置相交，从交点直接引到最右边，得到的数值即为起飞距离约为1500ft。
116	可用起飞距离是指 {{c1::B}}	跑道的长度||跑道长度与净空道长度之和||跑道长度与安全道长度之和	2	可用起飞距离通常是跑道全长，如果跑道有净空道。可用起飞距离为跑道全长加上净空道的长度。
117	参考图CPL3-7，根据下列条件：机场外界温度8度，机场气压高度1250ft，飞机重量3430磅，顶风6kt，求50英尺越障的短跑道起飞距离和越障速度。 {{c1::B}}	860FT,66KIAS||1520FT,77KIAS||1550FT,82KIAS	2	根据题意作图，找到机场外界温度8度，向上作垂线交于机场气压高度1250ft曲线上，由交点向右作水平线，交于重量参考线，由交点作一条最近的平行曲线，由重量3430磅向上作垂线，交于所作的曲线，由交点向右作平行线交顺逆风参考线，由交点作逆风曲线，由6节逆风向上作垂线交于逆风曲线，由交点向右作平行线，得到50英尺越障起飞距离1520英尺。由图中上部分表格，利用线性插值法，可得3430磅对应的越障速度约为77节。
118	参考图CPL3-8，根据下列条件：机场外界温度8度，机场气压高度1250ft，飞机重量3430磅，顶风6kt，求短跑道起飞滑跑距离和起飞抬轮速度。 {{c1::A}}	860FT,66KIAS||1520FT,70KIAS||1550FT,68KIAS	1	根据题意作图，找到机场外界温度8度，向上作垂线交于机场气压高度1250ft曲线上，由交点向右作水平线，交于重量参考线，由交点作一条最近的平行曲线，由重量3430磅向上作垂线，交于所作的曲线，由交点向右作平行线交顺逆风参考线，由交点作逆风曲线，由6节逆风向上作垂线交于逆风曲线，由交点向右作平行线，得到短跑道起飞滑跑距离860英尺。由图中上部分表格，利用线性插值法，可得3430磅对应的起飞抬轮速度约为66节。
119	参考图CPL3-9，飞机在草地跑道运行，根据下列条件：机场气压高度2000ft，外界大气温度10°C，飞机重量2450磅，逆风9kt，求短跑道起飞滑跑距离。 {{c1::A}}	1150ft||1259ft||1369ft	1	根据表格我们可以得到机场气压高度2000ft,标准大气温度10度所对应的起飞滑跑距离1095ft。根据note，干草地起飞滑跑距离需要在表格数据基础上增加15%，还要修正风对距离的影响，本题逆风9kt，所以距离要减去10%*9/9≈10% 。最后修正距离后得起飞滑跑距离1150ft。
120	根据图CPL3-10，在下面给定条件下：温度：21℃（70°F），压力高度：海平面高度，重量：1542公斤（3400磅），逆风：30公里/小时（16海里/小时），问：飞机着陆滑跑距离约为 {{c1::C}}	218米（716英尺）||389米（1275英尺）||210米（689英尺）	3	从图中70°F向上引直线直到与0ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与3400lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交，再沿倾斜方向按比例偏折，直到与逆风16kt位置相交，从交点直接引到最右边，得到的数值即为着陆距离约为1300ft。根据图中提示可知，着陆滑跑距离大约为着陆距离的53%，所以飞机着陆滑跑距离为1300×53%=689ft。
121	根据图CPL3-10，在下面给定条件下，温度：29℃（85°F），压力高度：1830米（6000英尺），重量：1270公斤（2800磅），逆风：26公里/小时（14海里/小时），问：飞机着陆滑跑距离约为 {{c1::A}}	226米（742英尺）||390米（1280英尺）||451米（1480英尺）	1	从图中85°F向上引直线直到与6000ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与2800lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交，再沿倾斜方向按比例偏折，直到与逆风14kt位置相交，从交点直接引到最右边，得到的数值即为着陆距离约为1400ft。根据图中提示可知，着陆滑跑距离大约为着陆距离的53%，所以飞机着陆滑跑距离为1400×53%=742ft。
122	根据图CPL3-10，在下面给定条件下，温度：10℃（50°F），压力高度：海平面高度，重量：1360公斤（3000磅），逆风：18.5公里/小时（10海里/小时），问：飞机着陆滑跑距离约为 {{c1::B}}	130米（425英尺）||194米（636英尺）||255米（836英尺）	2	从图中50°F向上引直线直到与0ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与3000lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交，再沿倾斜方向按比例偏折，直到与逆风10kt位置相交，从交点直接引到最右边，得到的数值即为着陆距离约为1200ft。根据图中提示可知，着陆滑跑距离大约为着陆距离的53%，所以飞机着陆滑跑距离为1200×53%=636ft。
123	根据图CPL3-10，在下面给定条件下，温度：27℃（80°F），压力高度：1219米（4000英尺），重量：1270公斤（2800磅），逆风：44公里/小时（24海里/小时），问：飞机15米（50英尺）越障高度的着陆距离是 {{c1::A}}	343米（1125英尺）||381米（1250英尺）||404米（1325英尺）	1	从图中80°F向上引直线直到与4000ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与2800lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交，再沿倾斜方向按比例偏折，直到与逆风24kt位置相交，从交点直接引到最右边，得到的数值即为着陆距离约为1125ft。
124	参考图CPL3-11，根据下列条件：机场外界温度8度，气压高度680ft，重量3107磅，顶风5kt，求飞机着陆距离与进近速度？ {{c1::C}}	1200FT,无法得到||1300FT,70KT||1238FT,68KT	3	图中左侧ASSOCIATED CONDITIONS是假设前提条件。按步骤作图：从图中8°C向上引直线直到与气压高度680ft的高度线相交，从交点水平向右引直线，与第一条参考线相交，再沿倾斜方向按比例偏折，直到与3107lbs的重量线相交，从交点水平向右引线直到与第二条参考线相交，再沿倾斜方向按比例偏折，直到与逆风5kt位置相交，从交点直接引到最右边，得到的数值即为着陆距离约为1238ft。进近速度可以用3107磅的重量垂直画一个直线与进近速度相交得68kt。
125	参考图CPL3-12，根据下列条件：气压高度700ft，标准大气温度，重量2450磅，顺风4kt，求短跑道运行飞机着陆滑跑距离？ {{c1::C}}	554ft||561ft||673ft	3	已知气压高度700ft，标准大气温度13.6℃。通过线性内插值可得飞机着陆滑跑距离为561ft。顺风4kt,根据下面note可知，顺风运行可达到10节正确（最大10节），十节以内，每2节顺风，增加10%，4节顺风，增大20%，561x（1+20%）=673ft。
126	进近着陆过程中襟翼故障不能放下，参考图CPL3-12，根据下列条件：机场外界温度0度，气压高度1000ft，重量2450磅，顶风5kt，求短跑道运行飞机着陆距离和进近速度？ {{c1::C}}	1280ft，62KIAS||1209ft，65KIAS||1657ft，69KIAS	3	已知机场外界温度0度，气压高度1000ft。查表可得飞机着陆距离为1280ft。根据顶风5kt,进行修正距离减少5.56%，减少71ft,不放襟翼着陆距离需要增加35%，增加448ft,最后得飞机着陆距离1657ft。表格右上角进近速度62节，不放襟翼着陆进近速度增加7节，则进近速度为69节。
127	参考图CPL3-14，根据下列条件：机场外界温度8度，机场气压高度1250ft，爬升到巡航高度5500ft，巡航外界温度－2度，求爬升油量，时间，距离？ {{c1::C}}	2.6GAL，4.5MIN，7.3NM||0.4GAL，0.9MIN，1.4NM||2.2GAL，3.6MIN，5.9NM	3	通过机场外界温度和气压高度得到油量0.4GAL，时间0.9MIN，距离1.4NM。通过巡航高度和巡航高度上的外界温度得到油量2.6GAL，时间4.5MIN，距离7.3NM。巡航高度相应值减去机场高度的值就是从机场爬升到巡航所需的时间，距离和油量。
128	在一定航程飞行中，为了燃油经济性，应采取 {{c1::A}}	最大航程速度巡航||长航时速度巡航||经济速度巡航	1	在一定航程飞行中，为了节省燃油，减小由于燃油消耗所支出的费用，应选用最大航程巡航的巡航M数和远航高度。但是，就每次飞行来讲，油费仅仅是总费用中的一部分，总费用还包括其他费用。驾驶员在巡航飞行时选用的速度应使总费用最小。
129	根据图CPL3-13，在下面给定条件下，重量：1814公斤（4000磅），压力高度：1524米（5000英尺），温度：30℃，问：飞机的最大爬升率是 {{c1::B}}	3.33米/秒（655英尺/分）||3.57米/秒（702英尺/分）||3.93米/秒（777.4英尺/分）	2	根据题干给出的条件可知，应参看图中重量为4000磅部分，温度在20℃时，气压高度6000ft上的爬升率为（800+695）÷2=747.5ft/min，可知高度为5000ft上的爬升率为（800+747.5）÷2=773.75ft/min。同理，温度在40℃时，气压高度6000ft上的爬升率为605ft/min，可知高度5000ft上的爬升率为630ft/min。已知温度20℃和40℃时的爬升率，可知温度为30℃时的爬升率=（773.75+630）÷2≈702ft/min。
130	根据图CPL3-13，在下面给定条件下，重量：1678公斤（3700磅），压力高度：6706米（22000英尺），温度：-10℃，问：飞机的最大爬升率是 {{c1::C}}	1.55米/秒（305英尺/分）||1.63米/秒（320英尺/分）||1.95米/秒（384英尺/分）	3	根据题干给出的条件可知，应参看图中重量为3700磅部分，温度在-20℃时，气压高度22000ft的爬升率为（600+295）÷2=447.5ft/min。温度在0℃时，高度22000ft的爬升率为（470+170）÷2=320ft/min。已知温度-20℃和0℃时的爬升率，可知温度在-10℃时的爬升率为（447.5+320）÷2≈384ft/min。
131	参考图CPL3-15，根据下列条件：机场气压高度2000ft，温度为标准大气温度，飞机重量2450磅，爬升到巡航气压高度9000ft，巡航外界温度5度，求从机场起飞爬升到巡航高度的油量，时间，距离？ {{c1::C}}	3.4GAL，18MIN，25NM||3.672GAL，19.44MIN，27NM||4.072GAL，16.44MIN，23NM	3	巡航气压高度9000ft，查表得时间，油量，距离为18MIN,3.4GAL,25NM。温度为5度，比该高度上的标准大气温度高8度，需要时间、燃油和距离进行修正10%*8/10=8%，得时间，油量，距离为19.44MIN,3.672GAL,27NM。机场高度2000ft，气温为标准大气温度，查表得时间，油量，距离为3MIN,0.7GAL,4NM。油量需要增加开车、滑行和起飞所用油量1.1加仑。所以从机场起飞爬升到9000ft巡航高度的所需时间，油量，距离为16.44MIN,4.072GAL,23NM。
132	在巡航飞行中遇到逆风，考虑到节约燃油，应该选用什么速度？ {{c1::C}}	保持速度不变||比正常巡航速度小一些的速度||比正常巡航速度大一些的速度	3	对于顺，逆风平飞，可以参考公式计算飞机的公里燃油消耗量：qkm风=qkm/(1+u/v),式中u为风速，顺风取正值，逆风取负值。当风速一定时，顺风飞行，如空速减小，可以使公里燃油消耗量减小，增大平飞航程；逆风飞行时，如空速增大，可以使公里燃油消耗量减小，增大平飞航程。因此，顺风飞行时可以适当减小空速以增大平飞航程，逆风飞行时可以适当增大空速以增大平飞航程。
133	一发失效后的实用升限是一发失效后仍然有 {{c1::C}}	0ft/min的爬升能力对应的高度||100ft/min的爬升能力对应的高度||50ft/min的爬升能力对应的高度	3	一发失效后的实用升限是飞机一发失效后仍然有50ft/min能的爬升能力所对应的高度。
134	参考图CPL3-17，根据下列条件：外界温度8度，气压高度1250ft，飞机重量3430磅，2700RPM,满油门，一发失效后飞机起落架收上的爬升率？ {{c1::B}}	200ft/min||285ft/min||300ft/min	2	在图找到温度和气压相交的点，水平画直线与飞机重量相交，然后垂直向下画直线得出一发失效后的爬升率285FPM。
135	参考图CPL3-17，在标准大气条件下，飞机爬升到4000ft高度是一发失效，飞机重量3600磅，则飞机还能维持多大的爬升率？ {{c1::B}}	50ft/min||100ft/min||150ft/min	2	爬到4000ft高度上，标准大气，温度为7度，在图找到温度7度和4000气压相交的点，水平画线与飞机重量相交，然后垂直向下画得出一发失效后的爬升率100FPM。
136	参考图CPL3-17，飞机在标准大气条件下爬升时一发失效，飞机重量3000磅，则该飞机的实用升限为 {{c1::C}}	3000ft||6000ft||8000ft	3	根据实用升限的定义在图中找到50ft/min的爬升率，向上作垂线，与3000磅重量斜线的交点处向左引水平线，水平线与标准大气温度的交点处对应的气压高度即为该飞机的实用升限。
137	飞行管制部门应当在拟飞 行前1天（ ）时前作出批准或者不予批准通用航空飞行计划的决定？ {{c1::C}}	22||20||21	3	《通用航空飞行管制条例》第十六条：飞行计划申请应当在拟飞行前1天15时前提出；飞行管制部门应当在拟飞行前1天21时前作出批准或者不予批准的决定，并通知申请人。
138	航空器营运人执行其他任务不得早于预计撤轮挡时间前（  ）提交飞行计划 。 {{c1::A}}	120小时||60小时||36小时	1	航空器营运人及其代理人应当于航空器预计撤轮挡时间2小时30分钟前提交飞行计划。遇有特殊情况，经与计划受理单位协商，最迟不晚于航空器预计撤轮挡时间前75分钟提交飞行计划。国内航空器营运人执行国内飞行任务不得早于预计撤轮挡时间前24小时提交飞行计划；航空器营运人执行其他任务不得早于预计撤轮挡时间前120小时提交飞行计划。航空器营运人及其代理人不得为同一飞行活动重复提交飞行计划。
139	航空器营运人应当于航空器预计撤轮挡时间（  ）分钟前提交飞行计划 。 {{c1::C}}	100||120||150	3	航空器营运人及其代理人应当于航空器预计撤轮挡时间2小时30分钟前提交飞行计划。遇有特殊情况，经与计划受理单位协商，最迟不晚于航空器预计撤轮挡时间前75分钟提交飞行计划。国内航空器营运人执行国内飞行任务不得早于预计撤轮挡时间前24小时提交飞行计划；航空器营运人执行其他任务不得早于预计撤轮挡时间前120小时提交飞行计划。航空器营运人及其代理人不得为同一飞行活动重复提交飞行计划。
140	航空器营运人及其代理人应当于航空器预计撤轮挡时间前（ ）前提交飞行计划，遇有特殊情况，经与计划受理单位协商，最迟不晚于航空器预计撤轮档时间前（）提交飞行计划。 {{c1::B}}	200min，100min||150min，75min||120min，60min	2	航空器营运人及其代理人应当于航空器预计撤轮挡时间2小时30分钟前提交飞行计划。遇有特殊情况，经与计划受理单位协商，最迟不晚于航空器预计撤轮挡时间前75分钟提交飞行计划。
141	国内航空器营运人执行国内飞行任务，不得早于预计撤轮挡时间前（ ）提交飞行计划。 {{c1::A}}	24h||12h||36h	1	国内航空器营运人执行国内飞行任务不得早于预计撤轮挡时间前24小时提交飞行计划；航空器营运人执行其他任务不得早于预计撤轮挡时间前120小时提交飞行计划。航空器营运人及其代理人不得为同一飞行活动重复提交飞行计划。
