Index	Question	Options	Answer	Answer Explanation
123	升放无人驾驶航空自由气球或者可能影响飞行安全的系留气球的具体管理办法由（  ）拟定，报（  ）批准实施。 {{c1::A}}	国务院、中央军事委员会空中交通管制委员会会同国务院民用航空主管部门、中国人民解放军空军，国务院和中央军事委员会||国务院、中央军事委员会空中交通管制委员会，国务院和中央军事委员会||国务院民用航空主管部门、中国人民解放军空军，国务院、中央军事委员会空中交通管制委员会	1	《中华人民共和国飞行基本规则》第二十七条　升放无人驾驶航空自由气球或者可能影响飞行安全的系留气球，须经有关飞行管制部门批准。具体管理办法由国务院、中央军事委员会空中交通管制委员会会同国务院民用航空主管部门、中国人民解放军空军拟定，报国务院、中央军事委员会批准实施。
124	转场航空器的起飞，机场区域内、外飞行的开始和结束，均应当遵守预定的时间；需要提前或者推迟起飞时间的 {{c1::A}}	应当经上一级飞行管制部门的许可||应当经区域管制部门的许可||应当经地区管理局调度室的许可	1	《中华人民共和国飞行基本规则》第三十八条：转场航空器的起飞，机场区域内、外飞行的开始和结束，均应当遵守预定的时间；需要提前或者推迟起飞时间的，应当经上一级飞行管制部门的许可。
125	无识别标志的航空器因特殊情况需要飞行的 {{c1::B}}	必须经相关管制单位批准||必须经中国人民解放军空军批准||必须经中国民用航空总局空中交通管理局批准	2	《中华人民共和国飞行基本规则》第四十一条：无识别标志的航空器因特殊情况需要飞行的，必须经中国人民解放军空军批准。
126	接受转场飞行航空器降落的机场，必须在航空器到达机场（  ）以前，做好保障降落的各项准备工作。 {{c1::A}}	30分钟||45分钟||1小时	1	《中华人民共和国飞行基本规则》第四十六条：接受转场飞行航空器降落的机场，必须在航空器到达机场30分钟以前，做好保障降落的各项准备工作。
127	昼间飞行，在航空器起飞、降落前，水平能见度小于（  ）的，应当打开机场全部障碍标志灯。 {{c1::B}}	1.5公里||2公里||3公里	2	《中华人民共和国飞行基本规则》第四十七条：昼间飞行，在航空器起飞、降落前，水平能见度小于2公里的，应当打开机场全部障碍标志灯。
128	昼间飞行，水平能见度小于（  ）公里的，起飞时还应当打开跑道灯，着陆时还应当打开航空器着陆方向（着陆的反航向）上保障飞行的全部灯光。 {{c1::C}}	3||2||1	3	《中华人民共和国飞行基本规则》第四十七条：昼间飞行，在航空器起飞、降落前，水平能见度小于2公里的，应当打开机场全部障碍标志灯；水平能见度小于1公里的，起飞时还应当打开跑道灯，着陆时还应当打开航空器着陆方向（着陆的反航向）上保障飞行的全部灯光。
129	飞行人员（  ），必须同空中交通管制员或者飞行指挥员保持无线电通信联络，并且严格遵守通信纪律 {{c1::B}}	在整个飞行阶段||自起飞前开车起到着陆后关车止||进入驾驶舱后到飞行结束离开驾驶舱	2	《中华人民共和国飞行基本规则》第四十八条：飞行人员自起飞前开车起到着陆后关车止，必须同空中交通管制员或者飞行指挥员保持无线电通信联络，并且严格遵守通信纪律。
130	航空器飞离机场加入航路、航线和脱离航路、航线飞向机场，应当（  ）规定的航线和高度上升或者下降。 {{c1::C}}	按照该机场使用细则||按照公布的进离场程序||按照该机场使用细则或者进离场程序	3	《中华人民共和国飞行基本规则》第五十二条：航空器飞离机场加入航路、航线和脱离航路、航线飞向机场，应当按照该机场使用细则或者进离场程序规定的航线和高度上升或者下降。
131	航空器进行空域飞行时，应当按照规定的（  ）进入空域或者脱离空域，并且保持在规定的空域和高度范围内飞行。 {{c1::B}}	航线（航向）、高度、次序和进出点||航线（航向）、高度、次序||航线（航向）、高度	2	《中华人民共和国飞行基本规则》第五十四条规定：航空器进行空域飞行时，应当按照规定的航线（航向）、高度、次序进入空域或者脱离空域，并且保持在规定的空域和高度范围内飞行。
132	除等待空域外，一个飞行空域，在同一个时间内，只允许安排（  ）航空器飞行。各批航空器飞行活动的高度范围之间，通常应当保持（  ）以上的高度差。 {{c1::A}}	一至三批，2000米||一至两批，2000米||一至两批，1000米	1	《中华人民共和国飞行基本规则》第五十四条规定：除等待空域外，一个飞行空域，在同一个时间内，只允许安排一至三批航空器飞行。各批航空器飞行活动的高度范围之间，通常应当保持2000米以上的高度差。
133	空中交通管制员或者飞行指挥员允许航空器飞入机场区域时，应当及时向飞行员通报 {{c1::B}}	机场区域内有关的飞行情况；气象条件||进入的飞行高度；机场区域内有关的飞行情况；气象条件||进入的飞行高度；气象条件	2	"《中华人民共和国飞行基本规则》第五十八条：复杂气象条件下进入机场区域的飞行，必须经空中交通管制员或者飞行指挥员许可。空中交通管制员或者飞行指挥员允许航空器飞入机场区域时，应当及时向飞行员通报下列情况：
（一）进入的飞行高度；
（二）机场区域内有关的飞行情况；
（三）水平能见度或者跑道视程、天气现象和机场上空的云底高度，地面和穿云高度上的风向、风速，场面气压或者修正海平面气压，或者零点高度，以及地面大气温度；
（四）仪表进场或者穿云方法和着陆航向。"
134	航空器穿云下降必须按照（  ）进行。 {{c1::B}}	该机场的仪表进近图||该机场的仪表进近图或者穿云图||公布的进场程序	2	《中华人民共和国飞行基本规则》第六十条规定：航空器穿云下降必须按照该机场的仪表进近图或者穿云图进行。当下降到规定的最低高度或者决断高度仍不能以目视进行着陆时，应当立即停止下降，并且按照规定的航向上升至安全高度。
135	对于备降的航空器，空中交通管制员、飞行指挥员或者航空公司签派员及其代理人，应当立即通知备降机场准备接受航空器降落，同时指示航空器 {{c1::B}}	飞往备降机场的航向和通知备降机场的天气情况||飞往备降机场的航向、飞行高度和通知备降机场的天气情况||飞往备降机场的航向、飞行高度、油量和通知备降机场的天气情况	2	《中华人民共和国飞行基本规则》第六十条：航空器因故不能在该机场降落的，空中交通管制员、飞行指挥员或者航空公司签派员及其代理人，应当立即通知备降机场准备接受航空器降落，同时指示航空器飞往备降机场的航向、飞行高度和通知备降机场的天气情况。
136	在飞行任务书中，应当明确 {{c1::A}}	飞行任务、起飞时间、航线、高度、允许机长飞行的最低气象条件以及其他有关事项||飞行任务、飞行空速、起飞时间、航线、高度、允许机长飞行的最低气象条件以及其他有关事项||飞行任务、飞行空速、起飞时间、航线、允许机长飞行的最低气象条件以及其他有关事项	1	《中华人民共和国飞行基本规则》第六十七条：在飞行任务书中，应当明确飞行任务、起飞时间、航线、高度、允许机长飞行的最低气象条件以及其他有关事项。
137	航路、航线飞行或者转场飞行前，（  ）对飞行人员的飞行准备情况进行检查。飞行准备质量符合要求时，方可执行飞行任务。 {{c1::A}}	驻机场航空单位或者航空公司的负责人||局方监察员||机长	1	《中华人民共和国飞行基本规则》第六十八条规定：航路、航线飞行或者转场飞行前，驻机场航空单位或者航空公司的负责人应当亲自或者指定专人对飞行人员的飞行准备情况进行检查。飞行准备质量符合要求时，方可执行飞行任务。
138	飞行人员在飞行中必须遵守有关的飞行规则和飞行任务书中的各项规定，服从飞行指挥，准确实施领航，保持规定的航行诸元，注意观察空中情况，按照规定及时报告 {{c1::A}}	航空器位置、飞行情况和天气情况||航空器位置、飞行情况||航空器预定航路	1	《中华人民共和国飞行基本规则》第七十条规定：飞行人员在飞行中必须遵守有关的飞行规则和飞行任务书中的各项规定，服从飞行指挥，准确实施领航，保持规定的航行诸元，注意观察空中情况，按照规定及时报告航空器位置、飞行情况和天气情况，特别是危险天气现象及其发展情况。
139	航空器沿航路和固定航线飞行通过中途机场（  ）公里前，除有协议的外，飞行人员应当向该机场的空中交通管制员或者飞行指挥员报告预计通过的时间和高度。 {{c1::A}}	100至50||200至100||150至100	1	《中华人民共和国飞行基本规则》第七十五条：航空器沿航路和固定航线飞行通过中途机场100至50公里前，除有协议的外，飞行人员应当向该机场的空中交通管制员或者飞行指挥员报告预计通过的时间和高度。
140	航路、航线飞行或者转场飞行的水平间隔，由（  ）拟定，报（  ）批准。 {{c1::A}}	中国人民解放军空军会同国务院民用航空主管部门，国务院和中央军事委员会空中交通管制委员会||民航局，中国人民解放军空军||民航局，国务院	1	《中华人民共和国飞行基本规则》第八十一条：航路、航线飞行或者转场飞行的水平间隔，由中国人民解放军空军会同国务院民用航空主管部门拟定，报国务院、中央军事委员会空中交通管制委员会批准。
141	航路、航线地空通信、导航设备的增设、撤除或者变更，应当经（  ）同意。 {{c1::A}}	中国人民解放军空军或者国务院民用航空主管部门||中国人民解放军空军和国务院民用航空主管部门||中国人民解放军空军或民航空中交通管理局	1	《中华人民共和国飞行基本规则》第一百零五条航路、航线地空通信、导航设备的增设、撤除或者变更，应当经中国人民解放军空军或者国务院民用航空主管部门同意。其中中波导航台和军用、民用航空共用的地空通信、导航设备的撤除还须经使用各方协商同意。
142	外国航空器在中华人民共和国境内的航路、航线飞行时，由（  ）负责提供空中交通管制服务 {{c1::A}}	中华人民共和国国务院民用航空主管部门||中国人民解放军空军||相应的空中交通管制部门	1	《中华人民共和国飞行基本规则》第一百一十三条　外国航空器在中华人民共和国境内的航路、航线飞行时，由中华人民共和国国务院民用航空主管部门负责提供空中交通管制服务。
143	机场运行最低标准——机场可用于飞机起飞着陆的运行限制。对于精密进近着陆，根据运行分类用能见度(VIS)或跑道视程(RVR)和（  ）表示；对于非精密进近着陆，用能见度(VIS)和（  ）表示。 {{c1::C}}	决断高度，云高||最低下降高度，云高||决断高度，最低下降高度	3	"《航空器机场运行最低标准的制定与实施规定》第三条 在本规定中使用的术语含义如下：
(三)机场运行最低标准--机场可用于飞机起飞着陆的运行限制。对于起飞，用能见度(VIS)或跑道视程(RVR)表示，在需要时，还应当包括云高；对于精密进近着陆，根据运行分类用能见度(VIS)或跑道视程(RVR)和决断高度稿(DA／DH)表示；对于非精密进近着陆，用能见度(VIS)和最低下降高度／高(MDA／MDH)表示。"
144	飞机到达决断高度∕高(DA∕DH)或者在非精密进近到达最低下降高度/高(MDA∕MDH)后至复飞点，飞机处在正常下降着陆位置上，飞行能见度低于程序规定的最低标准，且未取得要求的目视参考，机长应 （  ）。 {{c1::B}}	自行决定是否继续进近||立即执行复飞程序||听从管制员指挥	2	"依据CCAR91部第91.175条规定，当下列任一情况存在时，航空器驾驶员必须马上执行复飞程序：
(1) 在下列任一时刻，不能获得本条(c)款要求的目视参考：
(i) 航空器到达决断高（DH）、最低下降高度（MDA）或复飞点；
(ii) 在决断高(DH)或最低下降高度（MDA）以下失去目视参考。
(2) 航空器在最低下降高度（MDA）或以上进行盘旋机动飞行时，不能清晰辨认该机场特征部分的参照物。"
145	"机场天气实况低于机场最低运行标准时起降规定
1.可以起飞
2.通常应当返航或备降
3.航空器油量不足，不能飞往其他任何机场时可以着陆
4.严重机械故障，不能飞往其他任何机场时可以着陆 {{c1::B}}"	1、2、3、4||2、3、4||1、3、4	2	
146	滑翔机、轻于空气航空器以及热气球的执照由（  ）颁发。 {{c1::A}}	民航局||体育总局||中国航协	1	运动类执照由民航局颁发，训练和管理由民航局授权国家体育总局航空无线电模型运动管理中心（体育总局航管中心）负责。
147	起飞备降机场天气报告或预报所报告的天气条件必须在预计到达备降机场（ ）的时间内，等于或者高于该机场的着陆最低标准。 {{c1::A}}	前后各一小时||前半小时||前后各半小时	1	CCAR-97部第六十四条 起飞备降机场的计划最低标准为该机场公布的着陆最低标准。选择的起飞备降机场，其天气报告或预报所报告的天气条件必须在预计到达备降机场前后各一小时的时间内，等于或者高于该机场的着陆最低标准。
148	在进入机场区域内飞行时，不得低于仪表进近图中规定的最低扇区高度，在按照进离场程序飞行时，不得低于仪表进离场程序中规定的高度。在没有公布仪表进离场程序或最低扇区高度的机场，在机场区域范围内，航空器距离障碍物的最高点的高度，平原地区不得小于（  ）米，高原、山区不得小于（  ）米。 {{c1::A}}	300，600||300，400||400，600	1	"CCAR-91部第91.177条 按仪表飞行规则运行的最低高度：
航空器按仪表飞行规则（IFR）运行时，除起飞和着陆需要外，必须遵守下列最低飞行高度的规定：
在进入机场区域内飞行时，不得低于仪表进近图中规定的最低扇区高度，在按照进离场程序飞行时，不得低于仪表进离场程序中规定的高度。在没有公布仪表进离程序或最低扇区高度的机场，在机场区域范围内，航空器距离障碍物的最高点的高度，平原地区不得小于300米，高原、山区不得小于600米。"
149	对航空法定义描述正确的是 {{c1::A}}	调整民用航空和与民用航空有关的活动||调整所有航空活动||专指《中国民用航空法》	1	航空法是调整因民用航空和与民用航空有关的活动而产生的各种社会关系的法律规范的总称。
150	人类第一架有动力装置重于空气的航空器是指 {{c1::C}}	1783年法国的蒙特高尔夫兄弟发明的飞机||1903年法国的莱特兄弟发明的飞机||1903年美国的莱特兄弟发明的飞机	3	1903年，美国莱特兄弟发明的飞机“飞行者一号”，是人类第一架有动力装置重于空气的航空器。
151	人类历史上最早的航空活动是指 {{c1::A}}	1783年蒙哥尔费热气球||1855年第一个滑翔机||1903年莱特兄弟发明的飞机	1	1783年，法国蒙哥尔费兄弟发明了第一个载人气球，这是历史上最早的航空活动。
152	航空法的渊源最主要的是 {{c1::A}}	多边国际公约||双边协定||国内法及法院判例	1	多边国际公约是航空法的最主要渊源。
153	对航空法的特征描述错误的是 {{c1::B}}	具有国际性||属于公法性质，不包括私法性质||不能约束国家航空器	2	航空法的特征：（1）国际性；（2）综合性（囊括公法和私法）；（3）民用性。航空法不能约束国家航空器；（4）平时法。航空法不能约束战争时期的民用航空活动。
154	"事故调查的原则是
1.独立性2.客观性3.深入性4.全面性 {{c1::C}}"	1、2、3||2、3、4||1、2、3、4	3	《民用航空器事故和飞行事故征候调查规定》第五条 事故和事故征候调查应当遵循下列基本原则：（一）独立原则（二）客观原则（三）深入原则（四）全面原则。
155	座舱气压高度在3000米至4000米飞行（  ） 一定要给机上乘客供氧。 {{c1::A}}	30分钟||40分钟||50分钟	1	"CCAR-91部第91.423条 高空飞行的氧气设备：(a) 任何航空器在机舱的大气压力高于3000米（10000英尺）的飞行高度上运行时，应当带有供下述人员使用的充足的呼吸用氧：
(1) 舱内大气压力在3000米（10000英尺）至4000米（13000英尺）之间的运行时间超过30分钟时，能在该运行时间内向所有机组成员和10％的乘客供氧。"
156	来往于航空公司间的各类航务电报均使用（）格式拍发 {{c1::B}}	AFTN||SITA||IATA	2	根据我国民航现状，规定将飞行动态格式电报分为AFTN和SITA两种，AFTN格式电报供空中交通管制部门使用；SITA格式电报供航空公司航务部门使用。两种格式不能混合使用。国际航空运输协会简称IATA。
157	酒精浓度是指用呼气测试器测试的每（ ）升呼出气体中所含酒精的克数。 {{c1::C}}	100||150||210	3	根据CCAR 121.579 条 如果机组成员、飞行签派员等担任安全敏感工作的人员，其呼出气体中所含酒精浓度达到或者超过 0.04克/210 升以上，或者在酒精作用状态下，不得上岗或者继续留在岗位上担任安全敏感工作。
158	当增压的航空器在大气压力高于7600米（25000英尺）的高度飞行，但不能在4分钟内安全下降到大气压力等于4000米（13000英尺）的高度时，必须能为客舱中的乘员提供不少于（  ）分钟的氧气 {{c1::A}}	10||20||30	1	"CCAR-91部第91.423条 高空飞行的氧气设备(c) 当增压的航空器在大气压力高于7600米（25000英尺）的高度飞行或在大气压力高于7600米（25000英尺）的高度飞行但不能在4分钟内安全下降到大气压力等于4000米（13000英尺）的高度时：
(1) 必须能为客舱中的乘员提供不少于10分钟的氧气；
(2) 必须装备可自动脱落的氧气设备，氧气分配装置的总数必须超过乘客和客舱乘务组座位数的10％；
(3) 必须装备在任何危险的失压情况下向驾驶员提供明确警告的装置。"
159	任何航空器在机舱的大气压力高于（   ）米的全部运行时间内，向所有机组成员和乘客供氧 {{c1::A}}	4000||4200||3000	1	"CCAR-91部第91.423条 高空飞行的氧气设备
(a) 任何航空器在机舱的大气压力高于3000米（10000英尺）的飞行高度上运行时，应当带有供下述人员使用的充足的呼吸用氧：
 (2) 舱内大气压力高于4000米（13000英尺）的全部运行时间内，能向所有机组成员和乘客供氧；"
160	以下“国籍和登记标志”和“在我国飞机上出现的部位”正确的是 {{c1::C}}	“B2518”，机身两侧及左机翼的上表面和右机翼的下表面||“B2518”，机身两侧及右机翼的上表面和左机翼的下表面||“B－2518”，机身两侧及右机翼的上表面和左机翼的下表面	3	CCAR-45部第二十四条：（一）固定翼航空器--位于机翼和尾翼之间的机身两侧或垂直尾翼两侧（如系多垂直尾翼，则应在两外侧）和右机翼的上表面、左机翼的下表面。
161	涡轮驱动的三发飞机有一台发动机不工作时，运营人调机飞到修理该发动机的基地，有什么限制条件？ {{c1::B}}	着陆距离不超过跑道的70%||不能载运飞行机组以外的人员||不得载货	2	CCAR-91部第91.507条：(a) 当四发飞机或涡轮驱动的三发飞机有一台发动机不工作时，在符合下列条件时，按公共航空运输运行的合格证持有人和按照本规则运行的运营人可以调机飞到修理该发动机的基地：(5) 在飞行中不得载运不是飞行机组所需的人员。
162	仪表飞行规则条件下，飞机从目的地机场飞到备降机场着陆，必须保证燃油还有（  ）分钟的飞行时间。 {{c1::B}}	30||45||60	2	"CCAR-91部第91.167条 仪表飞行规则条件下飞行的燃油要求：(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
(4) 按本条(c)(2)款的要求，当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。"
163	121公共航空运输飞行中，下列哪个信息是签派放行必须的？ {{c1::A}}	飞机的制造厂家和型号||飞行的距离||乘务员的人数	1	"CCAR-121部第121.695 条 国内、国际定期载客运行的签派单
(a)签派单应当至少包括每次飞行的下列信息：
(1)飞机的国籍标志、登记标志、制造厂家和型号；
(2)承运人名称、航班号和计划起飞时间；
(3)起飞机场、中途停留机场、目的地机场和备降机场；
(4)运行类型说明，例如仪表飞行规则、目视飞行规则；
(5)最低燃油量。"
164	在管制空域进行仪表飞行时，如果仪表着陆系统接收设备故障，应该采取的措施是 {{c1::B}}	如果机上配备了其他合适的无线电接收装置可以用于仪表着陆系统，无需再采取其他行动||立即向ATC报告故障||继续执行操作，在局方要求时，应当向局方递交书面报告	2	"依据CCAR-91部第91.187条 规定，按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告，报告中应当包括下列内容：
(1) 航空器识别标志；
(2) 故障的设备；
(3) 驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
(4) 需要得到空中交通管制帮助的内容和范围。"
165	专机飞行应携带充足的备份油量，应当保证专机到达降落机场不能着陆而飞抵备降场降落后的剩余油量不少于 {{c1::C}}	30分钟||45分钟||60分钟	3	
166	航空器所携带的航行备用油量少于规定数量时,应 {{c1::A}}	禁止放行航空器||由公司值班首长同意，可以放行航空器||航线、起降航站天气均有把握,可以放行航空器	1	飞行签派员或签派代理人在实施放行工作时，应当严格把关，以确保飞行安全。当航空器未按规定携带备用燃料时，禁止放行航空器。
167	航空器驾驶员在仪表飞行规则条件下，燃油应满足一定的要求，若飞行到目的地机场着陆后，再从目的地机场飞到备降机场着陆，对于飞机，还能以正常巡航速度飞行 {{c1::B}}	1小时||45分钟||1小时30分钟	2	"CCAR-91部第91.167条 仪表飞行规则条件下飞行的燃油要求
(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。"
168	如果旅客的客票遗失，那么 {{c1::C}}	运输合同即告失效||部分影响运输合同的存在或有效||不影响运输合同的存在或者有效	3	客票是航空旅客运输合同订立和运输合同条件的初步证据。旅客未能出示客票，不影响运输合同的存在或者有效。
169	因发生在旅客上、下民用航空器过程中的事件造成旅客人身伤亡的， （  ）应当承担责任 {{c1::B}}	旅客||承运人||机场当局	2	《中国民用航空法》第一百二十四条 因发生在民用航空器上或者在旅客上、下民用航空器过程中的事件，造成旅客人身伤亡的，承运人应当承担责任；但是，旅客的人身伤亡完全是由于旅客本人的健康状况造成的，承运人不承担责任。
170	统一负责全国航空运输承运人运行合格审定的单位是 {{c1::A}}	民用航空总局||民航地区管理局||空中交通管理局	1	"CCAR-121部第121.7 条 运行合格审定和持续监督：
(a)民航局对大型飞机公共航空运输承运人的合格审定和运行实施统一监督管理。"
171	未携带氧气设备的航空器可以在以下哪个高度飞行？ {{c1::A}}	3900米||4200米||5100米	1	无氧气设备或氧气设备有故障的航空器，飞行高度通常不得在4000米以上。
172	按仪表飞行规则放行，机长起飞前应 {{c1::A}}	确认相应的天气实况报告、预报或两者的组合在飞机预计到达时处于或高于批准的最低标准||确认相应的天气实况报告在飞机预计到达时处于或高于批准的最低标准||确认相应的天气预报在飞机预计到达时处于或高于批准的最低标准	1	"CCAR-121部第121.633 条 仪表飞行规则的签派或者放行
除本规则第121.635 条规定外，按照仪表飞行规则签派或者放行飞机飞行前，应当确认相应的天气实况报告、预报或者两者的组合，表明在签派或者放行单中所列的每个机场的天气条件，在飞机预计到达时处于或者高于经批准的最低标准，否则，不得签派或者放行飞机按照仪表飞行规则飞行。"
173	当着陆机场航线天气低于最低天气标准时，机长应当 {{c1::B}}	对空勤组成员进行明确分工，做好特殊情况处置的准备||果断决定航空器返航或者飞往备降机场，并将决定通知空中交通管制部门和飞行签派机构||及时向地面报告情况，听从地面指挥	2	
174	航空器代管人为飞行机组成员安排飞行时，应当保证飞行机组成员的飞行前休息时间不少于（  ）小时 {{c1::B}}	8||10||14	2	"CCAR-91K章 航空器代管人的运行合格审定和运行规则
第91.965条 飞行机组的飞行、值勤和休息时间要求
(b) 对于含一名或两名驾驶员的飞行机组，其飞行、值勤和休息时间安排应当满足下列表格中的要求：
                         正常排班            运行延误后
飞行前休息时间          不少于10小时       不少于10小时
值勤时间                不超过14小时       可超过14小时不超过16小时
飞行时间                不超过10小时       可超过10小时不超过12小时
飞行后休息时间          不少于10小时       不少于12小时
多时区飞行后的休息时间   不少于14小时      不少于18小时
(c) 对于含三名驾驶员的扩编飞行机组，其飞行、值勤和休息时间安排应当满足下列表格中的要求：
                          正常排班                   运行延误后
飞行前休息时间           不少于10小时              不少于10小时
值勤时间                 不超过18小时              可超过18小时不超过20小时
飞行时间                 不超过14小时              不超过16小时
飞行后休息时间           不少于14小时              不少于18小时
多时区飞行后的休息时间   不少于18小时              不少于24小时"
175	无氧气设备或氧气设备有故障的航空器，飞行高度通常不得在（  ）米以上。 {{c1::B}}	3600米||4000米||4500米	2	"CCAR-91部第91.423条 高空飞行的氧气设备
(a) 任何航空器在机舱的大气压力高于3000米（10000英尺）的飞行高度上运行时，应当带有供下述人员使用的充足的呼吸用氧：
(1) 舱内大气压力在3000米（10000英尺）至4000米（13000英尺）之间的运行时间超过30分钟时，能在该运行时间内向所有机组成员和10％的乘客供氧；
(2) 舱内大气压力高于4000米（13000英尺）的全部运行时间内，能向所有机组成员和乘客供氧；
(3) 为满足上述呼吸用氧的供应，必须装备适当的氧气储存与分配装置。"
176	航路、航线飞行或者转场飞行的航空器降落后，机长或者其代理人必须到机场飞行管制部门或者航空公司办理以下工作 {{c1::C}}	报告飞行情况和航路、航线天气情况，送交飞行任务书和放行单||报告飞行情况和航路、航线天气情况，送交飞行任务书和飞行计划||报告飞行情况和航路、航线天气情况，送交飞行任务书和飞行天气报告表	3	"《中华人民共和国飞行基本规则》第七十七条：航路、航线飞行或者转场飞行的航
空器降落后，机长或者其代理人必须到机场飞行管制部门或者航空公司报告飞行情况和航路、航线天气情况，送交飞行任务书和飞行天气报告表。"
177	空勤组执行飞行任务应于预计起飞前（  ）到达工作岗位，充分做好飞行准备。 {{c1::B}}	40分钟||１小时||１小时30分钟	2	
178	放行航空器必须由（  ）共同决定。 {{c1::B}}	签派员和机长||签派员或其代理人和机长或其代理人||值班首长和机长或其代理人	2	放行航空器，必须有签派员或其代理人和机长或其代理人在飞行放行单上签字。
179	仪表飞行航空器与地面障碍物的最低垂直间隔，航路、航线飞行，在高原和山区应当高出航路中心、航线两侧各25千米以内的最高标高为 {{c1::C}}	300米||400米||600米	3	"《中华人民共和国飞行基本规则》第八十二条：飞行的安全高度是避免航空器与地面障碍物相撞的最低飞行高度。 
航路、航线飞行或者转场飞行的安全高度，在高原和山区应当高出航路中心线、航线两侧各25公里以内最高标高600米；在其他地区应当高出航路中心线、航线两侧各25公里以内最高标高400米。"
180	在起落航线飞行中，A类航空器之间的距离不得少于 {{c1::C}}	500米||1000米||1500米	3	《中华人民共和国飞行基本规则》第五十一条 进行起落航线飞行时，禁止超越同型航空器；各航空器之间的距离，一般应当保持在1500米以上。
181	空勤组应不迟于航空器预计起飞前（  ）办理离场手续 {{c1::B}}	20分钟||30分钟||40分钟	2	
182	在驾驶民用航空器进行模拟仪表飞行时，要求 {{c1::A}}	在另一操纵座位上应当有一名至少持有私照的安全监视驾驶员陪同||持有IFR飞行计划和IFR飞行许可||在另一操纵座位上应当有一名至少持有商照的安全监视驾驶员陪同	1	CCAR-91部第91.109条 飞行教学、模拟仪表飞行和某些飞行考试 (b) 在驾驶民用航空器进行模拟仪表飞行时，应当满足下列要求：(1) 在另一操纵座位上应当有一名安全监视驾驶员，该员至少持有私用驾驶员执照，并带有适合于该航空器的类别和级别等级。
183	民用航空器在海上遇险时，除了联系空中管制部门外，还应当向（）发送信号。 {{c1::A}}	船舶和国家海上搜寻援救组织||当地政府||搜寻援救协调中心	1	中华人民民用航空法第一百五十一条 民用航空器遇到紧急情况时，应当发送信号，并向空中交通管制单位报告，提出援救请求；空中交通管制单位应当立即通知搜寻援救协调中心。民用航空器在海上遇到紧急情况时，还应当向船舶和国家海上搜寻援救组织发送信号。
184	《中华人民共和国搜寻援救民用航空器的规定》的级别属于 {{c1::B}}	法律||行政法规||行业规章	2	《中华人民共和国搜寻援救民用航空器的规定》属于行政法规。
185	我国的航空法规体系分为 {{c1::A}}	法律，行政法规，行业规章||法律，行业规章，附件||行政法规，公约，附件	1	国际法规体系分为公约和附件（国际标准和建议措施）两个层次构成；国内法规体系由法律、行政法规和行业规章三个层次构成。
186	"《中国民用航空法》的颁布目的    
①为了维护国家的领空主权和民用航空权利；②保障民用航空活动安全和有秩序地进行；③保护民用航空活动当事人各方的合法权益；④促进民用航空事业的发展 {{c1::C}}"	③④||①②||①②③④	3	《中国民用航空法》第一条 为了维护国家的领空主权和民用航空权利，保障民用航空活动安全和有秩序地进行，保护民用航空活动当事人各方的合法权益，促进民用航空事业的发展，制定本法。
187	在中华人民共和国境内飞行的航空器必须遵守统一的飞行规则，该飞行规则应当由（  ）制定。 {{c1::C}}	民用航空总局和中央军委||中央军委||国务院和中央军委	3	民航法第七十五条规定：飞行规则由国务院、中央军事委员会制定。
188	中华人民共和国飞行基本规则是由下面哪个单位颁发 {{c1::C}}	国务院||民航局||国务院﹑中央军事委员会	3	《中华人民共和国飞行基本规则》由国务院、中央军事委员会颁发。
189	《民用航空器驾驶员和地面教员合格审定规则》由（  ）发布 {{c1::B}}	全国人大常委会||民航局||国务院	2	《民用航空器驾驶员和地面教员合格审定规则》由中国民用航空局发布。
190	"一般运行和飞行规则的颁布目的
①为了维护国家领空主权②为了规范民用航空器的运行③保证飞行的正常与安全 {{c1::B}}"	①②||②③||①②③	2	CCAR-91（一般运行和飞行规则）第 91.1 条，为了规范民用航空器的运行，保证飞行的正常与安全，依据《中华人民共和国民用航空法》制定本规则。
191	一般运行和飞行规则由（  ）发布 {{c1::B}}	全国人大常委会||民航局||国务院	2	《一般运行和飞行规则》由中国民用航空局发布。
