Index	Question	Options	Answer	Answer Explanation
70	在以MSL为基准的高度6500ft上，当前的高度表上的设置为30.42inHg汞柱，那么它的标准气压高度将接近 {{c1::A}}	6000英尺||7500英尺||6500英尺	1	一个大气压力为29.92inHg，高度表上设置为30.42inHg，比标准海平面气压多指0.5inHg，1inHg=1000ft，所以实际压力高度接近6000ft。
71	在FL290巡航飞行时，高度表设置是正确的，但在下降过程中并未调到修正海压的高度表拨正值30.57inHg，如果机场标高为650ft，高度表的功能发挥也正常，那么着陆时高度表指示大约是多少（1000ft/inHg）？ {{c1::C}}	715ft||1300ft||0	3	由题干可知，高度表少指（30.57-29.92）×1000=650ft，如果机场标高为650ft，高度表的功能发挥也正常，则着陆时高度表指示约为0。
72	你在FL250上飞行时，得到ATC给的这个地面的高度表拨正值28.92inHg.你所在高度是多少（1000ft/inHg）？ {{c1::A}}	24000ft||25000ft||26000ft	1	一个大气压力为29.92inHg，高度表拨正值为28.92，比标准海平面气压少指1inHg，1inHg=1000ft，所以实际高度=25000-1000=24000ft。
73	什么情况将导致高度表指示的高度高于飞机的实际高度？ {{c1::A}}	实际气温低于标准气温||实际气温高于标准气温||实际气温等于标准气温	1	如果实际温度低于标准温度，高度表指示的高度大于实际高度，产生多指误差。
74	高度表系统的测试和检查应在前（  ）个日历月内完成。 {{c1::C}}	6||12||24	3	"CCAR-91部第91.307条 要求的维修
(c) 按仪表飞行规则飞行的航空器，其高度表系统和高度报告设备应当按照下述要求完成测试和检查：(1) 在24个日历月内，对每个静压系统、高度表仪表和自动气压高度报告系统进行测试和检查，并符合CCAR-43部附录B的规定；"
75	已知，表高6000ft，气温+30℃，相应的修正高度约为 {{c1::B}}	8000ft||6600ft||1000ft	2	"尺算方法：表高6000ft，约等于1830m，将活动尺上的H用空中温度30℃与固定尺上H用标准气压高度值1830m上下对齐，在固定尺183（代替1830）处，对应活动尺上200（估读）即为所求修正高度2000米，约等于6600ft。

心算方法：密度高度就是指标准气压高经过修正气温误差后的修正高度。密度高度与气压高度的关系可近似表示为
密度高度≈气压高度*T/Tisa，T，Tisa分别为实际大气温度和标准大气温度，单位为K。
已知表高6000ft，气温+30℃，可知标准温度=15-6000×2/1000=3℃
0摄氏度≈273开氏度，则修正高度≈6000*（273+30）/（273+3）≈6587ft，答案选最接近项。"
76	已知，表高7000ft，气温+15℃，相应的修正高度约有 {{c1::C}}	8000ft||8500ft||7400ft	3	"尺算方法：表高7000ft，约等于2134m，将活动尺上的H用空中温度15℃与固定尺上H用标准气压高度值2134m上下对齐，在固定尺213（代替2134）处，对应活动尺上225（估读）即为所求修正高度2250米，约等于7400ft。

心算方法：密度高度就是指标准气压高经过修正气温误差后的修正高度。密度高度与气压高度的关系可近似表示为
密度高度≈气压高度*T/Tisa，T，Tisa分别为实际大气温度和标准大气温度，单位为K。
已知表高7000ft，气温+15℃，可知标准温度=15-7000×2/1000=1℃。
0摄氏度≈273开氏度，则修正高度≈7000*（273+15）/（273+1）≈7358ft，答案选最接近项。"
77	航空燃气涡轮发动机的排气温度表反映的是 {{c1::B}}	涡轮进口的燃气温度||涡轮出口或涡轮级间的燃气温度||涡轮出口或涡轮级间的涡轮叶片温度	2	排气温度（EGT）是指涡轮出口或涡轮级间的燃气温度（TOT 或 ITT） 。与燃气涡轮发动机的效率、耐久能力和热端部件安全直接相关。排气温度表以摄氏温标来指示排气温度。
78	热电偶式温度表使用情况不合理的是 {{c1::C}}	测量活塞式发动机汽缸头温度||测量喷气发动机的排气温度||测量燃油温度	3	热电偶式温度表广泛用于测量较高的温度，如活塞式发动机汽缸头温度、喷气发动机的排气温度以及热气防冰加温温度。电阻式温度表广泛用于测量较低的温度，如发动机进气温度、滑油温度、燃油温度、客舱温度、防冰加温设备的温度及其大气温度等。
79	磁罗盘的罗差是指 {{c1::A}}	半圆罗差、圆周罗差、象限罗差、安装罗差||半圆罗差、象限罗差||半圆罗差、圆周罗差	1	
80	磁罗盘的半圆罗差的消除方法是 {{c1::B}}	用机械方法消除||用人工磁场方法消除||用人工调整罗差的安装角度的方法消除	2	
81	罗差修正器修正的罗差是 {{c1::B}}	象限罗差||半圆罗差||软铁罗差	2	
82	由于地磁力的影响，直读磁罗盘不适合在下述地区工作？ {{c1::C}}	低纬度地区||中纬度地区||高纬度地区	3	在高纬度地区地磁水平强度很弱，直读磁罗盘不能准确而稳定地测量航向。
83	靠近地磁极地区，磁针难以准确地指示南北方向的原因是 {{c1::A}}	地磁水平分力太弱||地磁水平分力太强||地磁垂直分力太弱	1	靠近磁极地区，由于地磁水平分力太弱，磁针很难准确指示南北方向。
84	磁罗盘的转弯误差主要是 {{c1::A}}	由地磁的垂直分量引起||由飞机磁场的垂直分量引起||由地磁的水平分量引起	1	磁罗盘的转弯误差是飞机转弯时地磁垂直分量所引起的误差。
85	飞机以15°坡度进行360度转弯时,磁罗盘在什么方向上读数最准？ {{c1::C}}	180°和0°||135°和225°||90°和270°	3	飞机转弯时，磁倾使罗盘产生转弯误差。磁倾越大，转弯误差就越大。飞机在 0°（或 180°）磁航向上，若向东或向西转弯时，该误差最明显，因此转弯误差也称为北转误差。 离磁极越近，误差越大。在磁赤道上，转弯误差为零。
86	对于磁罗盘，由于飞行误差的影响，读数最准确的时机是 {{c1::C}}	机动飞行过程中||转弯停止的瞬间||转弯停止一段时间后直线平飞时	3	由于飞行误差的影响，转弯停止一段时间后直线平飞时磁罗盘读数最准确。
87	使用直读磁罗盘转弯时，若飞机航向为0°，而改出航向在30°的范围内，则 {{c1::C}}	由于仪表多指，应提前改出转弯||由于仪表多指，应延迟改出转弯||由于仪表少指，应提前改出转弯	3	在北半球飞行，如果不考虑飞机惯性，转弯后航向在90°~0°~270°范围内，由于指针少指，应提前改出转弯。
88	关于磁罗盘的俯仰误差的说法，下列说法正确的是 {{c1::C}}	俯仰误差的大小与飞机的航向成正比||俯仰误差的大小与飞机的航向余弦成正比||俯仰误差的大小与飞机的航向正弦成正比	3	
89	下列有关影响两自由度陀螺稳定性因素的说法正确的是 {{c1::B}}	干扰力矩越大，稳定性越高||干扰力矩越小，稳定性越高||转子自转角速度越小，稳定性越高	2	干扰力矩越小，稳定性越高；转子自转角速度越大，稳定性越高；转子对自转轴的转动惯量越大，稳定性越高。
90	两自由度陀螺稳定性的表现形式有 {{c1::B}}	表面运动||章动||飞机的运动	2	"陀螺的稳定性有两种表现形式：漂移和章动。
实际的陀螺，总是不可避免地受到干扰力矩的作用，从而产生进动，使自转轴偏离原来的惯性空间方向。由干扰力矩所引起的陀螺进动，通常称为漂移。
当陀螺受到冲击力矩作用时，例如陀螺的内框（或外框）受到冲击，自转轴将在原来的空间方向附近作高频微幅的圆锥形振荡运动，这种振荡运动称为章动。"
91	陀螺的稳定性与进动性的关系是 {{c1::B}}	稳定性越高，进动性越好||稳定性越高，进动性越差||二者没有关系	2	陀螺的稳定性越高，进动性越差，稳定性越低，进动性越好。
92	当飞机的飞行速度为1200公里/小时，航向90°，飞机所在纬度为30°时，陀螺半罗盘的速度误差是 {{c1::C}}	15°/小时||30°/小时||6°/小时	3	速度误差简便估算公式为：速度误差=GS*tan(纬度)/60 （注：公式中GS单位为海里/小时，1海里≈1.852km）
93	地平仪上的小飞机在地平线上，地平线向右倾斜，飞机什么状态 {{c1::A}}	左坡度平飞||右坡度平飞||右坡度爬升	1	飞机平飞时，小飞机与人工地平线重合，飞机上升（或下降）时，人工地平线下降（或上升），飞机向左（或向右）倾斜时，人工地平线向右（向左倾斜）。
94	无纵向加速断开修正的地平仪，在飞行中会产生误差，下列哪种说法正确？ {{c1::A}}	飞机加速飞行和减速飞行，会引起地平仪的上仰或下俯误差||飞机加速飞行和减速飞行，会引起地平仪的倾斜误差||飞机加速飞行和减速飞行，会引起上仰和倾斜误差	1	飞机加速或减速时，惯性力使摆偏离地垂线，并对陀螺进行错误修正，造成自转轴偏离地垂线，从而产生误差。飞机加速时，地平仪指示飞机爬升；飞机减速时情况相反。因此，飞机加速飞行使用地平仪时，应参照其他仪表检查其指示。
95	地平仪在空中指示有误差时，为什么在飞机平直飞行时进行修正？ {{c1::B}}	便于进行修正||因为修正时，要用锁定手柄，当拉锁定手柄后，只有在飞机平飞时转子平面表示地平面||因为飞机平飞，用锁定手柄时，不会使陀螺进动	2	修正地平仪误差时，要用锁定手柄。当拉锁定手柄后，只有在飞机平飞时，转子平面表示地平面。
96	地平仪上锁定手柄的作用是 {{c1::C}}	锁定陀螺转子||锁定陀螺转子和陀螺环架||锁定陀螺环架，使地平仪在地面更快地投入工作，在空中用于修正误差	3	地平仪表面上有一个调整旋钮，转动该旋钮，可以使小飞机上下移动，该旋钮还具有上锁功能，拉出旋钮，可使陀螺快速直立，三轴互相垂直，加快启动速度；松开旋钮，陀螺开锁。在空中出现误差时，可快速修正。
97	如果飞机以18°的坡度向右作一个转弯，并且是在同一水平面上的，以目视飞行，那么姿态仪的指示应该 {{c1::C}}	指示一个微转弯和向右爬升||迅速指示平飞||指示向右转弯和微小的爬升	3	
98	飞行时，如果在地面未使地平仪投入工作，飞机起飞后应 {{c1::A}}	在飞机平飞时，拉动锁定手柄，使仪表指示正确||断开电源后重新接通||在飞行中应用锁定手柄，让仪表指示	1	地平仪表面上有一个调整旋钮，转动该旋钮，可以使小飞机上下移动，该旋钮还具有上锁功能，拉出旋钮，可使陀螺快速直立，三轴互相垂直，加快启动速度；松开旋钮，陀螺开锁。飞机在转弯或盘旋，加速或减速时都会产生误差，所以地面没矫正地平仪可在起飞后平飞时，进行地平仪的设定。
99	飞行中姿态仪发生故障飞行员可以根据（ ）的指示了解飞机的俯仰情况 {{c1::A}}	升降速度表和空速表||磁罗盘和空速表||转弯侧滑仪和陀螺磁罗盘	1	如果发现地平仪发生故障后，应根据升降速度表和空速表的指示了解飞机的俯仰情况。
100	转弯倾斜仪的功用是 {{c1::A}}	指示飞机配平和姿态陀螺失效的情况下，作为倾斜指示的备用表||指示飞机爬升和下降期间的飞机配平||在飞机从预定的姿态发生偏差的任何时候，指示在俯仰和倾斜中所需修正量	1	
101	转弯侧滑仪上的小飞机直接显示 {{c1::B}}	滚转角速度和转弯角速度||转弯角速度和坡度||坡度	2	转弯仪是用来指示飞机转弯（ 或盘旋）的方向，并粗略反映转弯的快慢程度，有的转弯仪还能用来指示飞机在某一真空速时无侧滑转弯的倾斜角（坡度）。
102	在滑行时转弯侧滑仪上显示 {{c1::A}}	小球向转弯相反的方向移动，指针向转弯方向偏转||小球向转弯相反的方向移动，指针不变||指针向转弯的方向移动，小球在中间	1	飞行员需要在飞行前对陀螺仪表和动力源进行检查，对转弯侧滑仪进行检查时，当飞机在转弯期间，转弯仪和陀螺半罗盘指示正确的转弯方向和转弯角度，侧滑仪中的小球移向转弯方向的外侧。
103	侧滑仪小球能指示飞机在飞行中侧滑的原因是 {{c1::B}}	小球感受了沿飞机横侧方向的力||小球感受了沿飞机横侧方向的剩余侧力||玻璃管弯曲，小球相当于单摆的摆锤	2	侧滑仪是利用单摆模拟飞机承受的横向合力，根据摆锤在横向合力作用下的运动状态指示飞机的侧滑。
104	飞机在滑行中左转弯，飞行员观察到转弯侧滑仪上的指示为 {{c1::B}}	小球保持在中央位置||小球向右偏移||小球向左偏移	2	飞行员需要在飞行前对陀螺仪表和动力源进行检查，对转弯侧滑仪进行检查时，当飞机在转弯期间，转弯仪和陀螺半罗盘指示正确的转弯方向和转弯角度，侧滑仪中的小球移向转弯方向的外侧。
105	起飞前仪表检查时，对电动陀螺仪表（转弯仪）的测试方法是 {{c1::B}}	检查仪表的线路连接是否安全||接上电源听下是否有不正常的或不规则的机械杂音||在接通电源之前检查小飞机的机翼是否是水平的	2	飞行前必须按照机型操作程序对陀螺仪表和动力源进行检查。接通电门前或发动机启动前，电动陀螺仪表上警告旗出现。侧滑仪内应充满液体，同时小球应处于正中。接通总电门时，电动陀螺不应出现异常声音，如摩擦声。当飞机停在停机坪或直线滑行时，若陀螺已达到稳定转速，转弯仪上应没有转弯指示。
106	下列仪表中工作原理相同的是 {{c1::A}}	地平仪、陀螺半罗盘、转弯侧滑仪||陀螺半罗盘、转弯侧滑仪、磁罗盘||地平仪、转弯侧滑仪、升降速度表	1	地平仪、陀螺半罗盘、转弯侧滑仪都是利用陀螺原理特性工作的，升降速度表属于全静压系统，利用开口膜盒的压力差工作。磁罗盘是利用自由旋转的磁条自动跟踪地球磁场的特性来测量飞机的航向。
107	参考图CPL2-4，飞行指引仪如图（1）所示，当重新选择较大航向时，指引针将如何变化？ {{c1::B}}	俯仰指引针向上移动||横滚指引针向右移动||两指针同时向上向右移动	2	十字指引针：利用纵向指引针和横侧指引针来分别进行俯仰指引和横滚指引。当两指针的交叉点位于飞机符号中央时表示达到预定状态；若纵向指引针在飞机符号上面，驾驶员应操纵飞机抬头，反之应操纵飞机低头，使纵向指引针与飞机符号对齐，以达到预定的俯仰角。若横侧指引针在飞机符号左边，驾驶员应操纵飞机向左压坡度，反之应向右压坡度，使横侧指引针与飞机符号对齐，以达到预定坡度。
108	参考图CPL2-4，飞行指引仪如图（2）所示，飞行员应该如何修正？ {{c1::A}}	向左向上||向右向下||向右向上	1	十字指引针：利用纵向指引针和横侧指引针来分别进行俯仰指引和横滚指引。当两指针的交叉点位于飞机符号中央时表示达到预定状态；若纵向指引针在飞机符号上面，驾驶员应操纵飞机抬头，反之应操纵飞机低头，使纵向指引针与飞机符号对齐，以达到预定的俯仰角。若横侧指引针在飞机符号左边，驾驶员应操纵飞机向左压坡度，反之应向右压坡度，使横侧指引针与飞机符号对齐，以达到预定坡度。
109	参考图CPL2-4，飞行指引仪如图（3）所示，飞行员应该如何操纵？ {{c1::A}}	顶杆的同时向右压盘||带杆的同时向左压盘||顶杆的同时向左蹬舵	1	十字指引针：利用纵向指引针和横侧指引针来分别进行俯仰指引和横滚指引。当两指针的交叉点位于飞机符号中央时表示达到预定状态；若纵向指引针在飞机符号上面，驾驶员应操纵飞机抬头，反之应操纵飞机低头，使纵向指引针与飞机符号对齐，以达到预定的俯仰角。若横侧指引针在飞机符号左边，驾驶员应操纵飞机向左压坡度，反之应向右压坡度，使横侧指引针与飞机符号对齐，以达到预定坡度。
110	小速度飞行时，飞机的侧向安定性要变差，可用（  ）来改善。 {{c1::B}}	M数配平器||偏航阻尼器||扰流板	2	
111	航空器按目视飞行规则飞行时，应当至少安装下列哪些仪表和设备①一个磁罗盘②一个指示时、分、秒的准确的计时表③一个灵敏的气压高度表④一个空速表⑤一个地平仪 {{c1::B}}	①③④⑤||①②③④||②③④⑤	2	"CCAR-91第91. 403条(a) 航空器按目视飞行规则飞行时，应当至少安装下列仪表和设备：
(1) 一个磁罗盘
(2) 一个指示时、分、秒的准确的计时表
(3) 一个灵敏的气压高度表
(4) 一个空速表"
112	当地面管制人员要求飞行人员在空中提供“应答机识别”时，你应 {{c1::C}}	将ATC应答机的功能选择旋钮放TEST位||按ATC应答机的“IDENT”按钮||按ATC应答机的“IDENT”按钮并保持一会再松开	3	在控制盒上有一个“IDENT”（应答机识别）按钮，有的飞机的驾驶盘上也装有该按钮。按下该按钮，地面显示屏上该机的图像将加粗加亮。因此，当地面管制人员要求飞行人员在空中提供“应答机识别”时，应按下该按钮，并保持一会再松开。
113	飞机上应答机报告的高度是 {{c1::B}}	飞机的相对高度||飞机的标准气压高度||飞机的真实高度	2	收到地面二次雷达的有效询问信号后，机载应答机就产生相应的应答信号。对于A模式询问，应答机所产生的是识别代码应答信号；对于C模式询问，则回答飞机的标准气压高度编码信息。
114	当地面管制员指出你的飞行高度与应答机报告的高度不一致时，应检查 {{c1::A}}	飞机的高度表设置||飞机的标准气压高度||飞机的真实高度	1	如果应答机给出的高度和飞行员报告的高度有明显的出入，这意味着C模式设备没有正常校准或者高度表设置错误。无论什么时候，只要管制员指出C模式数据无效，必须要核实高度表的设置。
115	应答机自动报告的高度是什么高度？ {{c1::A}}	标准大气压高度||相对高度||真实高度	1	应答机所报告的高度始终以标准气压面为基准。所以它反馈的高度是标准大气压高度。
116	飞机上SSR应答机发射的高度码是由下述什么设备提供的？ {{c1::C}}	全向信标||测距机||编码高度表	3	飞机上SSR应答机向地面报告的飞机高度来自飞机上的编码高度表。
117	机上SSR应答机需向地面SSR雷达站报告飞机当时飞行高度时，必须接通控制盒上什么电门？ {{c1::C}}	模式选择电门||测试电门||高度报告电门	3	机上SSR应答机需向地面SSR雷达站报告飞机当时飞行高度时，必须接通控制盒上高度报告电门。
118	无线电高度表不可以用于以下哪种情况？ {{c1::B}}	复杂气象条件下穿云下降或低能见度着陆||巡航飞行作为高度参考||配合自动着陆系统完成ⅢB和ⅢC类着陆条件下的全自动着陆	2	无线电高度表可以在复杂气象条件下飞行，穿云下降，以及在能见度很低的情况下着陆等；同其他导航设备，如仪表着陆系统（ILS）配合可以完成仪表着陆任务；同自动着陆系统配合工作，可以完成ⅢB和ⅢC类着陆条件下的全自动着陆。无线电高度表的显示范围为-20～2500ft，测量范围为0～2500ft。
119	什么仪表提供平直飞行中俯仰操纵的主要信息？ {{c1::C}}	姿态指示器||空速表||高度表	3	
120	方位仪的调节旋钮用于 {{c1::A}}	指示航向时，使刻度盘的0°－180°与经线一致||修正飞行中方向仪的飞行误差||指示大圆航向的修正量	1	方向仪的工作原理：利用两自由度陀螺稳定性工作的仪表，它可以测量飞机的转弯角度，经过校正还可以指示飞机的航向。推入并调整旋钮可以转动刻度盘，当自转轴（也就是刻度盘 0～180°连线）校正并稳定在经线（真经线、磁经线）方向上，航向标线指示的角度便是航向角。
121	飞机盘旋时，由方位仪中水平修正器产生的修正力矩引起的误差称为 {{c1::C}}	自走误差||支架倾斜误差||盘旋误差	3	
122	飞行指引仪的十字指引针相对飞机符号右下方，驾驶员应如何操作？ {{c1::C}}	向右压坡度，同时操纵飞机抬头||向左压坡度，同时操纵飞机抬头||向右压坡度，同时操纵飞机低头	3	十字指引针：利用纵向指引针和横侧指引针来分别进行俯仰指引和横滚指引。当两针的交叉点位于飞机符号中央时表示达到预定状态；若纵向指引针在飞机符号上面，驾驶员应操纵飞机抬头，反之应操纵飞机低头，使纵向指引针与飞机符号对齐，以达到预定的俯仰角。若横侧指引针在飞机符号左边，驾驶员应操纵飞机向左压坡度，反之应向右压坡度，使横侧指引针与飞机符号对齐，以达到预定坡度。
123	按照仪表飞行规则运行的涡轮动力飞机，防撞灯故障则应 {{c1::B}}	到最近的机场着陆||可继续飞到能够进行修理或更换的地点||告知ATC后继续飞至目的地着陆	2	对于涡轮动力固定翼飞机，还应当装有防撞灯光系统，但该系统失效后，可继续飞行到能够进行修理或更换的地点。
124	飞机升降速度Vy对气密座舱高度变化速率的影响 {{c1::A}}	Vy增大时变化速率增大||Vy增大时变化速率下降||Vy减小时变化速率保持不变	1	座舱高度变化率指座舱高度变化的快慢程度。它受飞机座舱压力制度和飞机升降率两个因素影响。当飞机升降率增大时，座舱高度变化率也随之增大。
125	飞机上的全静压系统主要由哪些部分组成？ {{c1::B}}	空速管、静压孔、空速管加温装置||全压管、静压源、备用静压源、静压转换开关、全静压系统加温控制||空速管、静压源	2	"全静压系统（Pitot-static System）由全压管、静压孔、备用静压源、转换开关、加温装置、连接导管等组成。
全静压系统（Pitot-static System）用来收集并传送气流的全压和静压。由全压管、静压孔、备用静压源、转换开关、加温装置、连接导管等组成。全压孔用于测量全压，静压孔用于测量静压。"
126	平飞时，当皮托管（全压管）被堵塞，但管上的排泄孔未被堵塞，空速表会出现 {{c1::C}}	空速表指示小于实际速度||空速表指示大于实际速度||空速表的读数降为0	3	全压管堵塞，而管上的排水孔未堵塞。在此情况下，外界空气不能进入全压系统，系统内已有的空气又会从排水孔流出，管内余压将逐渐降至外界空气压力，空速表感受到全压和静压之差为零，表上读数会逐渐降至为零；如若全压管和排水孔都堵塞，外界空气不能进入全压系统，系统内已有的空气又流不出来，从而造成实际空速改变时，管内空气压力无变化，空速表指示也无明显变化。若静压孔此时未堵塞，空速仍会随高度变化。
127	飞行中，如果静压孔被堵塞，而皮托管（全压管）未被堵，当飞机在高于静压孔被堵塞的高度上飞行时，空速表会出现 {{c1::B}}	空速表指示大于实际速度||空速表指示小于实际速度||空速表指示正常	2	静压孔堵塞时，空速表会继续工作，但指示不准确。当飞行高度高于静压孔堵塞时的高度时，空速表的指示会小于实际速度。当飞行高度低于静压孔堵塞时的高度时，空速表上的指示又会大于实际速度。
128	飞行中，发现静压孔被堵塞，应采用的措施是 {{c1::B}}	用全静压加温进行加温||用静压转换开关，转换至备用静压||报告地面指挥人员	2	飞行中，如果发现静压孔堵塞，应转换到备用静压系统上。使用备用静压源会使利用全静压工作的仪表产生误差。在大多数非增压飞机上，备用静压源安装在座舱中，通常由于螺旋桨滑流影响，座舱中的压力低于外界大气压力，所以备用静压源感受的静压比实际静压低。
129	全压管的安装位置一般为 {{c1::A}}	机翼前缘或飞机机头前部||机身任一侧||飞机尾部	1	全静压管和全压管一般安装在飞机机头前部或其他气流较平稳的地方。静压孔通常设置在机身两侧紊流较小处，也有的（备用）选在非密封的设备舱内。
130	静压孔正常，全压管的全压口和排水孔完全被堵塞，垂直速度表的 指示（）实际的垂直速度。 {{c1::A}}	等于||大于||小于	1	全压管堵塞仅对空速表的指示产生影响。升降速度表与静压系统相连，静压系统堵塞会对升降速度表产生影响。如果静压系统出现完全堵塞，升降速度表上的指示为零。
131	在地面飞行前检查时，能否给全压管加热？ {{c1::B}}	不能||不能长时间加热||可以长时间加热	2	飞行前，全静压管，全压管和静压孔的电加温，应按规定进行检查。由于地面没有相对气流散热，通电时间不能太长，一般不超过1-2分钟，以免烧坏加热元件，全，静压转换开关均应放在“正常”位。
132	非增压飞机，正常静压源和备用静压源都失效，一般可通过敲碎（）的玻璃面板来应急。 {{c1::C}}	空速表||高度表||垂直速度表	3	非增压飞机，正常静压源和备用静压源都失效后，可打碎垂直速度表的玻璃面板让周围空气可以进入静压系统。之所以选择打碎垂直速度表的玻璃面板，是因为它是使用静压源的仪表中次要的一个。
133	飞机上的全静压系统向哪些仪表提供全压？ {{c1::C}}	气压式高度表、指示空速表、升降速度表||气压式高度表、指示空速表、马赫数表||指示空速表、马赫数表	3	根据空速表的工作原理，空速表的结构图中，有一个开口膜盒，来自全压管的全压直接送到开口膜盒内，静压送往表壳内，开口膜盒外。空速改变时，膜盒在动压的作用下产生变形，带动指示器表面上的指针转动。M数是动压和静压的函数，马赫数表通过开口膜盒测量动压，真空膜盒测量静压，再将测量到的参数根据一定的函数关系规律在仪表中指示。
134	从全静压系统收集，而控制空速表指示的压力是 {{c1::A}}	全压、静压||动压、静压||全压	1	空速表的内部结构如图所示，指示空速表内有一个开口膜盒，来自全压管的全压，直接送到开口膜盒内；静压送往表壳内，开口膜盒外。空速改变时，膜盒在动压的作用下产生变形，带动指示器表面上的指针指示。
135	反映飞机所受空气动力的是哪种空速？ {{c1::C}}	当量空速||修正表速||指示空速	3	指示空速，又称表速，按海平面标准大气条件下空速和动压的关系得到的空速。修正表速和当量空速都是经过误差修正得到的空速。
136	测量飞机的指示空速，利用下列哪种关系？ {{c1::B}}	指示空速与静压关系||指示空速与动压关系||指示空速与全压关系	2	"空速表的工作原理：指示空速表是根据海平面标准大气条件下，空速
和动压的关系，利用开口膜盒测量动压，从而表示指示空速。"
137	仪表空速表是通过 {{c1::A}}	感受全压、静压来测量指示空速||感受静压、静温来测量指示空速||感受动压、静温来测量指示空速	1	空速表是通过感受全压、静压测量指示空速的。
138	重量相同，在不同高度上保持相同表速飞行，其对应的（  ）相等。 {{c1::A}}	迎角||真速||地速	1	"指示空速表的工作原理可知，指针的转角完全取决于动压的大小，表速相
等可知动压相等，因为飞机重量相同，要保持稳定飞行，所需的升力相同。如果保持表速相同即动压相同，由升力公式，动压和机翼面积保持不变，则升力系数也应保持不变，同一架飞机升力系数受迎角影响。可得其对应的迎角相同。"
139	飞机飞行手册中的各种速度限制常用（）表示。 {{c1::A}}	表速||真空速||地速	1	IAS：指示空速，又称表速，按海平面标准大气条件下空速和动压的关系得到的空速。飞机飞行手册中的各种飞行速度限制常用指示空速表示。
140	空速表绿色弧线范围与（）有关 {{c1::A}}	动压||全压||静压	1	指示空速表是根据海平面标准大气条件下，空速和动压的关系，利用开口膜盒测量动压，从而表示指示空速。
141	当飞机上的全静压系统的静压堵塞，用转换开关转换至备用静压源时，飞机的状态不变，假如备用静压源压力低于机外静压，会出现什么情况？ {{c1::A}}	气压式高度表指示高于正常指示，升降速度表出现短时爬升||空速表的指示低于正常指示，升降速度表出现爬升指示||气压式高度表指示低于正常指示，升降速度表指示不变	1	当静压孔堵塞，转换至备用静压源时，此时备用静压源压力低于机外静压，膜盒继续产生变形，出现气压式高度表高于正常指示，升降速度表出现短时爬升。
142	飞机升降速度跃变时，机械式升降速度表需要经过一段时间才能指示出相应数值，在 这段时间内，仪表指示值与飞机升降速度实际值之差，叫做（）。 {{c1::A}}	延迟误差||机械误差||气压误差	1	飞机升降速度跃变时，机械式升降速度表需要经过一段时间才能指示出相应数值，在这段时间内，仪表指示值与飞机升降速度实际值之差，叫做延迟误差。一般来说，延迟时间只有几秒钟。
143	机械式升降速度表出现延迟误差的原因是 {{c1::A}}	飞机升降速度跃变||与飞行姿态有关||静压孔堵塞	1	飞机升降速度跃变时，机械式升降速度表需要经过一段时间才能指示出相应数值，在这段时间内，仪表指示值与飞机升降速度实际值之差，叫做延迟误差。一般来说，延迟时间只有几秒钟。
144	垂直速度表利用毛细管对气流的阻滞作用，将（ ）转变为压力差。 {{c1::B}}	动压的变化率||静压的变化率||全压的变化率	2	压力式升降速度表由开口膜盒、毛细管、指示部分等组成。膜盒内部通过一根内径较大的导管与外界大气连通；膜盒外部即表壳内部，通过一根内径很小的毛细管与外界大气相通。飞机高度变化时，外界气压（静压）也要变化。飞机升降速度越快，气压变化率也越大。升降速度表就是利用毛细管对气流的阻滞作用，把气压变化率转变成为压力差，利用开口膜盒感受压力差，从而测量飞机的升降速度。
145	当机场的场压为 1010.2Hpa，而机长误调为1001.2Hpa 时，飞机实际进场高度 {{c1::B}}	偏低||偏高||无影响	2	气压式高度表上有气压基准调谐旋钮和气压刻度窗，飞行员通过气压基准调谐旋钮设定气压刻度窗的气压值，高度表指针则指示出以该气压面为基准的垂直距离。因此，调错气压基准面将导致高度表产生多指或少指的误差。如果基准面气压高，则出现少指误差；如果基准面气压低，则出现多指误差。由于基准面气压1010.2hpa,机长调为1001.2hpa,基准面气压高，出现少指误差，即指示高度小于实际高度，实际进场高度偏高。
146	气压高度表的气压刻度窗中的刻度被调节在1013毫巴（760毫米汞柱）时高度表指示 {{c1::C}}	密度高度||真实高度||标准气压高度	3	标准气压高：以标准海平面气压（一个大气压力，即1013hPa,760mmHg）为基准面所测出来的气压高度。
147	飞机起飞爬升时，高度表气压刻度窗拨正在QNH时，高度表指针指示 {{c1::C}}	机场标高||场压高||修正海平面高度	3	飞机起飞时，高度表气压刻度窗拨正到QNH（修正海压）时，高度表指针指示修正海平面高度。
148	当气压高度表的气压窗调置在高度表拨正值QNH时，高度表将指示 {{c1::A}}	修正海平面气压高度||机场海拔高度||机场场面气压高度	1	QNH指修正海平面气压，当气压高度表的气压窗调置在高度表拨正值QNH时，高度表指示的是修正海平面气压高度。
149	在6500英尺（MSL）高度上飞行，当时主高度表拨正值为1030hpA，标准气压高度（HQNE）大约为 {{c1::B}}	7500英尺||6000英尺||6500英尺	2	一个大气压力为1013hPa，高度表拨正值为1030hPa，比标准海平面气压多指17hPa，1hPa=30ft，17hPa即为510ft，所以标准气压高度约为6000ft。
150	飞机按气压式高度表指示的一定高度，在飞向低压区时，飞机的实际高度将 {{c1::C}}	保持不变||逐渐升高||逐渐降低	3	飞机按气压式高度表指示的高度飞行，在飞向低压区时，实际温度降低，高度表指示的表高大于实际高度，产生多指误差。
