Index	Question	Options	Answer	Answer Explanation
84	“南航981，可以起飞，地面风两四洞，三米，跑道幺洞右。”驾驶员应如何复诵？ {{c1::B}}	南航981，可以起飞，跑道幺洞右||可以起飞，跑道幺洞右，南航981||跑道幺洞右，可以起飞，南航981，风向两四洞，三米	2	航空器驾驶员应向空中交通管制员复诵通过话音传送的ATC放行许可和指示中涉及安全的部分，应复诵下述内容：（1）空中交通管制航路放行许可；（2）在进入跑道、起飞、着陆、穿越跑道和沿正在使用跑道的反方向滑行的许可和指令；（3）正在使用的跑道、高度表拨正值、二次监视雷达（SSR）编码、高度指令、航向与速度指令和空中交通管制员发布的或ATIS广播包含的过渡高度层。航空器驾驶员应以呼号终止复诵。
85	“国航981，地面风40，3米/秒，可以起飞，跑道36。”驾驶员应如何复诵？ {{c1::B}}	国航981，可以起飞，跑道36||可以起飞，跑道36，国航981||跑道36，可以起飞，国航981，地面风40	2	"航空器驾驶员应向空中交通管制员复诵通过话音传送的ATC放行许可和指示中涉及安全的部分，应复诵下述内容： 
（1）空中交通管制航路放行许可； 
（2）在进入跑道、起飞、着陆、穿越跑道和沿正在使用跑道的反方向滑行的许可和指令； 
（3）正在使用的跑道、高度表拨正值、二次监视雷达（SSR）编码、高度指令、航向与速度指令和空中交通管制员发布的或ATIS广播包含的过渡高度层。 
航空器驾驶员应以呼号终止复诵。"
86	“南航318，调频997”，驾驶员收到如上指令应如何操作？ {{c1::A}}	先复诵指令，再调频||先调频，再复诵指令||边复诵指令边调频	1	在无线电通信程序中，驾驶员在收到管制指令后，应先进行指令复诵，再进行调频操作。在初始建立通信时，应当使用完整呼号。
87	管制指示“八六颠簸，上九两”，该管制单位是 {{c1::A}}	上海区调||上海进近||上海离场	1	区域管制室负责向本管制区内受管制的航空器提供空中交通管制服务；受理本管制区 内执行通用航空任务的航空器以及在非民用机场起降而由民航保障的航空器的飞行申请，负责管制并向有关单位通报飞行预报和动态。
88	驾驶员复诵管制员指令正确的是 {{c1::B}}	南方三幺三两，高度幺洞幺保持||高度幺洞幺保持，南方三幺三两||高度幺洞幺保持，明白	2	航空器驾驶员应向空中交通管制员复诵通过话音传送的ATC放行许可和指示中涉及安全的部分，应复诵下述内容：（1）空中交通管制航路放行许可；（2）在进入跑道、起飞、着陆、穿越跑道和沿正在使用跑道的反方向滑行的许可和指令；（3）正在使用的跑道、高度表拨正值、二次监视雷达（SSR）编码、高度指令、航向与速度指令和空中交通管制员发布的或ATIS广播包含的过渡高度层。航空器驾驶员应以呼号终止复诵。
89	管制指示“国航991，飞行高度8900，爬升到9500”，该管制单位是 {{c1::A}}	区域管制||进近管制||机场管制	1	区域管制室负责向本管制区内受管制的航空器提供空中交通管制服务；受理本管制区内执行通用航空任务的航空器以及在非民用机场起降而由民航保障的航空器的飞行申请，负责管制并向有关单位通报飞行预报和动态。
90	飞行员收到空中交通管制员通过话音传送的指令时，是否需要进行复诵？ {{c1::A}}	需要主动向管制单位进行复诵||当管制单位要求时再复诵||不需要	1	"航空器驾驶员应向空中交通管制员复诵通过话音传送的ATC放行许可和指示中涉及安全的部分，应复诵下述内容：
（1）空中交通管制航路放行许可；
（2）在进入跑道、起飞、着陆、穿越跑道和沿正在使用跑道的反方向滑行的许可和指令；
（3）正在使用的跑道、高度表拨正值、二次监视雷达（SSR）编码、高度指令、航向与速度指令和空中交通管制员发布的或ATIS广播包含的过渡高度层。"
91	话音位置报告需要报告哪些内容？ {{c1::A}}	空地话音通信频道改变后，首次呼叫中应包括飞行高度层或高度||空地话音通信频道改变后，每次呼叫中都应包括飞行高度层或高度以及飞行速度||空地话音通信频道改变后，当要保持一个指定速度时，应在首次呼叫中包含该速度信息	1	在空地话音通信频道改变后，飞行高度层或高度要包括在首次呼叫当中。当要保持一个指定速度时，飞行机组须将这个速度包括在其位置报告中。
92	下列陆空通话哪一个是正确的？ {{c1::C}}	区调，深航玖捌拐肆，已过XXX ，预计到达天水时间30||区调，深航玖捌拐肆，已过XXX 高度保持8400||区调，深航玖捌拐肆，已过XXX 高度保持8400，预计到达天水时间30	3	"位置报告必须包括下述各项： 
（1）航空器识别标志； 
（2）位置； 
（3）时间； 
（4）飞行高度层或高度，包括穿越高度层和许可的高度层，如未能保持许可的高度层； 
（5）下一位置和飞越时间； 
（6）下一个重要点。"
93	非雷达管制环境下，飞行员进行位置报告正确的是 {{c1::A}}	“区调，南方六四两三，过浠水，高度八千四保持，预计天门时间三五”||“区调，南方六四两三，预计天门时间三五”||“区调，南方六四两三，过浠水，高度八千四保持”	1	位置报告必须包括下述各项： （1）航空器识别标志； （2）位置； （3）时间； （4）飞行高度层或高度，包括穿越高度层和许可的高度层，如未能保持许可的高度层； （5）下一位置和飞越时间； （6）下一个重要点。
94	"遇到哪些天气现象需要主动报告？ 
①预达时刻和续航情况；②低空风切变；③强尘暴或飑线性的冰雹；④火山灰云；⑤航空器积冰情况 {{c1::B}}"	①②③④||②③④||①②③④⑤	2	"除常规位置报告外，如有要求或驾驶员认为有必要时，报告：
1. 预达时刻和续航情况；
2. 风向、风速、气温、湍流和航空器积冰情况。
一旦遇到下列特殊天气，必须主动报告：
1. 低空风切变
2. 强湍流；
3. 重积冰；
4. 强地形波；
5. 雷暴雨，
6. 大面积或飑线性的冰雹；
7. 强尘暴或强沙暴；
8. 火山灰云；
9. 火山喷发前活动或火山喷发。"
95	下列哪种积冰必须主动报告？ {{c1::C}}	轻度积冰||中度积冰||重积冰	3	"除常规位置报告外，如有要求或驾驶员认为有必要时，报告：
1. 预达时刻和续航情况；
2. 风向、风速、气温、湍流和航空器积冰情况。
一旦遇到下列特殊天气，必须主动报告：
1. 低空风切变
2. 强湍流；
3. 重积冰；
4. 强地形波；
5. 雷暴雨，
6. 大面积或飑线性的冰雹；
7. 强尘暴或强沙暴；
8. 火山灰云；
9. 火山喷发前活动或火山喷发。"
96	在正常飞行中，航空器驾驶员遇到什么天气现象必须主动报告( ) {{c1::C}}	低能见度||中度积冰||强湍流	3	"一旦遇到下列特殊天气，必须主动报告：
1. 低空风切变
2. 强湍流；
3. 重积冰；
4. 强地形波；
5. 雷暴雨；
6. 大面积或飑线性的冰雹；
7. 强尘暴或强沙暴；
8. 火山灰云；
9. 火山喷发前活动或火山喷发"
97	飞行中遇到下列哪种情况，飞行员必须主动报告？ {{c1::A}}	火山灰云||中度积冰||弱湍流	1	"除常规位置报告外，如有要求或驾驶员认为有必要时，报告：
1. 预达时刻和续航情况；
2. 风向、风速、气温、湍流和航空器积冰情况。
一旦遇到下列特殊天气，必须主动报告：
1. 低空风切变
2. 强湍流；
3. 重积冰；
4. 强地形波；
5. 雷暴雨，
6. 大面积或飑线性的冰雹；
7. 强尘暴或强沙暴；
8. 火山灰云；
9. 火山喷发前活动或火山喷发。"
98	下列需要主动报告的特殊天气是？ {{c1::B}}	低空风切变 沙暴 火山灰云||低空风切变 雷暴雨 重积冰||低空风切变 龙卷风 火山灰云	2	"除常规位置报告外，如有要求或驾驶员认为有必要时，报告：
1. 预达时刻和续航情况；
2. 风向、风速、气温、湍流和航空器积冰情况。
一旦遇到下列特殊天气，必须主动报告：
1. 低空风切变
2. 强湍流；
3. 重积冰；
4. 强地形波；
5. 雷暴雨，
6. 大面积或飑线性的冰雹；
7. 强尘暴或强沙暴；
8. 火山灰云；
9. 火山喷发前活动或火山喷发。"
99	除了ATC要求报告的位置点之外，飞行员也应该报告其位置的是（）？ {{c1::B}}	经过任意一个位置点||遇到ATC未曾告知的天气||TCAS显示任意一架飞机时	2	"飞行中通过指定报告点或空中交通管制规定的报告点时要进行位置报告。除常规位置报告外，如有要求或驾驶员认为有必要时，报告：
1. 预达时刻和续航情况；
2. 风向、风速、气温、湍流和航空器积冰情况。"
100	"飞行指挥用无线电实施，指挥用语应当
①详尽②明确③易懂④规范 {{c1::B}}"	①②③④||②③④||②④	2	《中华人民共和国飞行基本规则》第九十五条规定：飞行指挥用无线电实施。指挥用语应当简短、明确、易懂、规范。
101	仪表飞行规则下的无线电通信应当报告哪些事项？①雷达管制下，通过指定报告点的时 间和高度；②遇到没有得到预报的气象条件；③与飞行安全有关的任何其他信息。 {{c1::B}}	①②||②③||①②③	2	"按仪表飞行规则飞行的航空器驾驶员必须在指定的频率上保持守听，并且及时向空中交通管制部门报告以下事项：
(1)通过指定报告点或空中交通管制规定的报告点的时间和高度，但是，航空器处于雷达管制下时，仅需在通过空中交通管制部门特别要求的那些报告点时报告；
(2)遇到没有得到预报的气象条件；
(3)与飞行安全有关的任何其他信息。"
102	"管制员指示""东方幺两三拐，幺幺九两五长守""，飞行员应该 {{c1::A}}"	将无线电台调谐到119.25MHz保持||根据实际情况需要调谐到119.25MHz||无线电台不能调谐到119.25MHz	1	飞行中，航空器电台应根据局方规定保持守听，除考虑到安全因素以外，在停止守听前应通知相关的航空电台。
103	飞机按仪表飞行规则飞行，在哪种情况下飞行员必须向管制员报告？ {{c1::C}}	目视发现飞机时||到达任一位置点时||除空管要求报告的其他任何与安全有关的事件	3	"按仪表飞行规则飞行的航空器驾驶员必须在指定的频率上保持守听，并且及时向空中交通管制部门报告以下事项：
(1)通过指定报告点或空中交通管制规定的报告点的时间和高度，但是，航空器处于雷达管制下时，仅需在通过空中交通管制部门特别要求的那些报告点时报告；
(2)遇到没有得到预报的气象条件；
(3)与飞行安全有关的任何其他信息。"
104	在IFR 条件下飞行时遭遇双向通讯失效，管制已下达了下一步航路指令，但你无法告知管制你是否已接受将要执行的航路计划，此时应 {{c1::B}}	按目视飞行规则继续飞行||按原计划航路飞行||选择就近机场着陆	2	"根据CCAR91部第 91.185 条规定：除空中交通管制批准外，在飞行过程中，当双向无线电通信失效时航空器驾驶员必须遵守本条的规则。
(b) 如果无线电通信失效发生在目视飞行规则条件下，或者在失效后遇到目视飞行条件，航空器驾驶员应当按目视飞行规则继续飞行，并尽快着陆。
(c) 如果无线电失效发生在仪表飞行规则条件下，并且不能按照本条 (b)款实施目视飞行规则飞行，航空器驾驶员应当根据以下规定继续飞行：
(1) 按照下列规定确定飞行航线：
(i) 按照最后接到的空中交通管制许可所指定的航线继续飞行。
(ii) 如果航空器正在被雷达引导，从无线电失效点直接飞向雷达引导指令所指定的定位点、航线或航路；(iii) 在没有指定航线时，按照空中交通管制曾告知在后续指令中可能同意的航线飞行；(iv) 如果不能按照(c)(1)(iii)所述航线飞行时，则按照飞行计划所申请的航线飞行。"
105	在仪表飞行规则条件下，发生双向无线电通话失效，在没有指定航线，且无法按照空中交通管制曾告知在后续指令可能同意的航线飞行时，应使用 {{c1::B}}	非航路直接飞往指定目的地||飞行计划上的航路||飞往备降场的最短航路	2	依据CCAR-91部第 91.185条规定，双向无线电通信失效时，在没有指定航线时，按照空中交通管制曾告知在后续指令中可能同意的航线飞行；如果不能按照所述航线飞行时，则按照飞行计划所申请的航线飞行。
106	当IFR飞行过程中出现无线电失效时，上一层管制许可指令的终点是IAF点，飞行员应当 {{c1::B}}	按照实际推算时间下降和进近||若管制员已经发布进近许可时间，则按照此时间执行下降和进近||根据实际情况，飞行员自行决定下降和进近	2	当空中交通管制许可界限是起始进近定位点的情况下，航空器驾驶员如果已收到空中交通管制给出的发布下一许可的时刻，应当在接近此时刻时开始下降或下降和进近；如果未曾收到发布下一许可的时刻，则尽可能按照提交的飞行计划所计算出的预计到达时刻或(与空中交通管制一起)修正的航路预计到达时刻下降或下降和进近。
107	在仪表飞行条件下，发生双向无线电失效，若遇到目视飞行条件，则飞行员应 {{c1::A}}	按VFR继续飞行，并尽快着陆||飞往附近机场着陆||返航着陆	1	依据CCAR91部第91.185条规定，如果无线电通信失效发生在目视飞行规则条件下，或者在失效后遇到目视飞行条件，航空器驾驶员应当按目视飞行规则继续飞行，并尽快着陆。
108	通信失效情况下，仪表飞行规则运行时的故障报告内容有哪些？①航空器识别标志；② 故障的设备；③按IFR飞行，航空器能力受削弱的程序；④需要得到ATC帮助的内容和范围 {{c1::C}}	①②③||②③④||①②③④	3	"1、按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告。
2、提交的报告中应当包括下列内容：
（1）航空器识别标志；
（2）故障的设备；
（3）驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
（4）需要得到空中交通管制帮助的内容和范围。"
109	按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向（）报告？ {{c1::A}}	空中交通管制||公司签派||其他机组成员	1	"按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告。要求提交的报告中应当包括下列内容：
1.航空器识别标志；
2.故障的设备；
3.驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
4.需要得到空中交通管制帮助的内容和范围。"
110	当IFR飞行过程中出现机载设备故障，飞行员应该向管制员报告 {{c1::C}}	当时的气象条件||当时的位置||航空器呼号、设备故障情况和剩余能力以及需要的管制帮助	3	"按仪表飞行规则运行的航空器发生导航、进近或通信设备故障时，机长应当尽快向空中交通管制报告。提交的报告中应当包括下列内容：
（1）航空器识别标志；
（2）故障的设备；
（3）驾驶员按仪表飞行规则驾驶航空器能力受到削弱的程度；
（4）需要得到空中交通管制帮助的内容和范围。"
111	发动机失火该如何呼叫？ {{c1::A}}	MAYDAY, MAYDAY, MAYDAY||PANPAN, PANPAN, PANPAN||MAY-DAY	1	遇险或紧急通话的第一次通话时，以“MAYDAY”开始表示遇险信号；以“PAN PAN”开始表示紧急信号。遇险或紧急信号应讲三次，如“MAYDAY, MAYDAY, MAYDAY”，或者“PAN PAN,PAN PAN, PAN PAN”。
112	遇险的航空器呼叫通话首先应该使用哪个频率 ？ {{c1::A}}	当前的频率||备用的频率||121.5兆赫频率	1	遇险或紧急呼叫通常应在所使用的频率上完成。遇险呼叫通话应在这个频率上保持连续，除非认为转换到另外的频率上能提供更好的帮助。
113	同一管制区域内，当听到其他航空器呼叫MAYDAY，此时你应 {{c1::B}}	将频率调换成备用频率||保持静默||进行沟通交流，给予适当帮助	2	遇险电台或接管遇险航空器通信的电台，有权利要求区域内所有移动服务电台或任何干扰遇险航空器的电台保持无线电缄默。遇险通信相对于所有其它通信具有绝对优先性，任何电台获悉此类情况后，不应在相关频率内发送电报。
114	当航空器发布“PAN PAN”通信时，表示航空器 {{c1::B}}	需要立即援助||该情况不需要立刻援助||不需要援助	2	"1、紧急情况是指：与航空器及其他车辆安全或与机上或视线范围之内人员安全相关的一种情况，该情况不需要立刻援助。遇险是指：（正）受到严重及/或直接威胁，需要立刻援助的一种情况。 
2、遇险或紧急通话的第一次通话时，以“MAYDAY”开始表示遇险信号；以“PAN PAN”开始表示紧急信号。遇险或紧急信号应讲三次，如“MAYDAY, MAYDAY, MAYDAY”，或者“PAN PAN,PAN PAN, PAN PAN”。"
115	飞行中遇到紧急情况，应呼叫（ ）。 {{c1::A}}	PANPAN, PANPAN, PANPAN||PANPAN, PANPAN||MAYDAY, MAYDAY, MAYDAY	1	遇险或紧急通话的第一次通话时，以“MAYDAY”开始表示遇险信号；以“PAN PAN”开始表示紧急信号。遇险或紧急信号应讲三次，如“MAYDAY, MAYDAY, MAYDAY”，或者“PAN PAN,PAN PAN, PAN PAN”。
116	以下关于“遇险阶段”的定性表述正确的是1.应答机编码显示A7600  2.根据油量计算燃油已耗尽，难以继续飞行，又无着陆消息  3.航空器发出遇险信号、迫降、坠毁  4.告警阶段之后，扩大通信搜寻1小时后无消息 {{c1::C}}	1、4||1、3、4||2、3、4	3	"遇险阶段是指确信民用航空器遇到下列紧急和严重危险，需要立即进行援救的情况： 
 １．根据油量计算，告警阶段的民用航空器难以继续飞行；     
２．民用航空器的飞行能力受到严重损害，达到迫降程度；     
３．民用航空器已经迫降或者坠毁。"
