Index	Question	Options	Answer	Answer Explanation
82	在进近阶段穿雾时，可能使飞行员产生 {{c1::B}}	倾斜错觉||机头上仰的错觉||飞机下滑的错觉	2	在进近阶段穿雾时，由于视性距离错觉，飞行员感觉机头上仰，若按照这种错误的感觉操纵飞机，将会形成陡峭的进近。
83	使用天地线作为参考判定你是否与另一航空器在同一高度时，如果该航空器位于天地线上，则表明 {{c1::C}}	该航空器可能高于你的高度||该航空器可能低于你的高度||该航空器可能与你在同一高度	3	可利用天地线作为参考，判定你是否与另一航空器在同一高度。如果该航空器高于天地线，则表明该航空器可能高于你的高度。如果该航空器低于天地线，则表明该航空器可能低于你的高度。如果该航空器位于天地线上，则表明该航空器可能与你在同一高度，你必须迅速判定它是否对你构成威胁。如果存在冲突，就应立即采取适当的避让行动。
84	在飞机进近过程中，只有跑道边灯，没有其他城镇灯光和路灯，也没有目视地形参考，会导致 {{c1::A}}	感觉进近偏高，导致偏低的进近||感觉进近偏低，导致偏高的进近||感觉离着陆点过近，导致偏高的进近	1	“黑洞”效应：黑夜在仅有跑道边灯，无城镇灯光和街灯，也没有周围自然地形参照情况下，引起进场高度偏高的错觉现象。
85	明亮的跑道和进近灯，有可能出现什么错觉？ {{c1::B}}	进场高度偏高||离着陆点过近||机头上仰	2	明亮的跑道和进近灯，易造成离着陆点过近的错觉，导致进场偏高。
86	在向下带坡度的地形或跑道进近着陆，飞行员会产生什么错觉？ {{c1::B}}	进场高度偏高||进场高度偏低||不会产生错觉	2	N/A
87	前庭觉的两个主要感受器是 {{c1::A}}	半规管和耳石器，它们分别感知角加速度和线加速度||耳蜗和半规管，它们分别感知角加速度和线加速度||内耳和外耳，它们分别感知角加速度和线加速度	1	前庭装置由三个半规管和一个耳石器所组成，三个半规管感知角加速度，耳石器感知重力和线加速度。
88	以下关于半规管的描述哪一项是正确的？ {{c1::A}}	前庭器官内有三个相互垂直的半规管，分别感知滚转、俯仰和偏转加速度||前庭器官内有三个相互垂直的半规管，分别感知滚转、俯仰以及偏转状态||前庭器官内有两个相互垂直的半规管，分别感知滚转和偏转加速度	1	三个半规管位于三个相互垂直的平面内，类似于一架飞机的俯仰、滚转和偏转平面，因而它能察觉这三个平面内的角加速度运动。
89	耳石器的功能特点是 {{c1::A}}	能够感知线加速度和各个分力的合力||能够感知各种角加速度||能够感知重力加速度和构成合力的各个分力	1	耳石器感知重力和线加速度，可以察觉加速度的合力，不能辨别构成合力的分力的来源。
90	飞机突然加速可能使飞行员产生 {{c1::B}}	飞机向左转弯的感觉||机头处于上仰姿态的感觉||机头处于下俯姿态的感觉	2	当加大发动机功率或减少阻力使飞机加速时，由于向前速度的增加，惯性力与重力组成的合力是向后的，此时飞行员就会感觉自己和飞机是处于上仰状态。
91	在匀速转动期间，飞行员感到自己和飞机不再转动的现象，可被定义为产生了 {{c1::A}}	躯体旋动错觉||科里奥利错觉||躯体重力错觉	1	飞机做等角速度转弯时，半规管中的内淋巴液由于惯性作用落后于管壁，使半规管壶腹嵴胶顶向一侧弯曲，产生神经冲动传入中枢，进而产生躯体旋转感觉。当经过一段时间后，由于飞机的匀速运动，壶腹嵴胶顶慢慢恢复到直立状态，旋转感觉逐渐减弱以致消失。当飞机停止转动并改为直线平飞时，内淋巴液因惯性作用，在短时间内仍顺旋转方向流动，冲击壶腹嵴胶顶使之偏移，这时飞行员产生向原旋转运动方向相反的旋转感觉。即躯体旋动错觉。
92	由旋转运动改为平飞时，可能使飞行员产生飞机沿着与原旋转方向相反的方向转动的感觉，可把这种现象定义为产生了 {{c1::A}}	躯体旋动错觉||躯体重力错觉||倒翻错觉	1	躯体旋动错觉又称反旋转错觉，是指飞行人员在受角加速度刺激后，由前庭本体感受器输入信息所产生的向原旋转方向相反的方向旋转的错觉。
93	在以下哪一种情况下容易发生科里奥利错觉 {{c1::A}}	飞行员头部的运动方向与飞机转动方向不在一个平面内的时候||飞机在做转动运动期间，飞行员的头部顺着飞机转动方向运动||飞机在做直线加速运动的时候，飞行员的头部又做前后运动	1	飞行员头部的运动方向与飞机转动方向不在一个平面内的时候，比较容易引发科里奥利错觉。
94	科里奥利错觉产生时的主要表现是 {{c1::A}}	飞行员产生旋转、翻转或沿不同平面加速运动的感觉||飞行员产生幻觉，视觉模糊、眩晕以及肌肉震颤||飞行员感觉飞机的姿态发生了改变，产生极度的恐惧感	1	科里奥利错觉常常突然发生，且强度大，可使人产生强烈的植物性神经反应，眩晕感、旋转感、翻转感等。
95	容易发生倾斜错觉的情景是 {{c1::A}}	飞行员突然改变坡度或快速修正坡度时||飞行员身体姿势不正确时||飞行员根据仪表指示修正飞机时	1	“矫正”性倾斜错觉是指飞行员将平直飞行的飞机知觉为带着坡度飞行，或飞机带坡度飞行而飞行员却知觉为直线平飞的现象。飞行员突然改变坡度或快速修正坡度时，容易发生倾斜错觉。
96	以下哪一种方法有助于克服倾斜错觉？ {{c1::C}}	调整身体姿态以便与感觉到的飞机姿态相一致||根据身体感觉调整飞机姿态||根据仪表指示，使飞机保持1-2分钟的平飞姿态	3	倾斜错觉常将平直飞行的飞行知觉为带坡度飞行，或将飞机带坡度飞行知觉为直线平飞，这种情况下，飞行员需要观察并相信仪表，根据仪表的指示调整飞机姿态。
97	产生倾斜错觉的主要原因是 {{c1::A}}	半规管不能感知匀速运动，飞行员没有根据仪表指示操纵飞机||飞行员组织纪律差，思想麻痹，而且飞行技术差||飞行员身体状态不好、情绪不稳定以及人际关系不良	1	倾斜错觉常发生于仪表飞行中，飞行员由于某种原因未注意到仪表，易引起倾斜错觉。
98	飞机加速时，飞行员可能会产生机头上仰的感觉，可把这种现象定义为产生了 {{c1::B}}	倾斜错觉||躯体重力错觉||科里奥利错觉	2	飞机加速，飞行员产生机头上仰的感觉，是由于飞行员产生躯体重力错觉。当加大发动机功率或减少阻力使飞机加速时，由于向前速度的增加，惯性力与重力组成的合力是向后的，此时飞行员就会感觉自己和飞机是处于上仰状态。
99	躯体重力错觉产生的情景常见于 {{c1::C}}	1000米以上高空飞行时||飞行员状态不好时||飞机很快地加速或减速时	3	躯体重力错觉是飞机在作直线加、减速度或径向加速度运动时，产生的惯性力作用于前庭耳石器和本体感觉器所引起的错误知觉。飞机很快地加速或减速时，容易产生躯体重力错觉。
100	如果飞行员按照躯体重力错觉来操纵飞机，其可能的结果是 {{c1::B}}	使飞机的坡度偏离正常||使飞机的俯仰姿态偏离正常||使飞机的航向发生偏差	2	飞行员产生躯体重力错觉，并按照该错觉操纵飞机，可能会改变飞机的俯仰姿态，在夜间或能见度不好的时候，发生躯体重力错觉是特别危险的。
101	如果（  ），飞行员可能会发生空间定向障碍。 {{c1::B}}	忽略了肌肉和内耳的感觉||身体信号错误感知真实的飞行状态||眼睛反复核对飞行仪表	2	飞行空间定向障碍，也称为失定向或飞行错觉，是飞行员在飞行中对所处位置、姿态或运动状态的不正确心理表象，是对飞机真实状态的歪曲。人的空间定向能力主要取决于个体对视觉、 前庭以及本体感受器信号的正确解释。能见度不好或高空飞行时， 飞行员主要通过识读和解释仪表信息进行定向， 来自非视觉器官的信息起辅助作用。 但由于飞行中的运动刺激常常超出或达不到前庭和本体感受器的感知范围， 所以它们经常提供错误信息，有时与视觉信息发生冲突。这种情况下，如飞行员忽视视觉信息而选择身体感受，就可能出现空间定向障碍。
102	风挡玻璃上有雨，驾驶员看到的跑道比实际距离 {{c1::A}}	远||近||相同	1	风挡玻璃上有雨，使飞行员产生进场高度偏高的错觉，飞行员看到的跑道比实际距离远。
103	下降时，霾使飞行员产生（ ）错觉 {{c1::A}}	偏高||偏低||倾斜	1	进近过程中，霾使飞行员产生进场高度偏高错觉，按照这种错觉操纵飞机，将会引起进场偏低的结果。
104	飞机在雨中飞行，飞行员易产生（  ）错觉。 {{c1::B}}	机头下俯||机头上仰||带坡度飞行	2	在缺乏目视参考的情况下，人容易出现前庭错觉。雨天飞行时，目视风挡看到落雨是向下，因此飞行员容易出现机头上仰的错觉。
105	飞行员在向左旋转停止后，前庭知觉表现为 {{c1::A}}	右滚转||晕机||中耳气压性耳塞	1	前庭器官位于中耳，它由三个半规管和一个耳石器组成，是感受速度变化和姿态变化的重要器官。但是前庭器官的感受性有一定的阈限范围，加速度太小或太大时，人都无法正确感知。在缺乏目视参考的情况下，人容易出现前庭错觉，常见的前庭错觉有“矫正”性倾斜错觉、躯体重力错觉、躯体旋动错觉、科里奥利错觉，其中躯体旋动错觉又称反旋转错觉，是飞行员在旋转停止后所产生的向相反方向旋转的错觉。这时应该相信仪表的姿态指示。
106	飞机滚转角速度过低，易使飞行员感觉飞机在 {{c1::B}}	爬升||平飞||下降	2	"“矫正”性倾斜错觉指飞行员将直线平飞的飞机知觉为带着坡度在飞行，或将带着坡度飞的飞机知觉为直线平飞的现象。常发生于仪表飞行中，飞行员因某种原因，如阅读航图，未注意仪表时。表现形式主要为：
1．飞机滚转角速度低于前庭器官的知觉阈限时；
2．飞机做协调转弯时；
3．由阈上感觉刺激使飞机进入滚转状态，而后又以阈下感觉刺激恢复到平飞状态时。"
107	下列哪种情况发生时，容易产生倒翻错觉？ {{c1::B}}	飞机滚转角速度低于前庭器官的知觉阈限||飞机从爬升改到平直飞行时||飞机以缓慢速度由平飞进入转弯时	2	倒翻错觉可能出现的情形是从爬升改到平直飞行。
108	什么条件下容易产生前庭错觉？ {{c1::A}}	缺乏目视参考时||飞行员感冒时||飞行员缺乏信心时	1	前庭器官位于中耳，它由三个半规管和一个耳石器组成，是感受速度变化和姿态变化的重要器官。但是前庭器官的感受性有一定的阈限范围，加速度太小或太大时，人都无法正确感知。在缺乏目视参考的情况下，人容易出现前庭错觉，这时应该相信仪表的姿态指示。
109	预防倒翻错觉的措施是 {{c1::C}}	加强前庭器官的锻炼||在改平时不乱动头||在爬升改平时要做到动作柔和	3	从爬升改到平直飞行 ，如果操作粗猛容易出现倒翻错觉。
110	除客观因素以外，影响飞行错觉发生率的主观因素有 {{c1::A}}	疲劳、焦虑、繁重的工作负荷、饮酒、药物以及资源管理能力||智商、注意力分配、飞行技术、安全意识以及身体状况||人际关系、视力、前庭器官的功能状态以及遗传素质	1	从飞行员个体情况看，心理品质差、健康状态不佳、疲劳的飞行员错觉发生率较高。飞行错觉的发生与智商、人际关系等没有关联。
111	下列哪项可以避免前庭错觉？ {{c1::A}}	相信仪表、不根据自己的感觉去操纵飞机||以云堤作为水平的基准||不完全相信仪表，根据具体情况去操纵飞机	1	"避免前庭错觉的方法：
1. 要相信仪表、不要根据自己的感觉去操纵飞机；
2. 避免可能引起定向障碍的不必要的飞行动作和头部运动。"
112	晕机病是由以下哪种因素引起的 {{c1::A}}	控制平衡感觉的内耳前庭器官感受器兴奋性过高||影响平衡的大脑细胞兴奋性过高，这种兴奋性通常可凭经验来克服||飞机的运动使胃产生了酸性物质，这种物质使胃部收缩	1	晕机病又称运动病，是以恶心、呕吐、面色苍白和出冷汗为主要特征的病情，主要原因是控制平衡感觉的内耳前庭感受细胞兴奋性过高。
113	感冒不会引发飞行员的什么疾病 {{c1::B}}	中耳炎||晕机病||鼻窦炎	2	晕机病是以恶心，呕吐，面色苍白和出冷汗为主要特征的病情，主要原因是控制平衡感觉的内耳前庭感受细胞兴奋性过高。人受到实际或似动运动刺激而对这些刺激不熟悉时，也就不能适应，从而发生晕机病，不会由感冒所引起。
114	飞行员防止晕机病的方法错误的是 {{c1::B}}	注意力集中到飞行任务上||服用抗晕机药物||避免粗猛操作，动作尽量柔和	2	"晕机病是以恶心、呕吐、面色苍白和出冷汗为主要特征的病情。
一、不作不必要的动作，只要不影响观察，头应减少运动；
二、防止动作粗猛引起飞行姿态的急剧变化；
三、提高自己的处境意识，明白特定的飞行情景可能导致的视觉－前庭感觉信息冲突；
四、集中精力于特定的飞行任务上避免预期效应；
五、加强抗运动病的前庭器官的锻炼；
六、不服用抗晕机药物。"
115	人体内大量一氧化碳积聚会导致 {{c1::C}}	额头表现出紧张||舒适感增强||肌肉力量损失	3	一氧化碳中毒引起血红蛋白与氧的亲合力下降导致贫血性缺氧症。轻则头痛、无力、眩晕、劳动时呼吸困难，损害大脑的功能和视觉，重则导致死亡。
116	随着（  ），一氧化碳中毒的易感性增加。 {{c1::B}}	气压增强||高度增加||高度减小	2	随着高度的增加，空气密度稀薄，单位体积内的氧气密度减少，一氧化碳中毒的易感性增加。
117	以下关于缺氧症的陈述哪一个是正确的？ {{c1::B}}	缺氧症是由于关节和血液里的氮气泡引起的||肌肉震颤和虚假的安全感是缺氧症的征候||强迫自己把精力集中在飞行仪表上有助于克服缺氧症的影响	2	缺氧症有很大的隐蔽性，很难察觉，甚至飞行员在发生缺氧时通常还自我感觉良好，待发现时为时已晚。在生理上的变化就是：头晕目眩，恶心，头痛，震颤。
118	在没有供氧设备的情况下使飞机处于太高的高度，由此引起的缺氧症可称之为 {{c1::C}}	贫血性缺氧症||循环性缺氧症||缺氧性缺氧症	3	在没有供氧设备的情况下使飞机处于太高的高度，由此引起的缺氧症可称之为缺氧性缺氧症。
119	影响有用意识时间的三个主要因素是 {{c1::B}}	身体健康状况、注意力是否集中、情绪是否紧张||飞机上升的速率、是否有身体活动、是否吸烟||飞行高度、飞行速度、判断能力	2	飞机上升的越快，缺氧症的反映就越严重，有用意识时间越短；身体活动量越大，有用意识时间越短；吸烟者比非吸烟者的有用意识时间短。
120	对飞行员来说，引起缺氧性缺氧症最常见的原因是 {{c1::A}}	在没有使用供氧设备的条件下使飞机处于太高的高度||身体不好，处于贫血状态||酗酒，引起组织不能够与血液进行氧气交换	1	对于飞行员来说，引起缺氧性缺氧症的最常见原因是在没有使用供氧设备的情况下处于太高的飞行高度。
121	对于大多数人来说，在没有使用供氧设备的条件下，引起缺氧性缺氧症的阈限高度是 {{c1::A}}	10000英尺||1000英尺||15000英尺	1	缺氧性缺氧症，在低于10000英尺的飞行高度时，大多数人还能挺得住，但是在此高度以上，缺氧所导致的影响将越来越严重。
122	缺氧性缺氧症的主要表现是 {{c1::A}}	呼吸频率增加、眩晕感、头痛、激动、睡意以及判断能力下降||指甲和嘴唇变蓝、视野缩小、出汗以及情绪低沉||情绪亢奋、呼吸感到困难、口渴以及指甲和嘴唇变红	1	
123	关于缺氧症的描述正确的一项是 {{c1::A}}	飞行员的活动量可明显影响有用意识时间||飞行员的活动量可明显延长有用意识时间||飞行员的活动量对有用意识时间没有影响	1	缺氧后，身体活动量越大，有用意识时间将越短。
124	贫血性缺氧症是指 {{c1::A}}	血液携带氧气的能力受到破坏所引起的缺氧症||组织不能够摄取血液中的氧气所引起的缺氧症||由于高空空气稀薄所引起的缺氧症	1	血液携带氧气的能力受到破坏时，将引起贫血性缺氧症。
125	对于飞行员来说，发生贫血性缺氧症的最常见原因是 {{c1::A}}	座舱废气中含有的一氧化碳所引起||由于营养不良或献血导致血红蛋白减少所致||由于座舱氧分压太低所引起	1	一氧化碳中毒是民用航空中引起贫血性缺氧症的最常见原因。
126	由于座舱废气导致贫血性缺氧症时，应有的措施是 {{c1::A}}	打开新鲜空气入孔，并及时供氧||立刻作深呼吸，并活动四肢||大声说话，以免意识丧失	1	民用航空中贫血性缺氧症的常见原因是一氧化碳中毒，座舱内发生贫血性缺氧症时，需要打开新鲜空气入孔，并及时供氧。
127	由正G效应所引起的缺氧现象，可称之为 {{c1::C}}	加速度缺氧症||贫血性缺氧症||循环停滞性缺氧症	3	正G效应可引起循环停滞性缺氧症。对于航线运输机飞行人员来说，循环停滞性缺氧症极少发生，但对通用航空飞行员来说则可能是由于正G效应而引起。
128	发生循环停滞性缺氧症的常见情景是 {{c1::A}}	飞机的爬升率太大，上升速度太快引起大脑缺血||飞机的下降率太大，下降速度太快引起大脑血液充盈||飞行员的心血管系统病变，使血液循环不畅通	1	正G效应通常引起循环停滞性缺氧症。航空医学中，正G效应主要是指飞机爬升对人体的影响，飞机的爬升率过大，上升速度过快，会引起大脑缺血或供血不足。
129	下面哪个为缺氧的定义？ {{c1::A}}	身体缺乏氧气的一种状态||关节和肌肉周围形成气泡的一种状态||吸入氧气量增加异常	1	缺氧是指因组织的氧气供应不足或用氧障碍，而导致组织的代谢、功能和形态结构发生异常变化的病理过程。
130	不在驾驶舱内吸烟有助于避免 {{c1::A}}	缺氧||晕机病||换气过度	1	"如何避免缺氧：
1.航空器在机舱的大气压力高于3000米（10000英尺）的飞行高度上运行时，飞行员应
该根据CCAR91部要求正确使用氧气设备；
2. 熟知引起各类缺氧症的原因，建立良好的情景意识；
3. 在驾驶舱内不吸烟。"
131	关于缺氧，下列描述错误的是？ {{c1::C}}	飞行员通常无法察觉到缺氧||缺氧过程中可能会感受到一定的舒适感||缺氧会使飞行员非常痛苦	3	缺氧症有很大的隐蔽性，很难察觉，甚至飞行员在发生缺氧时通常还自我感觉良好，待发现时为时已晚。
132	可能出现缺氧的情况有 {{c1::A}}	大的机动动作导致载荷过大||飞行员下降速度过快||有增压设备的飞机上升高度过高	1	"可能出现缺氧的情况：
1. 没有增压设备的飞机上升高度过高；
2. 献血后立即飞行；
3. 大的机动动作导致载荷过大；
4. 驾驶舱内吸烟或体内含有酒精会增加缺氧的易感性；
5. 驾驶舱加温装置故障出现废气泄漏，造成舱内有一氧化碳。"
133	"下列哪种情况容易导致飞行员缺氧？
①上升率太大；②下降率太小；③献血后立即飞行；④没有增压设备的飞机上升高度过高 {{c1::A}}"	①③④||②③④||①②③④	1	"可能出现缺氧的情况：
1. 没有增压设备的飞机上升高度过高；
2. 献血后立即飞行；
3. 大的机动动作导致载荷过大；
4. 驾驶舱内吸烟或体内含有酒精会增加缺氧的易感性；
5. 驾驶舱加温装置故障出现废气泄漏，造成舱内有一氧化碳。"
134	以下哪一种因素最有可能引起换气过度 {{c1::C}}	氧气不足||二氧化碳浓度太高||二氧化碳不足	3	过深、过快的呼吸使体内氧气过剩、二氧化碳不足可引起换气过度。
135	用氧时，快速作深呼吸可能会引起 {{c1::C}}	缺氧症||航空性中耳炎||换气过度	3	换气过度是指过深、过快的呼吸所引起的体内氧气过剩、血液二氧化碳化学平衡被打破的现象。用氧时，快速作深呼吸可能会引起换气过度。
136	（  ）最有可能导致换气过度。 {{c1::B}}	饮酒过量||情绪紧张、焦虑、恐惧||呼吸过慢，摄入氧气不足	2	情绪紧张、焦虑、恐惧可引起呼吸反射性加深、加快，导致体内氧气过剩、二氧化碳不足，产生换气过度。
137	飞行中，如果在缺氧的环境下供氧后仍然觉得气喘吁吁，那么就应该判断为 {{c1::A}}	换气过度||严重缺氧||氧气系统故障	1	"换气过度指过快,过深的呼吸所引起的体内氧气过剩现象。
换气过度与缺氧症的症状非常相似。飞行员首先要识别出自己究竟是出于缺氧状态还是换气过度状态。在飞行中，如果在供氧后仍然觉得气喘吁吁，那么就应该判断为换气过度。此时，有意识地降低呼吸频率，减少呼吸深度就可以克服换过度。"
138	下列能够缓解中耳气压性耳塞的是？ {{c1::A}}	嚼口香糖||吸氧||深呼吸	1	"在飞行中，由于高度急剧变化，气压也突然变化，这个时候由于中耳内气压与外部气压不同，鼓膜受到压力，产生耳痛，听力下降等。多发生在4000米以下的高空，尤以1000~2000米高度为最多。
预防克服的方法主要有：
一、运动软腭法：手摸喉结，发“克”音，或张大口用力模仿达哈欠的动作。
二、捏鼻鼓气法：仅在飞机下降时适用。捏紧鼻孔，闭口用力向咽腔鼓气。
三、吞咽法：可多次吞咽或咀嚼糖块。"
139	预防与克服中耳气压性耳压的措施是 {{c1::A}}	运动软腭法、吞咽法||憋气法、深呼吸法||压耳法、运动头部法	1	"预防克服中耳气压性耳塞的方法主要有： 
一、运动软腭法：手摸喉结，发“克”音，或张大口用力模仿打哈欠的动作。
二、捏鼻鼓气法：仅在飞机下降时适用。捏紧鼻孔，闭口用力向咽腔鼓气。
三、吞咽法：可多次吞咽或咀嚼糖块。"
140	在下降过程中，中耳气压性耳压发生的主要原因是 {{c1::A}}	随着外界气压的增高，气体因单向活门作用不能进入咽鼓管，使腔内形成较大负压所致||随着外界气压的增高，气体因单向活门作用不能进入咽鼓管，使腔内形成较大正压所致||随着外界气压的降低，气体因单向活门作用不能进入咽鼓管，使腔内形成较大负压所致	1	下降过程中，中耳的气压性损伤主要是随着外界气压的增高，气体因单向活门作用不能进入咽鼓管腔内，使腔内形成较大的负压造成的。
141	"下列哪些是预防或克服中耳气压性耳塞的方法？
① 运动软腭法；② 捏鼻鼓气法；③ 吞咽法 {{c1::C}}"	①②||②③||①②③	3	"预防克服的方法主要有：
一、运动软腭法：手摸喉结，发“克”音，或张大口用力模仿打哈欠的动作。
二、捏鼻鼓气法：仅在飞机下降时适用。捏紧鼻孔，闭口用力向咽腔鼓气。
三、吞咽法：可多次吞咽或咀嚼糖块。"
142	以下关于尼古丁的描述哪一项是正确的？ {{c1::B}}	吸烟后可以很快减轻人的疲劳||吸烟后20分钟内使人的疲劳感减少，以后会加重疲劳感||吸烟可使人产生欣快感，并可以防止缺氧症的发生	2	尼古丁在生物学上属于兴奋剂。它刺激中枢神经系统使疲劳减轻，但在吸入尼古丁的20~30分钟后，兴奋和愉悦感逐渐消失，接踵而至的便是疲劳感。
143	驾驶舱情景意识良好的表现是 {{c1::B}}	注意力集中在仪表上||扫视驾驶舱外||未执行标准操作程序	2	情景意识丧失或削弱的主要表现： 1. 与既定目标不吻合；2. 不适宜的程序；3. 模棱两可的信息或者语义含糊；4. 无人操纵飞机或者无人扫视驾驶舱外；5. 冲动性行为或混淆6. 固着或者全神贯注
144	下列哪一项是情景意识丧失或削弱的表现？ {{c1::B}}	执行标准操作程序||注意力集中于仪表盘||扫视驾驶窗外	2	情景意识丧失或削弱的主要表现： 1. 与既定目标不吻合；2. 不适宜的程序；3. 模棱两可的信息或者语义含糊；4. 无人操纵飞机或者无人扫视驾驶舱外；5. 冲动性行为或混淆6. 固着或者全神贯注
145	情景意识丧失或削弱的主要表现不包括 {{c1::A}}	肌肉痉挛，心跳加速||固着或者全神贯注||冲动性行为或混淆	1	"情景意识丧失或削弱的主要表现：
1. 与既定目标不吻合；2. 不适宜的程序；3. 模棱两可的信息或者语义含糊；4. 无人操纵飞机或者无人扫视驾驶舱外；5. 冲动性行为或混淆6. 固着或者全神贯注"
146	"下列哪种情况表示飞行员处境意识下降
①给出的信息模棱两可或含糊不清
②有冲动性行为
③视觉固着 {{c1::C}}"	①②||②③||①②③	3	如果出现飞行活动与既定的目标不吻合、不适宜的程序、无人操纵飞机或扫视驾驶舱外、给出的信息模棱两可或含糊不清、冲动性行为以及视觉固着等现象，可认为该飞行员或机组处境意识下降了。
147	下列属于影响情景意识的因素的是 {{c1::C}}	年龄和职务||智商||驾驶舱资源管理	3	影响情景意识的因素有：①飞行动作技能；② 空间定向能力；③ 健康与态度；④ 飞行经验和训练水平；⑤ 驾驶舱资源管理能力
148	以下属于驾驶舱情景意识削弱表现的是 {{c1::C}}	执行标准操作程序SOP||扫视驾驶舱外||信息模糊、模棱两可	3	情景意识丧失或削弱的主要表现： 1. 与既定目标不吻合；2. 不适宜的程序；3. 模棱两可的信息或者语义含糊；4. 无人操纵飞机或者无人扫视驾驶舱外；5. 冲动性行为或混淆6. 固着或者全神贯注。
149	影响飞行员决策的五种最常见的危险态度是 {{c1::A}}	反权威、冲动性、侥幸、炫耀以及屈从态度||麻痹大意、不负责任、冒险、冲动性态度以及反权威态度||自负、挑剔、马虎、冒险以及冲动性态度	1	危害安全飞行的常见的五种危险态度：反权威态度、冲动性态度、侥幸心理态度、炫耀态度以及屈从态度。
150	反权威态度的主要表现是 {{c1::A}}	听不进别人劝告，甚至认为条例也仅适用于别人||别人越是劝告，他越是要坚持己见||总想显示自己如何能干，如何有能力	1	反权威态度：这种态度存在于不喜欢任何人告诉他做什么的人身上。通常表现为“我不需要遵守条例”“不用你告诉我做什么和怎么做”。
151	冲动性态度的主要表现是 {{c1::A}}	经常感到时间紧迫，往往夸大了时间的紧迫性和处境的严重性||经常是不假思索地做出决定，紧张、慌乱，但又犹豫不决||认为事故不会发生在自己的身上，自己总有好运气	1	冲动性态度：经常感到时间紧迫、需要立刻做某事的人往往具有这种态度。
152	克服冲动性态度应有的逆向思维方式是 {{c1::A}}	“不要过于冲动，三思而后行”||“事故有可能发生在我身上，我得小心一些”||“我不是无助的，我能改变现状”	1	冲动性态度的人经常感到时间紧迫，做事情易冲动，克服冲动性态度的逆向思维方式是三思而后行，做事不要过于冲动。
153	侥幸心理态度的主要表现是 {{c1::A}}	认为事故只会发生在别人身上，自己的运气总是很好||认为时间很紧、处境很严重，需要立刻动手处置||认为别人的建议和条例都是多余的	1	侥幸心理态度：认为事故只会发生在别人身上、自己的运气总是很好。
154	炫耀态度的主要表现是 {{c1::A}}	总是试图显示自己如何能干，如何优秀||总是夸大时间的紧迫性和处境的严重性||总是认为自己的运气好，事故不会发生在自己身上	1	炫耀态度：总是试图显示自己如何能干、如何优秀的人往往具有这种态度。
155	屈从态度的主要表现是 {{c1::A}}	感到无法控制自己的命运，认为一切都是命运决定的||认为条例是死的，人是活的，自己是全能的||总是感到处境危险，时间紧迫，需要马上动手	1	屈从态度：感到无法控制自己命运的人往往持有这种态度。
156	克服屈从态度应有的逆向思维方式是 {{c1::A}}	“我不是无助的，通过努力我能够改变现状”||“别人的建议也许是合理的，条例通常都是正确的”||“无谓的冒险是愚蠢的”	1	屈从态度的主要表现是感觉无法控制自己的命运，认为一切都是命中注定的，所以克服屈从态度的逆向思维方式是相信自己不是无助的，可以通过自身努力改变现状。
157	飞行员觉得自己任何情况下都有能力安全的操纵飞机，这属于 {{c1::B}}	炫耀态度||侥幸心理态度||冲动性态度	2	危害安全飞行的常见的危险态度。炫耀态度：总是试图显示自己如何能干、如何优秀；侥幸心理态度：认为事故只会发生在别人身上，自己运气总是很好；冲动性态度：常感到时间紧迫、需立刻做某事。
158	“有可能发生在我身上”是哪种危险态度的矫正措施？ {{c1::B}}	冲动性态度||侥幸心理态度||反权威态度	2	反权威态度：“不用你管”“条例是为别人制定的”矫正措施：“别人的建议也许是合理的”“条例通常都是正确的”；冲动性态度：“没时间了。我必须现在就动手”。矫正措施：“不用过于冲动，三思而后行”；侥幸心理态度：“不会发生在我身上”，矫正措施：  “有可能发生在我身上”。炫耀态度：“我做给你看，我能做到” 矫正措施： “无谓的冒险是愚蠢的”。屈从态度：“一切努力都是无用的” 矫正措施： “我不是无助的，我能改变现状”
159	某飞行员前一天晚上参加朋友聚会，第二天飞行前很疲劳，这时他应该 {{c1::C}}	依靠顽强的意志力飞行||饮用提神的功能性饮料后飞行||推迟飞行活动，避免疲劳飞行	3	疲劳是身体对长期体力上和心理上承受应激的反应，它是一个逐步积累的过程。航空活动中，昼夜生物节律扰乱、睡眠缺失以及工作负荷过大容易引起和加重飞行员的疲劳。 疲劳状态下的会导致人的意识缺失、运动技能下降、视觉能力下降、反应变慢、短时记忆障碍、注意力管状集中、易于被非重要事件分心或者不能转移注意力、飞行的质量变差、错误率增高、心境异常、言语减少，兴趣降低、睡眠紊乱等。疲劳的症状对于飞行员来说可能表现的并不明显，但疲劳会使飞行员更容易出现差错，因此疲劳是对飞行安全最严重的威胁之一。
160	飞行员患感冒，最好 {{c1::A}}	在家休息，保持环境通风||服药后继续飞行||戴口罩继续飞行	1	感冒可造成咽鼓管肿胀，使咽鼓管开放困难，更易出现中耳气压损伤。因此，感冒时应尽量避免飞行。
161	飞行员饮用酒精饮料，将对什么系统产生影响。 {{c1::C}}	免疫系统||消化系统||神经系统	3	酒精的生物学性质属于抑制剂，对中枢神经系统具有抑制作用。
