Index	Question	Options	Answer	Answer Explanation
152	山区雷暴常多于平原，是因为山区具有 {{c1::A}}	更充足的冲击力||更充沛的水汽||更明显的不稳定气层	1	当雷暴移近山脉时，受地形强迫抬升，冲击力增大，使雷暴强度有所增加。
153	当下冲气流到达地面时会沿各方向散开，垂直运动的风速会出现突然的加剧。飞机着陆时，如果下滑轨迹通过下击暴流，刚进入位置 1-2时，飞机会遭遇（）？ {{c1::B}}	强烈的下冲气流，导致高度过低||大逆风导致空速增加，高度上升||飞机空速突然降低，可能导致失速	2	当下冲气流到达地面时会沿各方向散开，垂直运动的风速会出现突然的加剧。飞机着陆时，如果下滑轨迹通过下击暴流，刚进入时（位置 1~2）飞机会遭遇大逆风导致空速增加，高度上升；进入中心区域（位置 3）会遭遇强烈的下冲气流，导致高度过低；当飞机飞过下击暴流中心后（位置 4~5），又进入顺风气流，使飞机空速突然降低，可能导致失速。
154	微下击暴流和下击暴流的关系说法正确的是 {{c1::A}}	微下击暴流存在于下击暴流中||微下击暴流是规模比较小的下击暴流||微下击暴流的生命期很短，一般只有10-15分钟	1	下击暴流在地面的风是直线风，即从雷暴云下基本呈直线状向外流动，水平尺度为4-40km。在下击暴流的整个直线气流中，还嵌有一些小尺度辐散性气流，这些小尺度外流系统称为微下击暴流。微下击暴流出现在下击暴流中，水平尺度400-4000m，地面风速在22m/s以上，离地100m高度上的下降气流速度甚至可达30m/s。下击暴流的生命期很短，一般只有10-15分钟，微下击暴流更短，有的只有几分钟。
155	下击暴流的地面外流最远可达？ {{c1::C}}	400米||4000米||40000米	3	下击暴流在地面的风是直线风，即从雷暴云下基本呈直线状向外流动，水平尺度为4~40km。在下击暴流的整个直线气流中，还嵌有一些小尺度辐散性外流，这些小尺度外流系统称为微下击暴流。微下击暴流出现在下击暴流之中，水平尺度为400~4000m，地面风速在22m/s以上，离地100m高度上的下降气流速度甚至可达30m/s。
156	下击暴流的水平尺度为 {{c1::C}}	400-4000米||4-10千米||4-40千米	3	下击暴流的水平尺度为4—40千米，微下击暴流的水平尺度为400—4000米。
157	能在雷暴下方的地面上或地面附近引起灾害性大风的局地强下降气流称为 {{c1::B}}	下沉气流||下击暴流||飑锋	2	能引起地面或近地面出现大于18m/s雷暴大风的那股突发性的强烈的下降气流，称为下击暴流。
158	雷暴中下沉气流所造成的外流，最远可出现在 {{c1::B}}	雷暴云后方20千米处||雷暴云前方20-30千米处||雷暴云前方30-40千米处	2	雷暴来临时，随降水倾泻下来的冷空气更使气温骤降，这种下降气流在积雨云下形成一对向四周散开的冷空气，通常叫冷空气丘，它可以扩展到距离雷暴中心20-30千米远的区域，大大超过降水范围。
159	下击暴流对飞行的影响主要是 {{c1::A}}	在低空造成强烈的垂直风和水平风切变||强烈的下击雷电损坏飞机||下沉气流使高度表读数偏高	1	下击暴流和微下击暴流中强烈的下降气流和雷暴大风，以及极强的垂直风切变和水平风切变对飞机的起飞着陆有极大危害。
160	若飞机在飞行中遭遇到微下击暴流，飞机的性能常常是 {{c1::B}}	急剧变坏||先变好，后变坏||先变好，后复原，最后变坏	2	在微下击暴流中飞行，强烈的正效应总是先于强烈的负效应，飞机的飞行性能先变好，然后变坏。
161	起飞着陆阶段，在遭遇微下击暴流的情况下，由逆风突然变成顺风，将引起 {{c1::B}}	与风速减小量相等的空速损失||等于风速减小量两倍的空速损失||等于风速减小量两倍的空速突然增大	2	能引起地面或近地面产生＞18 米/秒雷暴大风的突发性的强烈下降气流，称为下击暴流。当下冲气流到达地面时会沿各方向散开，垂直运动的风速会出现突然的加剧。所以当飞机从逆风区进入顺风区时，风向突变，大小约为两倍的空速损失。
162	若飞机在飞行中遭遇到微下击暴流而飞机的性能有所变好，这时机长应采取的措施是 {{c1::A}}	马上避开||仔细观察风切变的情况并向塔台报告||上升高度，保持平飞	1	在微下击暴流中飞行，强烈的正效应总是先于强烈的负效应，在微下击暴流出现的很多情况下，遇到正效应是避开的最后机会，飞行员在那一刻马上就应有所反应，若要等到出现负效应才避开，可能就太迟了。
163	某航空器在微下击暴流中遇到风速为45海里/小时的逆风，预计通过此微下击暴流的总的风切变为多少？ {{c1::C}}	45海里/小时||80海里/小时||90海里/小时	3	飞机通过下击暴流时，由逆风变为顺风，风切变约为逆风风速两倍，约为90海里每小时。
164	微下击暴流出现时，其地面风速在（  ）以上 {{c1::B}}	10米/秒||22米/秒||30米/秒	2	微下击暴流出现在下击暴流之中，水平尺度为400~4000m，地面风速在22m/s以上，离地100m高度上的下降气流速度甚至可达30m/s。
165	关于雷暴云中闪电的说法正确的是 {{c1::B}}	在距雷暴云30～40km远处不可能会遭受雷击||在距雷暴云30～40km处也可能会遭受雷击||云中飞行不会遭受雷击	2	雷击大多发生在大气气温为0℃左右（正负5℃）的雷暴云中，但由于云体与云体之间、云体和大气之间，以及云地之间都可能存在强大电场，在云外甚至距云体30-40km处也有遭雷击的现象。
166	飞机在机场附近经常遇到的危险天气发生于 {{c1::C}}	一个雷暴单体下||两个雷暴之间||机场上空的下击暴流	3	下击暴流和微下击暴流中强烈的下降气流和雷暴大风，以及极强的垂直风切变和水平风切变对飞机的起飞着陆有极大危害，雷暴大风还会刮坏停放在地面的飞机。
167	根据冰雹的形成条件，分析并判定下列哪些情况是正确的。1、强烈雷暴含有大量冰雹，普通雷暴含有少量冰雹；2、在具有强上升气流和大水滴的雷暴中常能出现大冰雹；3、在雷暴云内的任何一个高度上都有可能出现冰雹，但在云体外的晴空中不会有冰雹；4、通常情况下，冰雹是在雷暴的成熟阶段形成的；5、雹块可能被向上或向外抛出雷暴云，有时达几千米远。其中正确的说法是 {{c1::B}}	2，3，4||2，4，5||1，2，4，5	2	冰雹是强雷暴云产生的，在强雷暴的成熟阶段天气表现也剧烈，常伴有冰雹，龙卷等灾害性天气。冰雹生长区需要含有合适的含水量，气温和上升速度等条件，强上升气流和大水滴通常形成较大冰雹。小冰雹则会随斜升扭转气流沿砧状云顶抛出，落在离雷暴云体几千米以外的地方。
168	关于给飞行带来严重危害的冰雹，下列哪种说法正确？ {{c1::C}}	堡状云通常会产生冰雹||地面下雨表明空中的冰雹已经消失||雹块能被抛出雷暴几千米远	3	在强雷暴云中生成的冰雹，大的或中等的一般降落在飑锋后的大风区，而一些小冰雹则会随斜升扭转气流沿砧状云顶抛出，落在离雷暴云体几千米以外的地方。
169	下列何种情况下最有可能遇到冰雹？ {{c1::A}}	在强烈发展的积雨云的砧状云顶下面||在积雨云的消散过程中||在大大高于冻结高度的积雨云的上方	1	由于冰雹被强烈的上升气流带到高空，沿砧状云顶被抛到云外，因而在积雨云砧下面飞行时，也有可能被冰雹击伤。
170	雷暴中的闪电出现在什么地方？ {{c1::C}}	云和地面之间||云和地面、云和云之间||地面和云、云和云、云里面	3	在雷暴云中，云与地面、云与云间都会出现闪电。
171	在处于雷暴区边缘的机场起飞或着陆时，要特别注意的危险天气是 {{c1::A}}	低空风切变||冰雹和暴雨||积冰和雷击	1	雷暴是产生风切变的重要天气条件。如果起飞着陆时遇到明显的低空风切变，其影响主要有：改变起落航迹，影响飞机的稳定性和操纵性，影响某些仪表的准确性。这些方面的影响，都会给飞机的操纵带来困难，有时还会造成事故。
172	飞机飞入闪电后 {{c1::C}}	可能会失去控制并且遭受结构破损||可能导致一个或多个发动机熄火甚至结构性损坏||可能会击穿飞机蒙皮并对通信和电子导航设备造成损伤，甚至会点燃燃油引发爆炸	3	闪电可能会击穿飞机蒙皮并对通信和电子导航设备造成损伤，甚至会点燃燃油引发爆炸。
173	关于闪电，下述正确的是？ {{c1::C}}	飞机上有防雷击蒙皮，可以在闪电中飞行||飞机被雷击，说明飞机在雷暴云中飞行||遇到闪电由于强的闪光会眩晕驾驶员，难以控制飞机	3	闪电可能会击穿飞机蒙皮并对通信和电子导航设备造成损伤,闪电可能会点燃燃油引发爆炸,但闪电所造成的严重事故却并不多见。飞行员可能被附近的闪电短时致盲，无法控制飞机。近距离的闪电也可能对磁罗盘造成永久性的损伤。即使是较远的闪电也可能会对低频及中频无线电通信造成影响。虽然闪电的强度及频率与雷暴的其他特性没有直接联系，但是通常认为强雷暴内部发生闪电的频率较高
174	强雷暴有下列哪项特征？ {{c1::A}}	有垂直闪电||有水平闪电||云体结构松散，砧状云顶有与下部云体脱离的趋势	1	"较强雷暴云的特征
a)  云体高大耸立，有砧状云顶和最高云塔
b)  云底呈孤状、滚轴状、悬球状或漏斗状，云体前方有移动较快的混乱低云
c)  云体下半部较暗，并有中心黑暗区
d)  周围有旺盛的浓积云伴随
e)  有垂直闪电"
175	较强雷暴云有何特征？ {{c1::B}}	水平闪电||云中有强烈而频繁的闪电||云层很低，但厚度并不大	2	"较强雷暴云的特征
a)  云体高大耸立，有砧状云顶和最高云塔
b)  云底呈孤状、滚轴状、悬球状或漏斗状，云体前方有移动较快的混乱低云
c)  云体下半部较暗，并有中心黑暗区
d)  周围有旺盛的浓积云伴随
e)  有垂直闪电"
176	下列属于较强雷暴云的特征的是 {{c1::C}}	有水平闪电||云体结构松散，砧状云顶有与下部云体脱离的趋势||周围有旺盛的浓积云	3	"较强雷暴云的特征： 
a) 云体高大耸立，有砧状云顶和最高云塔 
b) 云底呈孤状、滚轴状、悬球状或漏斗状，云体前方有移动较快的混乱低云 
c) 云体下半部较暗，并有中心黑暗区 
d) 周围有旺盛的浓积云伴随 
e) 有垂直闪电 

较弱雷暴云的特征： 
a) 云体结构松散，砧状云顶有与下部云体脱离的趋势 
b) 有水平闪电。"
177	雷暴中有下冲气流的目视征兆是 {{c1::C}}	有强烈降水和地空闪电||有浓积云||有滚轴状云或雨幡	3	积雨云阶段即雷暴的成熟阶段，其主要特征是云中除上升气流外，局部出现有系统的下降气流，降水产生并发展。积雨云云状特点有云底呈滚轴状，悬球状。所以当目视看到滚轴状云或雨幡意味着雷暴成熟阶段形成，下冲气流产生。
178	雷暴中有强烈乱流的可见征兆是 {{c1::A}}	频繁的闪电和滚轴状云||云底接近地面，有砧状云顶||低云幕和低能见度，有阵性降水	1	强烈的湍流，积冰，闪电，阵雨和大风等危险天气主要出现在雷暴的成熟阶段。飞机在云外飞行时，且距离较远时，可根据雷暴云来判断雷暴的强弱，强雷暴乱流强烈，较强雷暴云特征有云底呈滚轴状，有垂直闪电，周围有旺盛的浓积云等。
179	下述何种雷暴不宜从云下飞过？ {{c1::C}}	热雷暴||锋面雷暴||地形雷暴	3	典型的地形雷暴常很快形成，雷暴云沿山脉走向成行出现而不大移动，且面积较大，云中气流剧烈，降水强度大，有时还会降冰雹，云底高度较低，常能遮住整个山头，悬崖和峭壁可能 掩盖起来，所以山区飞行一般不宜从云下通过雷暴区。
180	在飞行中判断雷暴移动的方向，下面何种说法是正确的？ {{c1::C}}	实测风的风向即雷暴移动的方向||云砧伸展的方向和雷暴移动的方向相反||砧状云的伸展方向即雷暴移动的方向	3	一般雷暴的移动方向大致与对流层中平均风的风向相一致，所以可根据砧状云的伸展方向判断雷暴的移动方向。
181	在云中飞行时，下述何种现象表示飞机正在接近雷暴云？ {{c1::B}}	能见度变差，有降水出现||无线电罗盘指针左右摇摆，飞机颠簸增强||出现飞机积冰	2	"云中飞行时对雷暴的判断： 
（1）根据无线电罗盘指针判断：在接近雷暴时，无线电罗盘指针会左右摇摆或缓慢旋转，干扰强烈时会指向雷暴区。
（2）根据通讯受的干扰来判断：一般雷暴越近，受的干扰越大，在距雷暴40~50km时，耳机中就有“卡、卡……”响声，有时通讯完全中断。
（3）根据天气现象来判断：颠簸逐渐增强，大量降水和积冰的出现，是飞进雷暴云的标志。"
182	飞行员无意飞进了在大片层状云系中隐藏着的雷暴活动区时，应怎样处置？ {{c1::C}}	将油门调到推荐的穿越颠簸区空速并保持平飞高度||将空速减小到机动飞行速度并保持稳定高度||飞行员应调转航向或飞往已知有目视飞行条件的区域	3	无论采用什么方法，都应避免进入雷暴云中，尽力保持目视飞行。如果发现误入雷暴云，应根据具体情况采取措施，迅速脱离雷暴云。
183	雷暴呈带状分布时，采用下述何种方法飞过雷暴区是最合适的？ {{c1::A}}	从云隙较大的地方垂直于云带迅速通过||从上风一侧绕过||从云下快速通过	1	在雷暴呈带状分布时，如果存在较大的云隙，则可从云隙穿过。穿过时，应从空隙最大处（两块雷暴云之间的空隙应不小于50~70km），垂直于云带迅速通过。
184	若航线上出现了孤立分散的雷暴，可采用下述何种方法飞过？ {{c1::B}}	选择下风一侧，离开云体的目视距离不小于5千米绕过||选择上风一侧，离开云体的目视距离不小于10千米绕过||迅速从云下飞过	2	对航线上孤立分散的热雷暴或地形雷暴，可以绕过。绕过云体应选择上风一侧和较高的飞行高度，目视离开云体不小于10km。
185	较强雷暴云的特征是 {{c1::C}}	有水平闪电||云体结构松散||云体高大耸立	3	"较强雷暴云的特征
a) 云体高大耸立，有砧状云顶和最高云塔
b) 云底呈孤状、滚轴状、悬球状或漏斗状，云体前方有移动较快的混乱低云
c) 云体下半部较暗，并有中心黑暗区
d) 周围有旺盛的浓积云伴随
e) 有垂直闪电
较弱雷暴云的特征
a) 云体结构松散，砧状云顶有与下部云体脱离的趋势
b) 有水平闪电。"
186	下列能引起晴空颠簸的天气现象是 {{c1::A}}	高空急流||山坡急流||雷暴	1	"晴空颠簸是指在对流云体外遭遇的颠簸。晴空颠簸包括卷云内部、荚状云内部或附近的颠簸，以及某些情况下雷暴附近的晴空内的颠簸。晴空颠簸不包含由雷暴、低高度逆温层、热效应或地形特征引起的颠簸。通常晴空颠簸会发生在7000米以上的高度。由于晴空颠簸无法准确预测，发生频率较高，且难以通过目视判断，因此对高空飞行构成威胁。
高空急流附近是出现晴空颠簸的主要区域之一。急流在高空呈弯曲状延伸，其形成与大气行星波有关。急流的风速通常超过50海里/小时。"
187	关于热力乱流，说法正确的是（） {{c1::B}}	空气流过粗糙不平的地表面或障碍物时出现的乱流||由空气热力原因形成的乱流||出现在高空，与对流云无关的乱流	2	"大气乱流的种类
1、热力乱流
由空气热力原因形成的乱流称热力乱流。常常出现在对流层的低层，当有较强的热力对流发生时，也可能扩展到高空。
2、动力乱流
空气流过粗糙不平的地表面或障碍物时出现的乱流，称动力乱流。
3、晴空乱流
晴空乱流是指出现在高空，与对流云无关的乱流。晴空乱流不伴有可见的天气现象，飞行员难于事先发现，对飞行威胁很大。晴空乱流的成因与强风切变有密切关系。
4、尾流"
188	山区飞行容易遇到哪种乱流？ {{c1::B}}	热力乱流||动力乱流||晴空乱流	2	"1、热力乱流
由空气热力原因形成的乱流称热力乱流。常常出现在对流层的低层，当有较强的热力对流发生时，也可能扩展到高空。
2、动力乱流
空气流过粗糙不平的地表面或障碍物时出现的乱流，称动力乱流。
3、晴空乱流
晴空乱流是指出现在高空，与对流云无关的乱流。晴空乱流不伴有可见的天气现象，飞行员难于事先发现，对飞行威胁很大。晴空乱流的成因与强风切变有密切关系。"
189	在高空下列哪种大气乱流和对流云无关？ {{c1::B}}	热力乱流||晴空乱流||动力乱流	2	由空气热力原因形成的乱流称为热力乱流。常常出现在对流层的低层，当有较强的热力对流发生时，也可能扩展到高空；空气流过粗糙不平的地表面或障碍物时出现的乱流，称为动力乱流；晴空乱流是指出现在高空，与对流云无关的乱流。晴空乱流不伴有可见的天气现象，飞行员难于事先发现，对飞行威胁很大。晴空乱流的成因与强风切变有密切关系。
190	在青藏高原上空飞行容易遇到 {{c1::A}}	晴空颠簸||热雷暴||风切变	1	在青藏高原，由于特殊的自然地理条件，在7500~9000m的飞行高度上，热力乱流、动力乱流和晴空乱流都能起作用，因此颠簸出现的频率和强度都高。
191	在高空（7000米以上）飞行经常遇到的乱流是 {{c1::C}}	动力乱流||热力乱流||晴空乱流	3	晴空乱流是指出现在6000m以上高空且与对流云无关的乱流，所以在7000m以上飞行时常遇到的乱流是晴空乱流。
192	当飞行员在7000米以上的高空飞行时遇到与对流云无关的飞机颠簸，他应报告为 {{c1::B}}	大气不稳定||晴空颠簸||强烈颠簸	2	晴空乱流是指出现在6000m以上高空，与对流云无关的乱流。当飞行员在7000米以上的高空飞行时遇到的与对流云无关的飞机颠簸，应报告为晴空颠簸。
193	在对流层，大气乱流形成的原因 {{c1::C}}	温度在水平方向上分布不均||地转偏向力的作用||气流经过粗糙不平的地表或地面受热不均	3	在对流层，特别是摩擦层，当气流经过粗糙不平的地表面，常因摩擦作用而产生涡旋，这些涡旋夹杂在基本气流之中，引起空气的湍流。在地表面受热不均时，会引起热力对流，一部分空气上升，一部分空气下沉，上、下气流之间常产生扰动而形成乱流。
194	小型飞机尾随大型飞机起降时容易发生事故，其原因是 {{c1::A}}	大型飞机后面有较强的尾涡湍流||大型飞机排出的废气严重地影响了能见度||大型飞机起降造成了较强的低空风切变	1	大型飞机后面有较强的尾涡湍流，小型飞机尾随大型飞机起降时，会出现飞机抖动、下沉、姿态改变、发动机停车甚至翻转等现象。
195	在低纬度地区，引起飞机颠簸的乱流主要是 {{c1::B}}	动力乱流||热力乱流||晴空乱流	2	在低纬度地区，引起飞机颠簸的乱流主要是热力乱流。热力乱流主要是由气温的水平分布不均匀而引起的，常常出现在对流层的低层。
196	影响飞机颠簸强度的因素是？ {{c1::C}}	飞行高度||大气温度||乱流强度	3	"影响飞机颠簸强度的因素有：
1、乱流强度：乱流强度取决于垂直阵风区风速和空气密度，垂直阵风的速度越大，空气密度越大，它们所引起的飞机升力的变化越大，颠簸也越强；反之，亦然。2、飞行速度：在低速飞行条件下（空速 600km/h 以下），飞行速度越大，飞机因乱流而产生的振动的振幅和频率都越大，颠簸就越强。但是，在一定的乱流下，如果飞行速度继续增大，由于振动周期缩短，振幅会反而减小。3、飞机的翼载荷：翼载荷大的飞机单位机翼面积上承受的飞机重量大，受到垂直阵风冲击后产生的加速度小，所以颠簸弱，反之，翼载荷小的飞机，颠簸就较强。"
197	"影响飞机颠簸强度的因素有？
①乱流强度②飞行速度③飞机的翼载荷④飞行高度 {{c1::A}}"	①②③||②③④||①③④	1	"影响飞机颠簸强度的因素
1、乱流强度：乱流强度取决于垂直阵风区风速和空气密度，垂直阵风的速度越大，空气密度越大，它们所引起的飞机升力的变化越大，颠簸也越强；反之，亦然。
2、飞行速度：在低速飞行条件下（空速 600km/h 以下），飞行速度越大，飞机因乱流而产生的振动的振幅和频率都越大，颠簸就越强。但是，在一定的乱流下，如果飞行速度继续增大，由于振动周期缩短，振幅会反而减小。
3、飞机的翼载荷：翼载荷大的飞机单位机翼面积上承受的飞机重量大，受到垂直阵风冲击后产生的加速度小，所以颠簸弱，反之，翼载荷小的飞机，颠簸就较强。"
198	下列什么地形容易产生颠簸？ {{c1::C}}	平原||河流||山区	3	在山地的动力因子和热力因子的共同作用下，常出现山地波，山地波可造成山地湍流。飞机如果在这样的气流中飞行，就会产生飞机颠簸。
199	我国青藏高原上空常有较强的飞机颠簸，其原因是 {{c1::B}}	高原上空气稀薄，飞机升力很小||高原上地形复杂，热力乱流和动力乱流都很强||高原上容易形成地形波	2	在青藏高原，由于特殊的自然地理条件，在7500~9000m的飞行高度上，热力乱流、动力乱流和晴空乱流都能起作用，因此颠簸出现的频率和强度都高。
200	在下述何种地区飞行，可能会出现强烈的飞机颠簸？ {{c1::B}}	逆温层的下面||积雨云云体的边缘||冷锋的层状云中	2	积雨云云体十分高大，象大山或高峰；云顶有白色的纤维结构，有时扩展成马鬃状或铁砧状；云底阴暗混乱，有时呈悬球状、滚轴状或弧状；常伴有雷电、狂风、暴雨等恶劣天气。云中能见度极为恶劣、飞机积冰强烈、在云中或云外都会遇到强烈的颠簸。
201	某种颠簸会暂时导致飞机高度或姿态的轻微、无规则变化，飞行员在报告这种颠簸时应将其报告为 {{c1::C}}	轻度风向转换||中度颠簸||轻度颠簸	3	飞机轻微地和有间歇地上下投掷，空速表示度时有改变，这种颠簸为弱颠簸（轻度颠簸）。轻度颠簸会暂时导致飞机高度或姿态的轻微无规则变化。
202	以下哪种因素对飞机的颠簸强度无影响？ {{c1::B}}	飞行速度||大气温度||飞机的翼载荷	2	"影响飞机颠簸强度的因素有：
（1）乱流强度；
（2）飞行速度；
（3）飞机的翼载荷。"
203	同一种飞机，机翼载荷越大，飞机颠簸 {{c1::B}}	越频繁||越弱||越强	2	翼载荷大的飞机单位机翼面积上承受的飞机重量大，受到垂直阵风冲击后产生的加速度小，所以颠簸弱，反之，翼载荷小的飞机，颠簸就较强。
204	高空飞行中遇到颠簸的区域是 {{c1::A}}	高空低涡||锋面||空中等压面	1	飞机穿过高空低涡时，碰到的高空风很小，但风向打转，并且由于高空低涡大多是冷性的，使气层变得不稳定，乱流发展，飞机会遇到中度以上的颠簸。
205	下列什么情况遇到飞机颠簸 {{c1::B}}	反气旋||高空低涡||不带锋面的气旋	2	飞机穿过高空低涡时，碰到的高空风很小，但风向打转，并且由于高空低涡大多是冷性的，使气层变得不稳定，乱流发展，飞机会遇到中度以上的颠簸。
206	飞机颠簸易出现在 {{c1::A}}	高空急流||层状云中||逆温层	1	在横穿急流时，当刚进入时，风由小突然变大，刚穿出急流时，风由大变小，同时气温变化亦相当大，这时风切变和温度切变都是巨大的，所以在穿越高空急流时最易产生飞机颠簸。
207	在高空急流轴附近，（  ）可以引起颠簸。 {{c1::A}}	风切变||地形||波动	1	在急流轴附近风切变很强，引起较强的湍流。
208	晴天积云常预示 {{c1::A}}	在云块间和云块下飞行有轻度颠簸||云下飞行气流平稳，能见度好||云块间有空气下沉形成下冲气流	1	积状云是由对流形成的，而对流和乱流常常是同时存在的，因此，积状云常常是颠簸区的明显征兆。在淡积云区云顶高度以下飞行时，要受云中上升气流和云外下降气流的交替影响，一般有轻度颠簸，在云上比较平稳。
209	飞行员遭遇颠簸，下列采取措施正确的是（） {{c1::B}}	颠簸容易造成高度改变，集中驾驶，严格保持平飞||操纵动作要柔和，不要有大的机动动作||采用最大的飞行速度，尽快脱离颠簸区	2	"飞机颠簸时的处置方法
1.  操纵动作要柔和，不要有大的机动动作。
2.  不必严格保持平飞。
3.  采用适当的飞行速度。
4.  改变高度或航线，脱离颠簸区"
210	飞行中遇到颠簸，下列措施中正确的是 {{c1::A}}	不必严格保持平飞||采用最大的飞行速度，尽快脱离颠簸区||严格保持飞行高度	1	"飞机颠簸时的处置方法
1. 操纵动作要柔和，不要有大的机动动作。
2. 不必严格保持平飞。
3. 采用适当的飞行速度。
4. 改变高度或航线，脱离颠簸区。"
211	在飞行中遇到飞机颠簸时，飞行员应注意 {{c1::A}}	柔和操纵飞机，保持平飞姿态||调整飞机马力，严格保持飞行高度和速度||及时有力地修正飞行姿态的偏差	1	"颠簸时的处置方法：
（1）柔和操作，保持平飞；
（2）采用适当的飞行速度；
（3）飞行速度和高度选定之后不必严格保持；
（4）适当改变高度和航线，脱离颠簸区。"
212	飞行中遇到哪种情况不需要调整飞机高度？ {{c1::C}}	在积雨云中飞行遇到强颠簸||飞行中遇到强积冰||飞行遇到轻度颠簸时	3	颠簸不强，一般可以不修正，颠簸较强需要修正时，切忌动作过猛，以免造成飞机状态更加不稳定或使飞机失速。
213	冬季在高积云中飞行可能会遇到（  ）积冰。 {{c1::C}}	严重||中度||轻度	3	在高积云中飞行通常天气较好，冬季可有轻度积冰，夏季有轻度到中度颠簸。
214	如果飞机表面有冰、霜、雪能否起飞？ {{c1::B}}	一律不准飞行||经局方批准，在油箱处的机翼下方区域有霜的情况可以起飞||可以起飞	2	"除非满足下述情况，否则任何人不得起飞或者要求起飞：
（1）附着在螺旋桨、风挡、动力装置及空速、高度、爬升速率、飞行姿态等仪表系统上的霜、雪或者冰已经被清除；
（2）附着在机翼、安定面、舵面及飞机制造厂家手册中规定的其他关键表面的冰、雪或者霜已经被清除；
经局方批准，在油箱处的机翼下方区域有霜的情况可以起飞。"
215	低速飞行的飞机在-2℃至-10℃的环境中飞行哪种情况积冰更严重？ {{c1::A}}	飞行速度增加||穿云飞行||曲率半径大的机翼	1	其它条件相同的情况下，低速飞行时（600km/h 以下），速度越大，单位时间内碰到机体上的过冷水滴越多，积冰强度就越大。
216	明冰的形成条件是（）？ {{c1::A}}	在冻雨中或由过冷大水滴组成的温度在 0～-10℃的云中飞行||在温度为零下 20℃左右的混合云中飞行||在温度为-5℃～-15℃的过冷云或混合云中	1	"根据积冰的结构、形状和对飞行的影响程度，大致可分为明冰、雾淞、毛冰和霜四种。
1、明冰
明冰是光滑透明、结构坚实的积冰。明冰通常是在冻雨中或由过冷大水滴组成的温度在 0～
-10℃的云中飞行时形成的。
2、雾淞
雾淞是由许多粒状冰晶组成的表面粗糙不透明的积冰。它是当飞机在温度为零下 20℃左右的混合云中飞行时形成的。
3、毛冰
毛冰是明冰和雾淞的混合体，表面粗糙不平，比较牢固，不透明，呈白瓷色，故也称瓷冰。
毛冰多形成在温度为-5℃～-15℃的过冷云或混合云中。
4、霜
霜是在晴空中飞行时出现的一种积冰。它是由水汽在寒冷的机体表面直接凝华而成。其形状
与地面物体上形成的霜近似。霜的维持时间不长，机体增温后可消失，除在风档上出现会短时影响目视外，对飞行几乎没有影响。"
217	表面粗糙不平，比较牢固，不透明，呈白瓷色的积冰属于 {{c1::A}}	毛冰||雾凇||明冰	1	毛冰是明冰和雾淞的混合体，表面粗糙不平，比较牢固，不透明，呈白瓷色，故也称瓷冰。毛冰多形成在温度为-5℃～-15℃的过冷云或混合云中。
218	飞机低速飞过温度为-5℃的大雨的云中会产生 {{c1::A}}	明冰||毛冰||雾凇	1	"根据积冰的结构、形状和对飞行的影响程度，大致可分为明冰、雾淞、毛冰和霜四种。
1、明冰：明冰是光滑透明、结构坚实的积冰。明冰通常是在冻雨中或由过冷大水滴组成的温度在0～-10℃的云中飞行时形成的。
2、雾淞：雾淞是由许多粒状冰晶组成的表面粗糙不透明的积冰。它是当飞机在温度为零下20℃左右的混合云中飞行时形成的。
3、毛冰：毛冰是明冰和雾淞的混合体，表面粗糙不平，比较牢固，不透明，呈白瓷色，故也称瓷冰。毛冰多形成在温度为-5℃～-15℃的过冷云或混合云中。
4、霜：霜是在晴空中飞行时出现的一种积冰。它是由水汽在寒冷的机体表面直接凝华而成。其形状与地面物体上形成的霜近似。霜的维持时间不长，机体增温后可消失，除在风档上出现会短时影响目视外，对飞行几乎没有影响。"
219	飞机从寒冷的高空快速下降到温暖潮湿但无云的气层时，容易形成什么类型的积冰？ {{c1::C}}	明冰||毛冰||霜	3	"明冰通常是在冻雨中或由过冷大水滴组成的温度在 0～-10℃的云中飞行时形成的。
毛冰多形成在温度为-5℃～-15℃的过冷云或混合云中。
霜是在晴空中飞行时出现的一种积冰。它是由水汽在寒冷的机体表面直接凝华而成。"
220	在积雨云和浓积云中含有过冷水滴，容易形成？ {{c1::B}}	霜||明冰||雾凇	2	"根据积冰的结构、形状和对飞行的影响程度，大致可分为明冰、雾淞、毛冰和霜四种。
1、明冰：
明冰是光滑透明、结构坚实的积冰。明冰通常是在冻雨中或由过冷大水滴组成的温度在 0～-10℃的云中飞行时形成的。
2、雾淞：
雾淞是由许多粒状冰晶组成的表面粗糙不透明的积冰。它是当飞机在温度为零下 20℃左右的混合云中飞行时形成的。
3、毛冰：
毛冰是明冰和雾淞的混合体，表面粗糙不平，比较牢固，不透明，呈白瓷色，故也称瓷冰。毛冰多形成在温度为-5℃～-15℃的过冷云或混合云中。
4、霜：
霜是在晴空中飞行时出现的一种积冰。它是由水汽在寒冷的机体表面直接凝华而成。其形状与地面物体上形成的霜近似。霜的维持时间不长，机体增温后可消失，除在风档上出现会短时影响目视外，对飞行几乎没有影响。"
221	下面关于飞机积冰的叙述正确的是 {{c1::A}}	高云由于高度高，温度低，大多由冰晶构成，不容易形成飞机积冰||中云温度低于0℃，云层较厚，水滴含量大，积冰最严重||低云云高低于2000米，温度高不含过冷水滴，所以一般不出现飞机积冰	1	高云主要有卷云，卷层云，卷积云，云高都在6000米以上，温度低，云滴物态为冰晶，不易结冰。
