Index	Question	Options	Answer	Answer Explanation
81	飞行中，飞行员从暗环境进入亮度过高的环境会非常不适应，所以在空中应当避免 {{c1::A}}	强光照射||穿云飞行||飞入黑暗的区域	1	眩光指在视野范围内亮度过高，从而引起视觉不适或视觉功能下降的现象。主要包括心理眩光、生理眩光和强光盲。眩光发生时，首先出现心理上的不适，但不影响功能，接着出现生理上的不适，视觉功能开始受到影响，眩光更严重，将会出现强光盲，严重影响视觉功能。心理眩光和生理眩光在民用航空中较为常见，而强光盲则相对较少。对眩光的防护方法是及时配戴防眩光镜或避开强光源。
82	以下可能导致驾驶员失能的是 {{c1::B}}	白癜风||肾绞痛||高空电离子辐射	2	飞行过程中，应急肾绞痛可造成飞行员判断力丧失，造成空中失能。
83	酒精对飞行员的主要影响是 {{c1::A}}	酒精使飞行员对缺氧症的易患性增强||少量的酒精不会损害飞行技术||咖啡有助于酒精新陈代谢，并减轻由过量饮酒产生的延续效应	1	在酒精的影响下，组织的摄氧能力下降，其后果是增加缺氧症的易患性。
84	饮酒过量的症状包括 {{c1::B}}	力量倍增、自信心增强、思维敏捷、动作协调性增强||感觉迟钝、记忆力和判断能力下降、缺乏自我意识||兴奋、言语增多、自信心增强、反应敏锐以及动作协调	2	"在酒精的影响下，人们常出现以下反应，这些反应对于飞行职业来说是极为不利的：
①使人感觉迟钝、观察能力降低；②对短时记忆和长时记忆具有破坏作用；③责任感降低，易草率行事；④判断和决策能力下降，常表现为判断和决策过程缓慢，且出错率高；⑤动作协调性下降；⑥视听能力和言语表达能力下降；⑦情绪波动较大；⑧自我意识缺乏或丧失；⑨组织的摄氧能力下降。"
85	人久坐之后易得 {{c1::C}}	糖尿病||高血压||颈椎病	3	大量统计材料表明某些工作量不大，强度不高，但处于坐位，尤其是低头工作者的颈椎病发病率特别高。
86	驾驶员感冒不会造成 {{c1::A}}	空晕症||鼻窦炎||气压性中耳炎	1	晕机病是以恶心，呕吐，面色苍白和出冷汗为主要特征的病情，主要原因是控制平衡感觉的内耳前庭感受细胞兴奋性过高。人受到实际或似动运动刺激而对这些刺激不熟悉时，也就不能适应，从而发生晕机病。
87	肥胖与下列哪种疾病关系最为密切？ {{c1::C}}	艾滋病||肿瘤||冠心病	3	流行病学调查显示，高血压、高血脂、吸烟、糖尿病、肥胖等为冠心病的易患因素。
88	教员对晕机的学员应作何建议？ {{c1::C}}	建议服药以阻止晕机||让学员放低脑袋，闭上眼睛作深呼吸||告诉学员避免不必要的头部运动并专心看机外	3	预防和矫正晕机病的措施如下：①不做不必要的动作，只要不影响观察，头动应减至最小程度；②尽可能避免在湍流中飞行和防止动作粗猛所引起的飞行姿态的急剧变化；③提高自己的处境意识；④集中精力于特定的飞行任务上；⑤加强抗晕机病的前庭机能锻炼。最后，必须要指出的是，飞行人员不能通过服用抗晕机药物来缓解晕机症状。这类药物中常含有抑制剂，它会使飞行人员反应迟钝，判断和决策过程缓慢。
89	引起应激的原因可定义为 {{c1::A}}	应激源||应激||情绪	1	引起应激的一切原因统称为应激源。
90	持续时间很长、使人精疲力竭的应激源，可称为 {{c1::C}}	急性应激源||生活应激源||慢性应激源	3	根据应激源持续时间的长短，可将应激源划分为急性应激源和慢性应激源。慢性应激源是指持续时间很长，使人精疲力竭的应激源。急性应激源指持续时间很短、很快便会消失的应激源，如当前存在的各种问题、要求等。
91	随着年龄的增长，眼睛看事物会变得暗淡、不清晰，这是由于（ ）导致的 {{c1::A}}	晶状体浑浊||晶状体感染||晶状体衰竭	1	晶状体内没有血管，它所需的营养来自房水，如果房水的代谢出了问题，或晶状体囊受损时，晶状体因缺乏营养而发生混浊，原本透明的晶状体就成为乳白色，而变得不透明，最终影响视力，
92	关于失能以下描述正确的是？ {{c1::B}}	心理因素不会导致失能||生理性因素是最常见的失能原因||机械因素最可能导致失能	2	失能在航空界被定义为因飞行员自身问题（主要是疾病或心理问题）不能继续执行飞行任务的状况统称为“空中失能”。
93	久坐不动可对驾驶员造成什么影响？ {{c1::C}}	糖尿病||脂肪肝||下肢静脉曲张	3	飞行员长时间在驾驶舱坐着，会导致血管长期处于循环滞慢的状态，容易导致下肢静脉曲张。
94	飞行前饮酒对驾驶员飞行有什么影响？ {{c1::B}}	低钠血症||操纵能力，判断能力下降||低血糖	2	酒精在抑制中枢神经系统的同时，会使心率加快、血压增高。酒精对飞行安全的危害相当严重，可以降低飞行员对飞行操作的控制能力，使飞行员更容易发生空间失定向以及缺氧症。
95	以下可以导致飞行员失能的是？ {{c1::A}}	食物中毒||白癜风||流行性感冒	1	引发机组失能的主要原因有：一是由于高度、缺氧或增压系统缺陷而引起生理缺氧症。二是由于缺氧症或身体健康而引起意识丧失。三是心理条件和心理压力情况。四是食物中毒。五是空间定向障碍/眩晕。六是飞行疲劳和缺乏睡眠。七是使用药物、眼镜、矫形支架、助听器等。八是医疗经历。九是机组突然受伤。
96	肾结石会对飞行员造成什么影响，导致其无法继续执行飞行任务？ {{c1::A}}	肾绞痛||多尿||尿血	1	肾绞痛,通常指由于泌尿系结石尤其是输尿管结石导致的突然发作的肾区剧烈疼痛，其发病没有任何先兆，疼痛程度甚至可以超过分娩、骨折、创伤、手术等。
97	流感是一种病毒性传染病，主要症状有 {{c1::B}}	发热、听力下降||发热、肌肉疼痛、头痛、咽喉痛、流鼻涕等||发热、肌肉疼痛、视力下降	2	流行性感冒（简称流感）是流感病毒引起的急性呼吸道感染，也是一种传染性强、传播速度快的疾病。其主要通过空气中的飞沫、人与人之间的接触或与被污染物品的接触传播。典型的临床症状是：急起高热、全身疼痛、显著乏力和轻度呼吸道症状。一般秋冬季节是其高发期，所引起的并发症和死亡现象非常严重。该病是由流感病毒引起，可分为甲（A）、乙（B）、丙（C）三型。
98	青光眼的表现是 {{c1::B}}	眼角膜或晶状体表面畸形引起的视力缺陷||眼球内液体循环失衡||晶状体浑浊	2	眼球内是充满液体的，这使得眼球可以保持其形状，眼球内的液体是清澈透明的，并不断循环和补充。有时，眼球内的液体循环失衡，进入的液体多于流出的液体，这会导致眼内压增大，会对眼球产生严重的损伤，甚至会导致失明，这被称为青光眼。
99	飞行员患感冒，最好（） {{c1::A}}	在家休息，保持环境通风||服药后继续飞行||戴口罩继续飞行	1	感冒可造成咽鼓管肿胀，使咽鼓管开放困难，更易出现中耳气压损伤。因此，感冒时应尽量避免飞行。
100	飞行之前飞行员身体不适，不应有下列哪种行为？ {{c1::A}}	服药后继续飞行||加强身体锻炼||在家开窗通风，保持适当休息	1	药物存在副作用，即便是服用一些常用药也可能影响飞行安全，飞行员不能随意服用药物，更不能滥用，服药需遵医嘱或与航医进行讨论。
101	下列关于高空胃肠胀气的说法正确的是 {{c1::C}}	高空胃肠胀气有明确的发病阈限高度||飞行上升速度越慢，高空胃肠胀气越严重||飞行上升的高度越高，高空胃肠胀气越严重	3	高空胃肠胀气没有明确的发病阈限高度，即使在较低的高度也可发生。上升的高度愈高，气压降低愈多，胃肠道内气体的膨胀也越大，高空胃肠胀气的症状也愈重；上升速度愈快，胃肠道内膨胀的气体愈来不及排除，高空胃肠胀气的症状也愈重。
102	高空胃肠胀气的预防方法有 {{c1::A}}	提早进餐，定时、定量，细嚼慢咽||在飞行前饮食大量牛奶有助于预防胃肠胀气||飞行前进行2小时左右的体育锻炼	1	高空肠胃胀气的预防方法： 1.采用通风式密封增压座舱。 2.遵守饮食制度，保持胃肠道机能。 (1)提早进餐，定时、定量，细嚼慢咽； (2)易消化、少产气、低刺激性饮食； (3)飞行前排空大、小便； (4)发现并治疗胃肠道疾病。
103	在减压性潜水后，若要按计划作一次座舱压力高度为8000英尺以上的飞行，这个人应至少要等 {{c1::C}}	12小时||18小时||24小时	3	飞行员在潜水后参加飞行容易出现减压病。通常建议在非减压性潜水（深度小于10米）之后，至少应相隔12小时以上才能飞行，减压性潜水（深度大于10米）之后，则应该间隔24小时后才能飞行。
104	非减压性潜水后，若要按计划作一次座舱压力高度为8000英尺以上的飞行，这个人应至少要等 {{c1::A}}	12小时||18小时||24小时	1	飞行员在潜水后参加飞行容易出现减压病。通常建议在非减压性潜水（深度小于10米）之后，至少应相隔12小时以上才能飞行，减压性潜水（深度大于10米）之后，则应该间隔24小时后才能飞行。
105	高空减压病的发病大多数都是在上升到（  ）米以上高空后发生的。 {{c1::B}}	6000||8000||10000	2	高空减压病的发病大多数都是在上升到8000米以上高空，停留一段时间以后发病。
106	高空减压病的症状主要表现为 {{c1::A}}	皮肤刺痛或瘙痒||咳嗽，头晕||关节疼痛，气喘	1	高空减压病的主要表现为关节疼痛，有时出现皮肤刺痛或瘙痒感觉以及咳嗽、胸痛等，严重时还可有中枢神经系统症状，极端的情况下可导致休克。
107	一名飞行员飞到三亚后参加潜水活动，潜入水下12米，则应该间隔（ ）小时后才能飞行。 {{c1::B}}	12||24||36	2	飞行员在潜水后参加飞行容易出现减压病。通常建议在非减压性潜水（深度小于10米）之后，至少应相隔12小时以上才能飞行，减压性潜水（深度大于10米）之后，则应该间隔24小时后才能飞行。
108	气压性中耳炎的形成原因是当大气压骤然改变时，咽鼓管口不能顺利（），中耳内气压（）外界气压所致。 {{c1::B}}	开放，大于||开放，小于||关闭，小于	2	"飞机爬升时，鼓室压力大于外界环境压力，鼓室正压达到一定程度，咽鼓管可被冲开，除非有咽鼓管的严重阻塞，一般不会引起中耳气压损伤。
飞机下降时，外界环境压力大于鼓室压力，鼓室形成负压，因咽鼓管是“单向活门”，不能自行开放，必须主动做咽鼓管通气动作，才能使之开放。如鼓室负压持续存在且一直不能消除，则可形成中耳气压损伤。
中耳气压性损伤多发生于4000米以下，尤以1000-2000米高度为最多。"
109	下列哪种情况下易发生中耳气压性耳塞 {{c1::B}}	1000-2000米爬升||2000-1000米下降||巡航飞行	2	从飞行高度来说，中耳气压性损伤多发生在4000m以下，尤以1000~2000m高度为最多。在下降过程中，外界气压增高、气体因单向活门作用不能进入咽鼓管腔内，使腔内形成较大的负压，造成中耳气压性损伤。
110	预防中耳气压性损伤的常见方法包括：①吞咽法；②捏鼻鼓气法（瓦尔萨瓦氏法）；③运动下颌法；④运动软腭法。 {{c1::C}}	①②④||②③④||①②③④	3	"预防中耳气压性损伤，需要主动作咽鼓管通气动作，常见的方法有： 
(1)吞咽法 
(2)捏鼻鼓气法（瓦尔萨瓦氏法）（感冒时谨慎使用） 
(3)运动下颌法 
(4)运动软腭法，如模拟打呵欠"
111	飞机座舱高度下降率过大时 {{c1::C}}	引起人体气胀||引起胀耳感觉||引起压耳感觉	3	在飞行中，由于高度急剧变化，气压也突然变化，这个时候由于中耳内气压与外部气压不同， 鼓膜受到压力， 产生耳痛， 听力下降等。多发生在4000米以下的高空，尤以1000~2000米高度为最多。飞机下降率过快时，舱内气压大于鼓室内气压，形成负压，鼓膜向内凹陷，产生耳压感和听力减退。
112	飞机座舱高度爬升率过大时 {{c1::B}}	引起人体皮肤组织水肿||引起胀耳感觉||引起压耳感觉	2	在飞行中，由于高度急剧变化，气压也突然变化，这个时候由于中耳内气压与外部气压不同， 鼓膜受到压力， 产生耳痛， 听力下降等。多发生在4000米以下的高空，尤以1000~2000米高度为最多。飞机爬升率过大时，舱内气压小于鼓室内气压，形成正压，鼓膜有略向外膨隆的现象，耳朵会有轻微的膨胀感。
113	下列能引起飞行员有涨耳感觉的是 {{c1::C}}	无供氧设备的飞机处于太高的飞行高度||座舱高度下降率过大||座舱高度上升率过大	3	在正常情况下，鼓室内压与外耳道及咽喉内的压力相等，故鼓膜不会发生移位，也不会有不适感。在飞机爬升时，外耳道及咽喉内的压力均减小，使鼓室内的压力呈正压，于是鼓室空气在冲开咽鼓管排出空气的同时，亦作用于耳鼓膜，飞行员稍有耳胀感，随着鼓室内空气的排出，耳胀感即自行消失。
114	预防与克服中耳气压性损伤的主要方法 {{c1::C}}	憋气法，深呼吸法||压耳法，运动下颚法||运动软腭法，吞咽法	3	预防中耳气压性损伤，需要主动作咽鼓管通气动作，常见的方法有： (1)吞咽法 (2)捏鼻鼓气法（瓦尔萨瓦氏法）（感冒时谨慎使用） (3)运动下颌法 (4)运动软腭法，如模拟打呵欠。
115	（）高度最容易发生中耳气压损伤，其原因是咽鼓管活门不能自行（）。 {{c1::C}}	8000米以下，开放||4000米以上，关闭||1000~2000米，开放	3	"飞机下降时，外界环境压力大于鼓室压力，鼓室形成负压，因咽鼓管是“单向活门”，不能自行开放，必须主动做咽鼓管通气动作，才能使之开放。如鼓室负压持续存在且一直不能消除，则可形成中耳气压损伤。
中耳气压性损伤多发生于4000米以下，尤以1000-2000米高度为最多。"
116	如果飞行员怀疑自己缺氧时，最佳补救是 {{c1::A}}	使用供氧系统或者立即下降高度||主动增加呼吸频率，从而增加氧气摄入量||主动增加呼吸深度，促使更多氧气进入肺部	1	
117	当一位飞行员在高空感觉自己可能进入缺氧的状态，他应该 {{c1::C}}	加快呼吸频率||做深呼吸，使肺部充分吸收氧气||下降高度或使用供氧设备	3	"缺氧症有很大的隐蔽性，很难察觉，甚至飞行员在发生缺氧时通常还自我感觉良好，待发现时为时已晚。
如何避免缺氧：
1.航空器在机舱的大气压力高于3000米（10000英尺）的飞行高度上运行时，飞行员应该根据CCAR91部要求正确使用氧气设备；
2. 熟知引起各类缺氧症的原因，建立良好的情景意识；
3. 在驾驶舱内不吸烟。"
118	当无供氧设备的飞机在3000－4000米高度长时期飞行时，缺氧症状表现为 {{c1::C}}	嘴唇与指甲变紫||视力与判断力减弱||头痛和疲倦	3	当无供氧设备的飞机处于太高的飞行高度时，容易引起缺氧性缺氧症，缺氧者自我感觉的生理变化有：头晕目眩，恶心，头痛，震颤等。
119	在急性高空缺氧时，以圆柱细胞为主要感受器的夜间视力受影响最严重，一般从（  ）米左右高度开始出现障碍，平均每升高600米，夜间视力下降（  ）。 {{c1::B}}	1000，3%||1200，5%||1500，2%	2	在所有的感觉机能中，视觉对缺氧最敏感。在急性高空缺氧时，以圆柱细胞为主要感受器的夜间视力受影响最严重，一般从1200m左右高度开始出现障碍，平均每升高600m，夜间视力下降5%。
120	有效意识时间是指 {{c1::A}}	在特定高度上缺氧后，可供进行合理决策和采取行动的最大时间限度||在飞机故障后，飞行员进行判断、决策直至行动所需要的时间||从起飞到着陆，飞行员保持清醒头脑的时间	1	有效意识时间是指在特定高度上失压、缺氧后，可供飞行员进行合理决策并采取措施的最大时间限度，亦指在没有氧气供给的情况下飞行员能有效地维持正常操作的时间。
121	关于有效意识时间的影响因素说法错误的是 {{c1::C}}	身体状态越好，有效意识时间越长||吸烟者比非吸烟者的有效意识时间短||飞机上升得越慢，缺氧症的反应越严重，有效意识时间越短	3	飞机的飞行高度、爬升率、个体是否有身体活动、身体健康状况、是否吸烟等都会影响有效意识时间的长短。飞机上升得越快，缺氧症的反应就越严重。活动量越大，有效意识时间越短。身体状态越好，有效意识时间越长。吸烟者比非吸烟者的有效意识时间短。
122	飞机在25000英尺高度飞行时，静坐时的有效意识时间为 {{c1::B}}	2分钟||3分钟||1分15秒	2	高度25000英尺，静坐时的有效意识时间为3分钟，轻微活动时的有效意识时间为2分钟。
123	由正G效应所引起的缺氧现象，可称之为 {{c1::C}}	加速度缺氧症||贫血性缺氧症||循环停滞性缺氧症	3	正G效应可引起循环停滞性缺氧症。对于航线运输机飞行人员来说，循环停滞性缺氧症极少发生，但对通用航空飞行员来说则可能是由于正G效应而引起。
124	发生循环停滞性缺氧症的常见情景是 {{c1::A}}	飞机的爬升率太大，上升速度太快引起大脑缺血||飞机的下降率太大，下降速度太快引起大脑血液充盈||飞行员的心血管系统病变，使血液循环不畅通	1	正G效应通常引起循环停滞性缺氧症。航空医学中，正G效应主要是指飞机爬升对人体的影响，飞机的爬升率过大，上升速度过快，会引起大脑缺血或供血不足。
125	对于飞行员来说，发生组织中毒性缺氧症的常见原因是 {{c1::A}}	酗酒或氰化物中毒，使组织不能够从血液中摄取氧气||肾脏病变或呼吸系统疾病所引起的摄氧能力降低||因吸烟，血红蛋白与一氧化碳首先亲合，运送到组织的氧气减少	1	组织中毒性缺氧症是由于人体组织不能从血液中摄取所需要的氧气而引起的。在飞行员群体中，这类缺氧症常发生于酒精或药物以及氰化物中毒时。
126	缺氧性缺氧症的主要表现是 {{c1::A}}	呼吸频率增加、眩晕感、头痛、激动、睡意以及判断能力下降||指甲和嘴唇变蓝、视野缩小、出汗以及情绪低沉||情绪亢奋、呼吸感到困难、口渴以及指甲和嘴唇变红	1	
127	在发生缺氧时，最先受到影响的人体器官是 {{c1::B}}	耳朵||眼睛||脑细胞	2	在所有的感觉机能中，视觉对缺氧最敏感。在发生缺氧时，最先受到影响的人体器官是眼睛。
128	贫血性缺氧症是指 {{c1::A}}	血液携带氧气的能力受到破坏所引起的缺氧症||组织不能够摄取血液中的氧气所引起的缺氧症||由于高空空气稀薄所引起的缺氧症	1	血液携带氧气的能力受到破坏时，将引起贫血性缺氧症。
129	对于飞行员来说，发生贫血性缺氧症的最常见原因是 {{c1::A}}	座舱废气中含有的一氧化碳所引起||由于营养不良或献血导致血红蛋白减少所致||由于座舱氧分压太低所引起	1	一氧化碳中毒是民用航空中引起贫血性缺氧症的最常见原因。
130	在单人制飞行中如果发生缺氧症特别危险，这是因为 {{c1::B}}	夜间视力会受到损害，使飞行员看不见其它飞机||飞行员的反应能力受到影响后，自己却难以辨别缺氧症状||即使使用氧气，飞行员也不能操纵飞机	2	缺氧症是航空界极为重视的一个问题，其主要原因是它具有很大的隐蔽性，他悄悄的降临在飞行员身上，很难察觉，甚至飞行员在发生缺氧时通常自我感觉良好，待发现时，为时晚矣。在单人制飞行中缺氧症特别危险，原因是：飞行员的反应能力受到影响后，自己却难以辨别缺氧症状。
131	下列属于一氧化碳中毒的症状的是 {{c1::B}}	手脚疼痛、痉挛||头痛眩晕||呼吸缓慢、较浅	2	缺氧症有很大的隐蔽性，很难察觉，甚至飞行员在发生缺氧时通常还自我感觉良好，待发现时为时已晚。一氧化碳多会引起一氧化碳中毒导致贫血性缺氧，在生理上的变化就是：头晕目眩，恶心，头痛，震颤。
132	缺氧会导致？ {{c1::C}}	血液循环中二氧化碳过量||心肌供血不足||大脑氧气供给不足	3	氧气对维持人的生命具有重要作用。缺氧指人体组织得不到正常的氧气供应，或者不能充分利用氧气来进行代谢活动所引起的一系列生理及病理性反应。缺氧对视觉影响很大，会导致感光能力和夜视能力下降，视野缩小。神经系统机能受到缺氧的影响，会出现智力功能障碍，自省力差，理解判断能力被破坏，记忆力逐渐减退，注意力减弱，选择反映时间变长，眼手运动协调机能受损，情绪改变及情感障碍，精神紊乱，严重的导致意识模糊直至丧失意识甚至死亡。
133	下列哪种情况时引起缺氧？ {{c1::C}}	患有感冒时飞行||呼吸过快和/或过深||高空飞行时氧分压过低	3	缺氧症是指组织得不到正常的氧气供应，或者不能充分利用氧气来进行代谢活动所引起的一系列生理及病理性反应，当高空飞行氧分压过低时，吸入的氧气不足容易引起缺氧。
134	缺氧最常引起 {{c1::C}}	呕吐||眩晕||飞行员飞行能力的下降	3	氧气对维持人的生命具有重要作用。缺氧指人体组织得不到正常的氧气供应，或者不能充分利用氧气来进行代谢活动所引起的一系列生理及病理性反应。缺氧对视觉影响很大，会导致感光能力和夜视能力下降，视野缩小。神经系统机能受到缺氧的影响，会出现智力功能障碍，自省力差，理解判断能力被破坏，记忆力逐渐减退，注意力减弱，选择反映时间变长，眼手运动协调机能受损，情绪改变及情感障碍，精神紊乱，严重的导致意识模糊直至丧失意识甚至死亡。
135	一氧化碳CO对身体造成什么影响？ {{c1::C}}	置换肺部氧气||与血液组织氧气结合||与血红蛋白亲合，降低血红蛋白携氧能力	3	一氧化碳中毒是民用航空中引起贫血性缺氧症的最常见原因。发动机散发出的气体、烟草制品，如香烟和雪茄产生的烟雾等都可引起一氧化碳中毒。由于一氧化碳与血红蛋白的亲合力比氧气大200倍以上，因此，只要吸入气体中存在一氧化碳，血红蛋白便首先与一氧化碳亲合，从而使血红蛋白携带氧的能力大大下降，导致全身性缺氧。
136	以下哪一种因素最有可能引起换气过度 {{c1::C}}	氧气不足||二氧化碳浓度太高||二氧化碳不足	3	过深、过快的呼吸使体内氧气过剩、二氧化碳不足可引起换气过度。
137	通过采用以下哪种措施，飞行员可以克服或避免换气过度？ {{c1::A}}	放慢呼吸速度、吸入二氧化碳气体或大声交谈||加快呼吸速度以便增加肺通气量||有飞行任务时，不服用抗组胺，感冒药和镇痛药等容易引起换气过度的药物。	1	有意识地降低呼吸频率、减小呼吸深度、找机会多说话，以及用纸袋套在口鼻处缓慢地呼吸，均有助于克服换气过度。
138	（ ）最有可能导致换气过度。 {{c1::B}}	饮酒过量||情绪紧张、焦虑、恐惧||呼吸过慢，摄入氧气不足	2	情绪紧张、焦虑、恐惧可引起呼吸反射性加深、加快，导致体内氧气过剩、二氧化碳不足，产生换气过度。
139	人类注意最主要的局限是 {{c1::B}}	转移和分配困难||具有单通道的性质，且容量有限||没有选择性，难以集中	2	人类注意具有单通道的性质，且注意容量有限。
140	人的记忆类型一般包括 {{c1::C}}	思维记忆、逻辑记忆||短时记忆、长时记忆||感觉记忆、短时记忆、长时记忆	3	记忆分为感觉记忆、短时记忆和长时记忆。感觉记忆是记忆的开始阶段，是一种原始的感觉形式，是记忆系统在对外界信息进行进一步加工之前的暂时登记，通常保持时间很短。短时记忆是个体对刺激信息进行加工、编码、短暂保持和容量有限的记忆。短时记忆也可以是从长时记忆提取出来的。长时记忆主要来自短时记忆阶段加以复述的内容，其容量被认为是无限的。但长时记忆会受到主观经验和期望的影响，并随保持时间而变化，与真实的记忆场景并不完全一致。
141	人在短时记忆中可以记住（ ）组信息。 {{c1::B}}	9±2||7±2||5±2	2	人的短时记忆广度为7±2个组块，短时记忆的保持时间在无复述的情况下只有5～20秒，最长也不超过1分钟。
142	短时记忆中遗忘的主要原因是 {{c1::B}}	压抑||干扰和消退||疲劳	2	短时记忆的容量有限，一般为7±2，即5---9个项目。如果超过短时记忆的容量，或插入其他活动，短时记忆容易受到干扰，发生遗忘。
143	能够进行良好注意分配和转移的条件是 {{c1::A}}	对所从事的工作较为熟悉||注意力高度集中时||工作态度良好	1	注意的分配是有条件的，即在同时性任务中，只能有少数是陌生的，其他任务都应非常熟悉，否则注意的分配是不可能的。
144	“在飞行过程中，飞行员的注意力应集中在主要任务上”，这句话的意思是指 {{c1::C}}	飞行员应将其注意力局限在1-2个仪表上||飞行员的注意力应该集中在操纵上||飞行员应在密切注意主要任务的基础上，还要兼顾一般任务	3	在飞行过程中，飞行员要在同一时间内将自己的注意力合理地分配到不同的对象上，其注意力集中在主要任务的基础上，还要兼顾其他一般任务。
145	飞行员由于某种原因将视觉过分集中在某个或某几个仪表上、从而忽视其他仪表的现象，可称之为 {{c1::C}}	注意力集中||视觉呆滞||视觉固着	3	视觉固着是指视觉过分集中于某物而将其他物体排除在外的现象。
146	以下关于处境意识的描述正确的是 {{c1::A}}	是对当前正在发生什么和将要发生什么的认识||是对当前气象条件和未来气象条件的认识||是对飞机状态的准确判断和认识	1	处境意识是飞行员对自己所处环境的认识，也就是说飞行员要知道自己周围将要发生什么事情。
147	下列属于影响情景意识的因素的是 {{c1::C}}	年龄和职务||智商||驾驶舱资源管理能力	3	影响情景意识的因素有：①飞行动作技能；② 空间定向能力；③ 健康与态度；④ 飞行经验和训练水平；⑤ 驾驶舱资源管理能力
148	影响情景意识的因素有哪些？ ① 飞行动作技能；② 空间定向能力；③ 健康与态度；④ 飞行经验和训练水平；⑤ 驾驶舱资源管理能力 {{c1::C}}	①②④||②③⑤||①②③④⑤	3	影响情景意识的因素： 1. 飞行动作技能； 2. 飞行经验和训练水平； 3. 空间定向能力； 4. 健康与态度； 5. 驾驶舱资源管理能力。
149	情景意识丧失或削弱的主要表现不包括 {{c1::A}}	肌肉痉挛，心跳加速||固着或者全神贯注||冲动性行为或混淆	1	情景意识丧失或削弱的主要表现： 1. 与既定目标不吻合；2. 不适宜的程序；3. 模棱两可的信息或者语义含糊；4. 无人操纵飞机或者无人扫视驾驶舱外；5. 冲动性行为或混淆6. 固着或者全神贯注
150	LOFT的主要内容是 {{c1::A}}	识别可能引起错误的应激情景，学会减少错误及降低错误后果的方法||飞行条例、气象知识、机载设备知识及基本驾驶术||学习航线飞行知识、基本驾驶、特情处置以及飞行程序	1	LOFT训练的主要内容是：识别可能引起错误的应激情景，学会如何降低错误发生率及降低错误后果的方法。
151	下列哪项是飞行驾驶员情景意识的基础 {{c1::B}}	飞行员动作技能||飞行经验和技能水平||空间定向能力	2	情景意识就是飞行员对自己所处环境的认识，也就是说飞行员要知道自己周围已经发生、正在发生和将要发生什么事情。航空理论知识、飞行技术水平、驾驶舱资源管理能力、身体健康状况和情绪、职业态度等都会影响到情景意识的好坏。
152	飞行员觉得自己任何情况下都有能力安全的操纵飞机，这属于 {{c1::B}}	炫耀态度||侥幸心理态度||冲动性态度	2	危害安全飞行的常见的危险态度。炫耀态度：总是试图显示自己如何能干、如何优秀；侥幸心理态度：认为事故只会发生在别人身上，自己运气总是很好；冲动性态度：常感到时间紧迫、需立刻做某事。
153	代表飞行员决策的六个基本过程的模型是 {{c1::A}}	DECIDE||DECIED||DICIDE	1	D-Detect：察觉；E-Estimate：估计；C-Choose：选择；I-Identify：鉴别；D-Do：执行；E-Evaluate：评价。
154	矫正航空决断过程中危险态度的第一步是 {{c1::C}}	处理不当判断||意识到此情景毫无忧患||意识到危险想法	3	目前的研究已经表明，对于危险态度的矫正可采用逆向思维的方法。即当飞行员产生了五种危险态度之一，或几种危险态度同时产生，且飞行员已经意识到自己产生了这些危险态度时，应通过自己的努力，转换自己的认知角度，矫正危险态度。所以意识到自己产生了危险的态度才能很好的矫正。
155	代表飞行员决策的DECIDE模型中，第一个字母D代表 {{c1::A}}	Detect||Drink||Decent	1	DECIDE模型是指飞行员觉察、识别、诊断问题，确定可用方案并进行风险评估等过程。DECIDE的含义是：D-Detect ：察觉；E-Estimate ：估计；C-Choose ：选择；I-Identify ：鉴别；D-Do ：执行；E-Evaluate ：评价。
156	影响飞行员决策的五种最常见的危险态度是 {{c1::A}}	反权威、冲动性、侥幸、炫耀以及屈从态度||麻痹大意、不负责任、冒险、冲动性态度以及反权威态度||自负、挑剔、马虎、冒险以及冲动性态度	1	危害飞行安全的五种常见的危险态度：反权威态度、冲动性态度、侥幸心理态度、炫耀态度以及屈从态度。
157	“我不需要遵守条例”或“不用你告诉我做什么和怎么做”，具有这种想法或表现的飞行员是由于产生了 {{c1::C}}	冲动性态度||炫耀态度||反权威态度	3	反权威态度：这种态度存在于不喜欢任何人告诉他做什么的人身上。通常表现为“我不需要遵守条例”，或“不用你告诉我做什么和怎么做”（认为别人并不比自己强）。
158	在行为上表现出“赶快行动起来，现在就得做某件事”的飞行员，可认为他已具有 {{c1::B}}	侥幸心理态度||冲动性态度||炫耀态度	2	冲动性态度：经常感到时间紧迫、需要立刻做某事的人往往具有这种态度。通常表现为“赶快行动起来，现在就得做某事”。
159	认为事故只会发生在别人身上，自己的运气总是很好的飞行员，容易产生 {{c1::A}}	侥幸心理态度||冲动性态度||反权威态度	1	侥幸心理态度：认为事故只会发生在别人身上、自己运气总是很好的人往往具有这种态度。通常表现为“我的运气一向很好，这次也不例外，发生在别人身上的事故不一定就会发生在我身上”，或者“车到山前必有路，到时候再说”。
160	总是显示自己如何能干、如何优秀的人，容易产生 {{c1::C}}	屈从态度||侥幸心理态度||炫耀态度	3	炫耀态度：总是试图显示自己如何能干、如何优秀的人往往具有这种态度。通常表现为“我会做给你看，我能做到”。这种态度常由飞行员对自己能力的不合理评价和对飞行条例的认识不足所引起。
