Index	Question	Options	Answer	Answer Explanation
54	仪表飞行规则条件下，起飞前加油应考虑 {{c1::B}}	燃油的重量||燃油可用时间||燃油体积	2	"除经空中交通管制同意外，仪表飞行规则飞行计划应当包括下列内容： 
1、该航空器国籍登记号和无线电呼号（如需要）。 
2、该航空器的型号，或者如编队飞行，每架航空器的型号及编队的航空器数量。 
3、起飞地点和预计起飞时间。 
4、计划的航线、巡航高度(或飞行高度层)以及在该高度的航空器真空速。 
5、备降机场。 
6、第一个预定着陆地点和预计飞抵该点上空的时间。 
7、局方和空中交通管制要求的其他任何资料。 
8、装载的燃油量(以时间计)。 
9、机组和搭载航空器的人数。 
10、机长的姓名和地址，或者如编队飞行，编队指挥员的姓名和地址。"
55	目视飞行规则条件下，旋翼机飞到第一个预定着陆点着陆，必须保证燃油还有（ ）分钟的飞行时间。 {{c1::A}}	20||30||40	1	
56	按CCAR91部运行的飞机，在仪表条件下，除航程燃油，还需携带的燃油是？ {{c1::B}}	45分钟备份燃油和30分钟等待燃油||45分钟备份燃油和备降燃油||30分钟等待燃油和备降燃油	2	"航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行 45 分钟，对于直升机，备降起降点上空 450 米（1500 英尺）高度以等待速度飞行 30 分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。"
57	飞机在仪表飞行规则下，有备降场时，燃油如何要求？ {{c1::B}}	以等待速度飞行两小时||以正常巡航速度飞行45分钟||以等待速度飞行30分钟	2	飞机仪表飞行条件下的燃油要求：飞到目的地机场着陆然后从目的地机场飞到备降机场着陆，以正常巡航速度飞行45分钟。
58	仪表飞行条件下，当没有适合的备降机场时，直升机上的燃油需要满足飞至这次飞行所计划的起降点然后以等待速度飞行（） {{c1::C}}	30min||1h||2h	3	航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：1、飞到目的地机场着陆；2、从目的地机场飞到备降机场着陆；当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。3、在完成上述飞行之后，还能以正常巡航速度飞行45分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
59	预计着陆的目的地机场具有局方公布的标准仪表进近程序，且天气预报表明，在飞机预计到达目的地机场时刻前后1小时的时间段内，云高高于机场标高600米，能见度为8000米，则当飞机飞至目的地机场着陆后，该飞机上至少还有（ ）燃油。 {{c1::B}}	允许飞机从目的地机场飞到备降场，并且还能以巡航速度飞行45分钟||以正常巡航速度飞行45分钟，并且加上附加燃油量||允许飞机从目的地机场飞到备降场，并且还能以等待速度飞行30分钟	2	"若对于飞机，在符合下列条件时，可以不选用备降机场;
（1）预计着陆的目的地机场具有局方公布的标准仪表进近程序；
（2）天气实况报告、预报或两者组合表明，在飞机预计到达目的地机场时刻前后至少1小时的时间段内，云高高于机场标高600米，能见度至少5千米。"
60	仪表飞行条件下，飞机应携带（ ）备份油。 {{c1::A}}	45分钟||30分钟||昼间30分钟，夜间45分钟	1	依据CCAR91部第91.167条规定，航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够： 1、飞到目的地机场着陆； 2、从目的地机场飞到备降机场着陆；当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。 3、在完成上述飞行之后，还能以正常巡航速度飞行45分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
61	在仪表飞行条件下，飞机的燃油应满足 {{c1::B}}	当符合无需备降机场要求时，飞机飞至目的地机场后，以等待速度飞行两小时||从目的地机场飞到备降场着陆后，以正常巡航速度飞行45分钟||飞往目的地机场着陆，在目的地机场上空450米以等待速度飞行30分钟	2	"CCAR91.167条规定，航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
1、飞到目的地机场着陆；
2、从目的地机场飞到备降机场着陆；当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。
3、在完成上述飞行之后，还能以正常巡航速度飞行45分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。"
62	对于按仪表飞行规则运行的飞机，燃油最低要求为 ①飞到目的地机场着陆；②从目的地机场飞到备降机场着陆；③应急燃油；④等待燃油；⑤45分钟巡航燃油 {{c1::B}}	①②③||①②⑤||①②③④⑤	2	依据CCAR91部第91.167条规定，(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够： (1) 飞到目的地机场着陆； (2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外； (3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。 (4) 按本条(c)(2)款的要求，当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。
63	目的地机场有标准仪表进近程序，预计到达前后至少1小时，云高高于机场标高1000米，能见度8000米，在计算IFR飞行所需油量时，要求到达目的地机场后还需要 {{c1::C}}	备降燃油||飞到备降场后再加45分钟燃油||45分钟油量	3	"对于飞机，在符合下列条件时，可以不选用备降机场; （1）预计着陆的目的地机场具有局方公布的标准仪表进近程序；
（2）天气实况报告、预报或两者组合表明，在飞机预计到达目的地机场时刻前后至少1小时的时间段内，云高高于机场标高600米，能见度至少5千米。"
64	直升机仪表飞行，当没有适合的备降机场时的燃油要求是？ {{c1::A}}	飞至这次飞行所计划的起降点然后以等待速度飞行两小时||飞到目的地还能以正常巡航速度飞行45分钟||飞至目的地机场，还需携带45分钟备份油量	1	
65	仪表飞行计划中，45分钟备份油是按照（）计算的？ {{c1::A}}	巡航速度||等待速度||下降速度	1	"依据CCAR91部第91.167条规定，航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
1、飞到目的地机场着陆；
2、从目的地机场飞到备降机场着陆；当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。
3、在完成上述飞行之后，还能以正常巡航速度飞行45分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。"
66	制定飞机仪表飞行计划，计算完第1阶段和第2阶段油量之后，油量应保证能以正常巡航速度飞多久？ {{c1::B}}	30分钟||45分钟||60分钟	2	"依据CCAR91.167条规定，航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。"
67	仪表飞行条件下，飞机从目的地机场飞到备降机场着陆，必须保证燃油还能够（）？ {{c1::C}}	以等待速度飞行30分钟||以等待速度飞行45分钟||以巡航速度飞行45分钟	3	航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：1、飞到目的地机场着陆；2、从目的地机场飞到备降机场着陆；当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。3、在完成上述飞行之后，还能以正常巡航速度飞行45分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
68	仪表飞行条件下，当没有适合的备降机场时，旋翼机上的燃油需要满足飞至这次飞行所计划的起降点然后以（）速度飞行两小时 {{c1::A}}	等待||巡航||机动	1	航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：1、飞到目的地机场着陆；2、从目的地机场飞到备降机场着陆；对于旋翼机，当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。3、在完成上述飞行之后，还能以正常巡航速度飞行45分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
69	"仪表飞行条件下，按91部运行，飞机装载的燃油需要包括
①航程燃油；②等待燃油；③应急燃油；④备降燃油；⑤45分钟巡航燃油 {{c1::B}}"	①②③||①④⑤||①②③④⑤	2	"依据CCAR91部第91.167条规定，(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
(4) 按本条(c)(2)款的要求，当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。"
70	仪表飞行规则条件下，直升机或旋翼机驾驶员从目的地机场飞到备降机场着陆后，必须保证燃油可支持其在备降起降点上空（）高度以等待速度飞行（ ），并且加上附加燃油量。 {{c1::A}}	450米，30分钟||450米，45分钟||300米，45分钟	1	CCAR-91第91.167条 仪表飞行规则条件下飞行的燃油要求：(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够： (1) 飞到目的地机场着陆； (2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外； (3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
71	一架飞机在昼间进行仪表飞行，到达第一个备降场需要60分钟，则飞机需要携带多少分钟的燃油？ {{c1::C}}	60||90||105	3	"依据CCAR91部第91.167条规定，(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够：
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。"
72	仪表飞行规则条件下，飞机从目的地机场飞到备降机场着陆，必须保证燃油还有（  ）分钟的飞行时间。 {{c1::B}}	30||45||60	2	"CCAR-91部第91.167条 仪表飞行规则条件下飞行的燃油要求：(a) 航空器驾驶员在仪表飞行规则条件下开始飞行前，必须充分考虑风和预报的气象条件，在航空器上装载足够的燃油，这些燃油能够： 
(1) 飞到目的地机场着陆；
(2) 然后从目的地机场飞到备降机场着陆，本条(b)款规定除外；
(3) 在完成上述飞行之后，对于飞机，还能以正常巡航速度飞行45分钟，对于直升机，备降起降点上空450米（1500英尺）高度以等待速度飞行30分钟，并且加上附加燃油量，以便在发生意外情况时足以应付油耗的增加。
(4) 按本条(c)(2)款的要求，当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。"
73	仪表飞行规则条件下，如符合条件无需选择备降场时，飞机飞至目的地机场外，必须保证燃油还能以巡航速度继续飞行（）分钟？ {{c1::B}}	30||45||60	2	根据CCAR91.167条规定：对于飞机，符合条件可以不选备降场，所带燃油必须保证飞至目的地外，还能以巡航速度继续飞行45分钟。
74	仪表飞行规则条件下，如果没有选择备降场，旋翼机飞至这次飞行所计划的起降点，然后保证以等待速度飞行（ ）分钟。 {{c1::C}}	60||90||120	3	依据 CCAR91部第 91.167 条规定：仪表飞行规则条件下飞行的燃油要求：预定着陆起降点地处孤立，无适当的目的地备降机场，当没有适合的备降机场时，飞至这次飞行所计划的起降点然后以等待速度飞行两小时。
75	飞机起飞重量为6.6t，尾流等级是多少？ {{c1::A}}	L||M||H	1	空中交通服务电报（AFTN）中，编组9为航空器数目、机型和尾流等级。尾流等级用1个字母表示。航空器的最大允许起飞重量决定航空器的尾流等级。H表示重型，大于或等于136t；M表示中型，大于7t小于136t；L表示轻型，小于或等于7t。
76	飞行计划（FPL）电报中，在通信/导航/进近助航设备一栏中“D”表示航空器装有和可使用： {{c1::B}}	NDB||DME||VOR	2	在飞行计划（FPL）中，编组10机载设备中N或S后，用一个或多个字母表示通信/导航/进近助航设备，D表示测距仪。
77	在仪表飞行计划中，下列哪项填写在补充资料中？ {{c1::B}}	飞机架数||机上人数||机载设备	2	编组19为补充情报。包含续航能力、救生设备、机上总人数、机长姓名等信息。
78	以下属于ICAO飞行计划内容的是：①飞行任务性质；②航空器呼号；③真空速或马赫数；④巡航高度层；⑤航空器携油量和备降机场 {{c1::C}}	①②③④||①②④⑤||①②③④⑤	3	仪表飞行计划的要求项目（ICAO飞行计划）内容包括：飞行任务性质、航空器呼号、航空器型别、机载设备、真空速或马赫数、起飞机场、预计起飞时间、巡航高度层、目的地机场、预计飞行时间、航空器国籍和登记标志、航空器携油量和备降机场等信息。
79	下列哪一项属于飞行计划补充资料中的内容？ {{c1::A}}	机上人数||燃油量||飞行种类	1	编组19为补充情报。包含续航能力、救生设备、机上总人数、机长姓名等信息。
80	在ICAO飞行计划表中，“目的地机场”填写在编组 {{c1::A}}	16||18||15	1	编组16为目的地机场和预计总飞行时间，目的地备降机场。数据项A中填写目的地机场；数据项B中填写预计总飞行时间；数据项C中填写目的地备降机场。
81	在飞行计划（FPL）电报中级名编组中，在通信/导航/进近设备一项中填写“S”，代表航空器装有和可以使用 {{c1::B}}	ADF，INS||所飞航路所需的标准的通信/导航/进近设备||区域航行航路设备	2	在飞行计划（FPL）中，编组10 机载设备中填写“S”，表示航空器载有标准的通信，导航和进近设备并可用。
82	飞行计划（FPL）电报中巡航速度一栏应填写 {{c1::A}}	飞行中第一个或者整个巡航阶段的真空速||飞行中主要的巡航速度||本次飞行中最大的巡航速度	1	在飞行计划（FPL）中，编组15 航路中，数据A项—巡航速度。飞行中第一个或者整个巡航阶段的真空速。
83	飞行计划电报中巡航速度计量单位为公里/小时，应如何表示 {{c1::A}}	“K”后随四位数字||“N”后随四位数字||“M”后随三位数字	1	在飞行计划（FPL）中，编组15 航路中，数据A项—巡航速度。飞行中第一个或者整个巡航阶段的真空速。按下列方式表示：“K”后面随4个数字，真空速，单位千米每小时。“N”后随4个数字，真空速，单位海里每小时。“M”后面随3个数字，最近的1%马赫单位的马赫数。
84	在飞行计划（FPL）电报中，巡航速度一项以“M”为开始，其计量单位是 {{c1::B}}	公里/小时||1%马赫数||海里/小时	2	在飞行计划（FPL）中，编组15 航路中，数据A项—巡航速度。飞行中第一个或者整个巡航阶段的真空速。按下列方式表示：“K”后面随4个数字，真空速，单位千米每小时。“N”后随4个数字，真空速，单位海里每小时。“M”后面随3个数字，最近的1%马赫单位的马赫数。
85	飞行计划（FPL）电报中，巡航高度层一栏中应填写 {{c1::A}}	所飞航路的第一个或者整个航段计划的巡航高度层||全程飞行中的主要巡航高度||全程飞行中可以达到最高的巡航高度	1	在飞行计划（FPL）中，编组15 航路中，数据B项—巡航高度层。所飞航路的第一个或者整个航段计划的巡航高度层。
86	飞行计划电报（FPL）中，巡航高度以“A”开始时，代表 {{c1::B}}	英制，飞行高度，单位10英尺||英制，飞行高度，单位100英尺||公制，飞行高度，单位10米	2	在飞行计划（FPL）中，编组15 航路中，数据B项—巡航高度层。所飞航路的第一个或者整个航段计划的巡航高度层，按一下方式表示：“M”后面随4位数字表示以10M为单位的海拔高度；“S”后面随4位数字表示以10M为单位的标准米制飞行高度层。“A” 后面随3位数字表示以100ft为单位的海拔高度；“F” 后面随3位数字表示以100ft为单位的飞行高度层。“VFR” 表示不受管制的目视飞行规则飞行。
87	国际民航组织在规定飞行计划（FPL）电报时，巡航高度在以英制单位计量时，应有（  ）位数字，以公制单位计量时，应（  ）位数字 {{c1::B}}	4，3||3，4||3，3	2	在飞行计划（FPL）中，编组15 航路中，数据B项—巡航高度层。所飞航路的第一个或者整个航段计划的巡航高度层，按以下方式表示：“M”后面随4位数字表示以10M为单位的海拔高度；“S”后面随4位数字表示以10M为单位的标准米制飞行高度层。“A” 后面随3位数字表示以100ft为单位的海拔高度；“F” 后面随3位数字表示以100ft为单位的飞行高度层。“VFR” 表示不受管制的目视飞行规则飞行。
88	参考图IR3-1，如果起飞机场无四字地名代码，则飞行计划表编组13中应该填写 {{c1::C}}	机场名称||机场位置||ZZZZ	3	"起飞机场。按Doc7910 号文件《地名代码》的规定指定给该起飞机场的国际民航组织四字地名代码。
—如果该机场无四字地名代码，则用“ZZZZ”表示。如果使用“ZZZZ”，应在编组18 “DEP/”数据项中填入起飞机场名称和位置或航路的第一个点或者无线电信标标记。
—如果在空中申报飞行计划，则用“AFIL”表示。如果使用“AFIL”，应在编组18 “DEP/”数据项中填入可提供补充飞行数据的空中交通服务单位。
—在CPL、EST、CDN 和ACP 电报中，该编组内容到此结束。
—如果不知道预计撤轮挡时间，在RQP 电报中也应到此结束。"
89	参考图IR3-1，当本次飞行计划预计的航路巡航速度为485节，巡航高度层8400米，则编组15中应如何填写 {{c1::B}}	K0485;M0840||N0485;S0840||M0485;F0840	2	巡航速度（最多5个字符），飞行中第一个或整个巡航航段的真空速，“K” 后随四位数字，真空速，单位为千米每小时(km/h)；“N” 后随四位数字，真空速，单位为海里每小时（Knots）；“M” 后随三位数字，最近的1%马赫单位的马赫数。所飞航路的第一个或整个航段计划的巡航高度层，“F” 后随3 位数字，表示以100ft为单位的飞行高度层（例：F085，F330）；“S”后随4 位数字，表示以10m为单位的标准米制高度层；“A” 后随3 位数字，表示以100ft为单位的海拔高度；“M” 后随4 位数字，表示以10m为单位的海拔高度；“VFR” 表示不受管制的目视飞行规则飞行。
90	参考图IR3-1，在编组16中填写“ZBTJ0230”表示 {{c1::A}}	本次飞行目的地天津，预计飞行时间2h30min||本次飞行从天津起飞，预计起飞时间2:30||本次飞行备降天津，预计到达备降场的飞行时间是2h30min	1	目的地机场。Doc 7910 号文件《地名代码》规定，应使用国际民航组织规定的四字地名代码。—如果该机场没有四字地名代码，则填入字母“ZZZZ”。若使用“ZZZZ”，在编组18 “DEST/” 数据项中直接填入目的地机场名称或位置。然后，不留空格填写预计飞行总时间。预计经过总时间 。如飞行计划发自飞行中的航空器，预计总实耗时间是指从飞行计划适用的第一航路点开始计算的预计时间至飞行计划终止点的预计时间。
91	参考图IR3-1，在编组16备降机场栏填写“ZZZZ”则应该在编组18（ ）数据项中填写机场名称 {{c1::C}}	DEP/||DEST/||ALTN/	3	目的地备降机场。必要时空格后可再填入一个备降机场，最多可填二个备降机场，Doc 7910 号文件《地名代码》规定，使用国际民航组织规定的目的地备降机场四字地名代码。如果该机场没有四字地名代码，则填入字母“ZZZZ”。若使用“ZZZZ”，在编组18 “ALTN/” 数据项中填写目的地备降机场名称或位置，不用空格插入总共的飞行时间。
92	参考图IR3-1，编组19中应填写的时间是 {{c1::A}}	续航能力时间||预计到达时间||预计飞行时间	1	E/后随四位数字，表示以小时及分计算的续航能力。
93	ICAO飞行计划中，飞行种类栏标注字母X表示 {{c1::C}}	通用航空飞行||军用飞行||其他飞行种类	3	飞行计划编组8数据项B—飞行种类。用一个字母表示有关空中交通服务当局要求的飞行种类：G表示通用航空飞行，M表示军用飞行，N表示非定期的航空运输飞行，S表示定期航班，X表示除上述之外的其他飞行种类。
94	撒农药用的航空器，在飞行计划编组8中应填写 {{c1::B}}	VX||VG||IG	2	"飞行计划编组8为飞行规则及种类。
飞行规则用1个字母表示如下：
I表示整个飞行准备按照仪表飞行规则运行
V表示整个飞行准备按照目视飞行规则运行
Y表示飞行先按照仪表飞行规则运行，后随对飞行规则的一个或多个相应修改
Z表示飞行先按照目视飞行规则运行，后随对飞行规则的一个或多个相应修改
如果使用字母Y或Z时，计划改变飞行规则的各个航路点应按编组15的要求填写
飞行种类用1个字母表示有关空中交通服务当局要求的飞行种类：
G表示通用航空飞行
M表示军用飞行
N表示非定期的航空运输飞行
S表示定期航班
X表示除上述飞行之外的其他飞行种类
如果需要表示要求ATS特别处理的其他原因，则在编组18“RMK/”之后说明原因。"
95	ICAO飞行计划中，起飞机场的编组号是 {{c1::A}}	13||18||15	1	空中交通服务电报中，编组13表示起飞机场和时间。编组18表示其他情报。编组15表示航路。
96	ICAO飞行计划中，飞行种类栏标注字母G表示 {{c1::A}}	通用航空飞行||军用飞行||其他飞行种类	1	飞行计划编组8数据项B—飞行种类。用一个字母表示有关空中交通服务当局要求的飞行种类：G表示通用航空飞行，M表示军用飞行，N表示非定期的航空运输飞行，S表示定期航班，X表示除上述之外的其他飞行种类。
97	飞机起飞重量79吨，其显示的尾流等级应为 {{c1::B}}	H||M||L	2	"空中交通服务电报（AFTN）中，编组9为航空器数目、机型和尾流等级。尾流等级用1个字母表示。航空器的最大允许起飞重量决定航空器的尾流等级。
H表示重型，大于或等于136t；M表示中型，大于7t小于136t；L表示轻型，小于或等于7t。"
98	飞机执行灭火作业，在飞行计划中的飞行种类栏应标注字母 {{c1::A}}	G||N||X	1	飞行计划编组8数据项B—飞行种类。用一个字母表示有关空中交通服务当局要求的飞行种类：G表示通用航空飞行，M表示军用飞行，N表示非定期的航空运输飞行，S表示定期航班，X表示除上述之外的其他飞行种类。
99	包机飞行，在飞行计划飞行种类栏应标注字母 {{c1::C}}	X||S||N	3	飞行计划编组8数据项B—飞行种类。用一个字母表示有关空中交通服务当局要求的飞行种类：G表示通用航空飞行，M表示军用飞行，N表示非定期的航空运输飞行，S表示定期航班，X表示除上述之外的其他飞行种类。
100	在飞行计划报中，下列表示飞行高度层3200米的是 {{c1::A}}	S0320||F0320||M0320	1	在飞行计划报中，编组15填写航路信息，包括巡航速度，巡航高度，航路。所飞航路的第一个或整个航段计划的巡航高度层，按下列方式示：“M” 后随四位数，表示以10m为单位的海拔高度。“S”后跟随4位数，表示以10米为单位的标准米制飞行高度层。“A”后随3位数，表示以100ft为单位的海拔高度。“F”后随3位数，表示以100ft为单位的飞行高度层。“VFR”表示不受管制的目视飞行规则飞行。
101	飞机执行巡线作业，在飞行计划中的飞行种类栏应标注字母 {{c1::A}}	G||N||X	1	飞行计划编组8数据项B—飞行种类。用一个字母表示有关空中交通服务当局要求的飞行种类：G表示通用航空飞行，M表示军用飞行，N表示非定期的航空运输飞行，S表示定期航班，X表示除上述之外的其他飞行种类。
102	在ICAO飞行计划中，预计总飞行时间填写在 {{c1::C}}	编组8||编组10||编组16	3	编组16为目的地机场和预计总飞行时间，目的地备降机场。数据项A中填写目的地机场；数据项B中填写预计总飞行时间；数据项C中填写目的地备降机场。
103	在飞行计划报中，“F076”表示 {{c1::A}}	飞行高度层7600ft||飞行高度层760米||海拔高度7600ft	1	飞行计划报中，编组15填写航路信息，包括巡航速度，巡航高度，航路。所飞航路的第一个或整个航段计划的巡航高度层，按下列方式表示：“M” 后随四位数，表示以10m为单位的海拔高度。“S”后跟随4位数，表示以10米为单位的标准米制飞行高度层。“A”后随3位数，表示以100ft为单位的海拔高度。“F”后随3位数，表示以100ft为单位的飞行高度层。“VFR”表示不受管制的目视飞行规则飞行。
104	在飞行计划编组8中填写字母“I”表示 {{c1::A}}	整个飞行准备按照仪表飞行规则运行||整个飞行准备按照目视飞行规则运行||飞行先按照仪表飞行规则运行，后随对飞行规则的一个或多个相应修改	1	飞行计划编组8为飞行规则及种类。飞行规则用1个字母表示如下： I表示整个飞行准备按照仪表飞行规则运行；V表示整个飞行准备按照目视飞行规则运行；Y表示飞行先按照仪表飞行规则运行，后随对飞行规则的一个或多个相应修改；Z表示飞行先按照目视飞行规则运行，后随对飞行规则的一个或多个相应修改。如果使用字母Y或Z时，计划改变飞行规则的各个航路点应按编组15的要求填写飞行种类用1个字母表示有关空中交通服务当局要求的飞行种类：G表示通用航空飞行；M表示军用飞行；N表示非定期的航空运输飞行；S表示定期航班；X表示除上述飞行之外的其他飞行种类。如果需要表示要求ATS特别处理的其他原因，则在编组18“RMK/”之后说明原因。
105	飞机起飞重量为139000kg，尾流等级是多少？ {{c1::C}}	L||M||H	3	空中交通服务电报（AFTN）中，编组9为航空器数目、机型和尾流等级。尾流等级用1个字母表示。航空器的最大允许起飞重量决定航空器的尾流等级。H表示重型，大于或等于136t；M表示中型，大于7t小于136t；L表示轻型，小于或等于7t。
106	在FPL报中，巡航速度栏，“N”后随4个数字，表示的速度是 {{c1::A}}	真空速||当量空速||表速	1	在飞行计划（FPL）中，编组15 航路中，数据A项—巡航速度。飞行中第一个或者整个巡航阶段的真空速。按下列方式表示：“K”后面随4个数字，真空速，单位千米每小时。“N”后随4个数字，真空速，单位海里每小时。“M”后面随3个数字，最近的1%马赫单位的马赫数。
107	当进近程序中规定的DH和为机长规定的DH不一致时，在仪表进近时，经批准的DH应该如何规定？ {{c1::A}}	选择进近程序中规定的DH和为机长规定的DH较高者||选择进近程序中规定的DH和为机长规定的DH较低者||选择进近程序中规定的DH和为机长规定的DH的平均值	1	"在所用进近程序中规定了决断高度/高(DA/DH)或最低下降高度/高(MDA/MDH)时，经批准的决断高度/高(DA/DH)或最低下降高度/高(MDA/MDH)是指下列各项中的最高值：
(1) 进近程序中规定的决断高度/高(DA/DH)或最低下降高度/高(MDA/MDH)。
(2) 为机长规定的决断高度/高(DA/DH)或最低下降高度/高(MDA/MDH)。
(3) 根据该航空器的设备，为其规定的决断高度/高(DA/DH)或最低下降高度/高(MDA/MDH)。"
108	机场进近程序中规定的着陆最低跑道视程为720米，但实际运行时没有跑道视程报告，则最低能见度应该达到 {{c1::B}}	1/4英里||1/2英里||5/8英里	2	CCAR91部第91.175条规定如下：
109	机场标高为1850米，航空器按仪表飞行规则起飞，若机场未公布起飞最低天气标准，则对于单发飞机起飞能见度至少为 {{c1::C}}	800米||500米||1600米	3	"依据CCAR91部第91.175条规定，航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：
(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。
(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。
(3) 对于旋翼机，机场跑道能见度为800米。"
110	仪表着陆系统的基本地面设施包括 {{c1::B}}	航向台、下滑台、内指点标、外指点标||航向台、下滑台、外指点标、中指点标||航向台、内指点标、中指点标、外指点标	2	仪表着陆系统的基本地面设施应当包括航向台、下滑台、外指点标、中指点标，对于II类或III类仪表进近程序还应当安装内指点标。
111	在未公布起飞最低天气标准的机场，对于单台或两台发动机的航空器(旋翼机除外)，应当使用的最低天气标准是 {{c1::B}}	RVR至少1600米||VIS至少1600米||VIS至少800米	2	"CCAR-91部第91.175条规定，航空器驾驶员在民用机场按仪表飞行规则起飞时，气象条件必须等于或高于公布的该机场仪表飞行规则起飞最低天气标准。在未公布起飞最低天气标准的机场，应当使用下列最低天气标准：
(1) 对于单台或两台发动机的航空器(旋翼机除外)，机场跑道能见度至少1600米。
(2) 对于多台发动机的航空器(旋翼机除外)，机场跑道能见度至少800米。
(3) 对于旋翼机，机场跑道能见度为800米。
除经局方批准外，航空器驾驶员在按仪表飞行规则驾驶航空器进入或离开军用机场时，必须遵守该机场有管辖权的军事当局规定的仪表进行程序和起飞、着陆最低天气标准。"
