Index	Question	Options	Answer	Answer Explanation
102	要想增大转弯率并减小转弯半径，应（  ） {{c1::B}}	减小空速同时减小坡度||减小空速同时增大坡度||增大空速同时增大坡度	2	要增大转弯率的同时减小转弯半径，飞行员应增大坡度，减小空速；要减小转弯率的同时增大转弯半径，飞行员应减小坡度，增加空速。
103	如果保持标准转弯率转弯，完成180°转弯需要多长时间？ {{c1::A}}	1分钟||2分钟||3分钟	1	标准转弯的标准角速度是3度每秒，完成180°转弯需要1分钟。
104	如果保持1/2的标准转弯率转弯，从090°航向顺时针转至180°需多长时间？ {{c1::B}}	30秒钟||1分钟||1分30秒	2	标准转弯的标准角速度是3度每秒，1/2的标准转弯率即是1.5度每秒，完成90°转弯需要1分钟。
105	飞机以稳定坡度作平飞转弯时空速增大对转弯率和转弯半径产生什么影响？ {{c1::C}}	转弯率较大、转弯半径较大||转弯率减少、转弯半径减小||转弯率减少、转弯半径增大	3	"飞机保持转弯速度、坡度或转弯率进行进近转弯，导出的转弯诸元间的关系式是：
R=（TAS2/G）*TANα=TAS/2πw"
106	保持1/2的标准转弯率转过135°需要多长时间？ {{c1::C}}	1分钟||1分20秒||1分30秒	3	标准转弯的标准角速度是3度每秒，1/2的标准转弯率即是1.5度每秒，完成135°转弯需要1分30秒。
107	飞机执行标准仪表进近程序，TAS280km/h，则飞机对应的坡度和转弯半径各为 {{c1::C}}	25°、R1400米||20°、R1600米||23°、R1480米	3	
108	机场标高是指 {{c1::B}}	跑道入口的标高||着陆场地内最高点的标高||跑道中心点的标高	2	机场跑道着陆区内最高点距离平均海平面的垂直距离称为机场标高。
109	为保障飞行安全，鼓励在离港和进近时使用着陆灯，特别建议你在机场附近（  ）范围内，或在能见度差时使用。 {{c1::B}}	5mile||10mile||20mile	2	鼓励在离港和进近时使用着陆灯，特别建议在机场附近10mile范围内，或在能见度差时使用灯光。
110	如果在机场中只有一条跑道，其跑道使用方向应保证航空器能够 {{c1::B}}	顺风起降||逆风起降||侧风起降	2	飞机起飞和着陆选择逆风主要有两个原因：一是可缩短飞机起降的滑跑距离；二是可以获取更好的稳定性和安全性。
111	跑道上的号码是将跑道磁方向靠向最近的（  ），并去掉最后一个零就是跑道号码。 {{c1::A}}	10°||20°||30°	1	跑道命名的原则是取跑道磁方位角，以10度为单位，四舍五入用两位数表示。
112	如果跑道磁方向为268°，那么该跑道的号码为 {{c1::C}}	270||027||27	3	跑道命名的原则是取跑道磁方位角，以10度为单位，四舍五入用两位数表示。
113	正规的机场标高通常是（  ）高于平均海平面的高度，以米（或英尺）为单位标出。 {{c1::B}}	跑道入口中心点||跑道最高点||机场活动区最高点	2	机场跑道起飞着陆区内最高点距离平均海平面的垂直距离称为机场标高。
114	VOR电台磁方位与飞机航向的关系是 {{c1::C}}	飞机航向越大，电台磁方位越大||飞机航向越小，电台磁方位越大||与飞机航向没关系	3	飞机在同一条径向线上飞行，电台磁方位和飞机磁方位不变，航向改变时，相对方位随之改变。
115	VOR方位角，即 {{c1::B}}	QDR||QDM||QTE	2	VOR方位角即QDM，QDM是指电台磁方位角，也称向台磁方位。
116	飞机沿同一条方位线飞行时，航向的改变量等于（）的改变量。 {{c1::A}}	电台相对方位角||电台磁方位角||飞机磁方位角	1	在同一条方位线上，电台磁方位角和飞机磁方位角都是一定的，航向增大，相对方位减小；航向减小，相对方位增大。
117	飞机根据RB指示右转弯至入航航迹时，当RB实>RB应，飞机偏在外侧时，飞行员应（）。 {{c1::A}}	增大坡度||减小坡度||坡度不变	1	右程序转弯至入航航迹的过程中，当RB实>RB应时，表明飞机偏在标准航迹的外侧，飞机进入晚了，应增大坡度。
118	VOR台的径向方位角，即 {{c1::A}}	QDR||QDM||QUJ	1	VOR台的径向方位角即QDR，QDR是指飞机磁方位，也称背台磁方位。
119	已知飞机的磁航向为90°，相对方位为225°，则VOR方位为 {{c1::C}}	90°||225°||315°	3	已知MH=90°，RB=225°，则QDM=MH+RB=315°。
120	飞机保持预定航向，沿一条无线电方位线飞行时 {{c1::B}}	RMI与ADF指示均发生变化||RMI与ADF指示均不变||RMI指示发生变化，ADF指示不变	2	在同一条方位线上，电台方位角和飞机方位角都是一定的，一个航向将对应一个相对方位RB。若保持预定航向，则相对方位RB保持不变。
121	左程序转弯至入航航迹的过程中，当RB实小于RB应时，表明飞机偏在标准航迹的 {{c1::A}}	外侧，进入晚了，应增大坡度||外侧，进入早了，应减小坡度||内侧，进入早了，应减小坡度	1	左程序转弯至入航航迹的过程中，当RB实小于RB应时，表明飞机偏在标准航迹的外侧，飞机进入晚了，应增大坡度。
122	右程序转弯至入航航迹的过程中，当RB实>RB应时，表明飞机偏在标准航迹的 {{c1::A}}	外侧，进入晚了，应增大坡度||外侧，进入早了，应减小坡度||内侧，进入早了，应减小坡度	1	右程序转弯至入航航迹的过程中，当RB实>RB应时，表明飞机偏在标准航迹的外侧，飞机进入晚了，应增大坡度。
123	飞机在IFR飞行中，同一条径向线上，当飞机改变航向时，RMI的指示 {{c1::A}}	磁航向和相对方位改变，电台和飞机磁方位不变||仅磁航向改变，相对方位和电台磁方位不变||磁航向、相对方位、电台磁方位和飞机磁方位均改变	1	飞机在同一条径向线上飞行，电台磁方位和飞机磁方位不变，航向改变时，相对方位随之改变。
124	飞机沿VOR径向线飞行，以下描述正确的是 {{c1::B}}	沿VOR径向线向台飞行，无风条件下飞机航向与径向方位相同||沿VOR径向线向台飞行，无风条件下飞机航向与径向方位相差180°||沿VOR径向线背台飞行，无风条件下飞机航向与径向方位相差180°	2	沿VOR径向线向台飞行，无风条件下飞机航向与径向方位相差180°;沿VOR径向线背台飞行，无风条件下飞机航向与径向方位相同。
125	参考图IR6-2，飞机沿M到N的IFR飞行中，飞机航向120°，调好侧方台，相对方位指示器RBI指示RB70°，表明 {{c1::C}}	飞机正好在预定方位线上||飞机已越过预定方位线||飞机未到预定方位线	3	QDM指=MH+RB=120°+70°=190°，QDM指小于QDM预，飞机沿M飞往N中，W台在右边，电台在右侧，QDM指小于QDM预，飞机未到方位线。
126	参考图IR6-2，由N到M沿航路IFR飞行中，飞机航向290°，调好侧方台W，RBI指示相对方位RB290°，表明 {{c1::C}}	飞机正好在预定方位线上||飞机已越过预定方位线||飞机未到预定方位线	3	QDM指=MH+RB=290°+290°=220°，QDM指>QDM预, 飞机沿N飞往M中，W台在左边，电台在左侧，QDM指>QDM预，飞机未到方位线。
127	参考图IR6-2，由N到M沿航路IFR飞行中，飞机航向292°，调好侧方台W，RMI指示W磁方位190°，表明 {{c1::B}}	飞机正好在预定方位线上||飞机已越过预定方位线||飞机未到预定方位线	2	QDM指=190，QDM指小于QDM预，飞机沿N飞往M中，W台在左边，电台在左侧，QDM指小于QDM预，飞机已过方位线。
128	飞机沿航线角MC126°飞行，预定方位线RB260°，当飞机保持航向132°时，ADF指示器读数为多少时，飞机在方位线上？ {{c1::C}}	260°||266°||254°	3	ADF指的是RB，即 MC＋260°=MH＋RB，所以RB=126°＋260°－ 132°＝254°。
129	航线角MC220°，预定QDM130°，飞机保持MH230°飞行，当RMI指针指示130°时，表明飞机 {{c1::A}}	正好在方位线上||已过方位线||未到方位线	1	QDM指=QDM预，飞机在方位线上。
130	航线角MC114°，某预定方位线QDM/RB=193°/79°，飞机保持MH120°飞行，当ADF指示70°时 {{c1::C}}	飞机刚到预定方位线||飞机已过预定方位线||飞机未到预定方位线	3	已知MH=120°，QDM预=193°，可知电台位于飞机右侧，RB指小于RB预，表明飞机未到方位线。
131	为了正确引导飞机到着陆机场着陆，在接收NDB信号时，必须做到 {{c1::C}}	正确调谐电台||监听识别信号||正确调谐电台和监听识别信号	3	为正确引导飞机到着陆机场着陆，在接收NDB信号时，必须正确调谐电台和监听识别信号。
132	飞行中，用于确定飞机位置的无线电导航设备主要有（） {{c1::C}}	RNAV||VOR 交叉定点||VOR、NDB、DME	3	自动定向仪（ADF）是最早应用的无线电导航系统，它与地面 NDB 导航台配合，组成一种近程测角系统。甚高频全向信标（VOR）系统，是一种近程无线电测角导航系统,由地面发射台和机载设备组成，工作在 108～117.95MHz 频段，它由地面发射台通过天线发射出方位信息，机载设备接收和处理这一方位信息，并通过有关的指示器指示相应的方位信息，测距仪（DME）是一种能够测量由询问器到某个固定应答器（地面台）距离的设备，在航空上测量的是飞机到地面台的斜距,不是距台的水平距离。飞行中可用这三种方式对飞机进行定位。
133	参考图IR6-1，如进入预定方位线的QDM为250°，那么现在飞机进入方位线的情形是 {{c1::A}}	未到||已过||刚到	1	
134	参考图IR6-1，电台磁方位QDM是 {{c1::B}}	060°||260°||270°	2	电台磁方位角QDM是指从飞机所在位置的磁经线北端顺时针方向量到无线电方位经线的角度，QDM=MH+RB，ADF测量的是RB（电台相对方位角，即从飞机航向线顺时针方向量到无线电方位线的角度），MH=350，RB=270，所以QDM=350+270-360=260。
135	参考图IR6-6，如果保持1号飞机所指示的磁航向，哪一幅ADF图例指示此飞机在向台磁方位（QDM）060°的方位线上？ {{c1::A}}	2||4||5	1	由题干可知，QDM=60°，MH=360°，RB=QDM-MH=60°，图例2指示RB=60°。
136	参考图IR6-6，如果保持6号飞机所指示的磁航向，哪一幅ADF图例指示此飞机在背台磁方位（QDR）255°的方位线上？ {{c1::B}}	2||4||7	2	QDR=QDM±180°，所以QDM=255°-180°=75°，已知MH=225°，可知RB=QDM-MH=75°-225°+360°=210°，图例4指示RB为210°。
137	参考图IR6-1，飞机磁方位QDR是 {{c1::C}}	240°||090°||080°	3	QDM=MH+RB，QDR=QDM±180°，MH=350，RB=270，则 QDM=260，QDR=80°。
138	参考图IR6-1，如飞机保持航向继续向前飞行，则ADF指示将 {{c1::A}}	减小||增大||不变	1	
139	参考图IR6-1，如飞机在该位置不变，只是航向增到10°，则ADF指示将为 {{c1::C}}	290°||270°||250°	3	
140	机上ADF输出方位信号到RMI上指示，其针尖指示的是什么方位角？ {{c1::B}}	飞机方位角（QDR）||电台方位角（QDM）||相对方位角（RB）	2	机上ADF输出方位信号到RMI上指示，其针尖指示QDM，针尾指示QDR。
141	参考图IR6-4，电台在飞机纵轴的什么方向上？ {{c1::C}}	右前方||左前方||右后方	3	
142	参考图IR6-4，飞机在电台的什么方位上 {{c1::C}}	东北方位||西南方位||东南方位	3	
143	参考图IR6-7，图1表明电台磁方位QDM是 {{c1::B}}	115°||295°||090°	2	针尖所指即为QDM，看图可知，QDM为295°。
144	自动定向仪接受NDB台信息进行定位时，RMI显示的方位信息是 {{c1::B}}	电台磁方位角和磁航迹||电台磁方位角和相对方位角||相对方位角和磁航迹	2	由于无线电磁指示器（RMI）的刻度盘是可以转动的，当飞机航向改变时，RMI刻度盘随之转动。从RMI的航向标线可以读出飞机当时的航向。方位指针有两根，细针指示第一部ADF或VOR接收机送来的方位信号显示出所测的方位；粗针指示第二部ADF或VOR接收机送来的方位信号显示出所测的方位；针尖指示电台磁方位，针尾指示飞机磁方位，航向与针尖顺时针之间的夹角就是相对方位。
145	机上ADF系统输出的方位信息，可以在下述（  ）表上指示。 {{c1::A}}	RMI||CDI||ADI	1	机上ADF系统输出的方位信息，可以在RMI表上指示。
146	RMI的刻度盘由（ ）驱动。 {{c1::B}}	人工手动||航向系统信号||全静压系统信号	2	RMI刻度盘由航向系统驱动。
147	自动定向机典型设备的工作频率为 {{c1::C}}	200-1450kHz||170-1800kHz||190-1750kHz	3	自动定向机（ADF-Automatic Direction Finder）与地面导航台配合，组成一种近程测角系统，典型设备工作频率为190-1750kHz，以地波的形式传送，可以绕过高大障碍物，易受干扰导致指示器指针晃动。
148	机上ADF系统控制面板上方式选择电门放“ANT”位，其作用是 {{c1::B}}	接收广播电台信号||准确调谐电台||实现人工定向	2	ADF控制盒工作方式一般有断开（OFF）、天线（ANT）、定向（ADF）和测试（TEST）四种，选择电门放“ANT”位的作用是准确调谐电台。
149	利用机上ADF自动定向时，必须把方式选择电门放什么位？ {{c1::C}}	TEST||ANT||ADF	3	利用机上ADF自动定向时，必须把方式选择电门放ADF位。
150	地面NDB（远台）发射莫尔斯电码识别信号是多少个英文字符? {{c1::B}}	一个||二个||三个	2	地面NDB远台发射的识别码是两个英文字母的国际莫尔斯电码。
151	ADF的频率单位为 {{c1::B}}	Hz||KHz||MHz	2	ADF频率单位是KHz（千赫兹）。
152	自动定向机机载定向设备一般包括 {{c1::C}}	自动定向接收机、控制盒、方位指示器、环形天线||自动定向接收机、控制盒、环形天线和垂直天线||自动定向接收机、控制盒、方位指示器、环形天线和垂直天线	3	自动定向机系统机载定向设备一般包括自动定向接收机、控制盒、方位指示器、环形天线和垂直天线。
153	如何降低ADF夜间效应？ {{c1::C}}	选择高频，距离较远的导航台||选择距离较近的导航台，降低飞行高度||选择低频，距离较近的导航台，增加飞行高度	3	自动定向机工作在中波波段，电离层对电波的吸收白天比夜间强。通常出现在日落后2小时和日出前2小时的一段时间内，夜间效应引起的定向误差一般在10°~15°左右。尽量选择频率低、距离较近的导航台，增加飞行高度，并在测定方位时读取平均值。
154	ADF/NDB 仪表导航，静电干扰误差主要出现在（）。 {{c1::A}}	大气放电时||夜间||山区	1	"1、静电干扰误差
大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到
干扰。在雷暴云附近飞行时，会影响自动定向机的接收和定向。克服静电干扰的方法，仔细辩听信号，当干扰杂音最小，指针指示稳定的瞬间读取方位。选择的导航台应是距离近、功率大的导航台。
2、夜间效应
自动定向机工作在中波波段，电离层对电波的吸收白天比夜间强。通常出现在日落后2小时和日出前2小时的一段时间内，夜间效应引起的定向误差一般在10°~15°左右。尽量选择频率低、距离较近的导航台，增加飞行高度，并在测定方位时读取平均值。
3、山区效应
电波遇到山峰、丘陵和大建筑物时会发生反射和绕射，因此在低空飞行时，自动定向机指示
器的方位指针有可能出现偏离正确位置或摆动，这种现象叫做山区效应。电波越长，绕射能力越强，影响越大；电波越短，反射能力越强，因此用短波或超短波进行定向的影响较大。所以地面导航台的频率应选的低些，或可以通过提高飞行高度避免山区效应。
4、海岸效应
电波从陆地进入海面，或从海面进入陆地，由于电波传播的导电系数发生改变，从而产生定向误差。电波传播的方向同海岸线的夹角越小，则海岸效应引起的方位误差越大；传播方向与海岸线垂直时，不产生误差。"
155	沿海岸线飞行，以下哪种情况存在的误差最大？ {{c1::C}}	航向与VOR径向线成45度夹角时||航向与VOR径向线成90度夹角时||航向与VOR径向线夹角很小时	3	电波传播的方向同海岸线的夹角越小，则海岸效应引起的方位误差越大；传播方向与海岸线垂直时，不产生误差。
156	如何克服ADF静电干扰 {{c1::A}}	选择距离近、功率大的导航台||选择频率低、距离远的导航台||选择距离远、功率大的导航台	1	大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到干扰。在雷暴云附近飞行时，会影响自动定向机的接收和定向。克服静电干扰的方法，仔细辩听信号，当干扰杂音最小，指针指示稳定的瞬间读取方位。选择的导航台应是距离近、功率大的导航台。
157	ADF静电干扰误差产生的原因是 {{c1::B}}	自动定向机工作在中波波段，电离层对电波的吸收白天比夜间强。||大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到干扰。||电波遇到山峰、丘陵和大建筑物时会发生反射和绕射	2	大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到干扰。在雷暴云附近飞行时，会影响自动定向机的接收和定向。克服静电干扰的方法，仔细辩听信号，当干扰杂音最小，指针指示稳定的瞬间读取方位。选择的导航台应是距离近、功率大的导航台。
158	ADF/NDB仪表导航海岸效应的克服方法是 {{c1::A}}	增大飞机与海岸线的夹角||降低高度||更换频率	1	海岸效应是电波从陆地进入海面，或从海面进入陆地，由于电波传播的导电系数发生改变，从而产生定向误差。电波传播的方向同海岸线的夹角越小，则海岸效应引起的方位误差越大；传播方向与海岸线垂直时，不产生误差。
159	如何克服无线电波的静电干扰误差？ {{c1::A}}	仔细辩听信号，当干扰杂音最小，指针指示稳定的瞬间读取方位||选用距离较远的电台，有雷电时不使用NDB||仪表指针摆动时，取平均值	1	静电干扰误差是指大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到干扰。在雷暴云附近飞行时，会影响自动定向机的接收和定向。克服静电干扰的方法，仔细辩听信号，当干扰杂音最小，指针指示稳定的瞬间读取方位。选择的导航台应是距离近、功率大的导航台。
160	自动定向仪的夜间效应是由于 {{c1::A}}	夜间电离层对电波的吸收减弱||夜间电波传播的导电系数发生改变||夜间其他大气辐射波对电波的干扰减小	1	自动定向机工作在中波波段，电离层对电波的吸收白天比夜间强。通常出现在日落后2小时和日出前2小时的一段时间内，夜间效应引起的定向误差一般在10°~15°左右。尽量选择频率低、距离较近的导航台，增加飞行高度，并在测定方位时读取平均值。
161	ADF夜间效应什么时候最明显？ {{c1::B}}	高空||黎明或黄昏||冬季长夜	2	自动定向机工作在中波波段，电离层对电波的吸收白天比夜间强。通常出现在日落后2小时和日出前2小时的一段时间内，夜间效应引起的定向误差一般在10°~15°左右。尽量选择频率低、距离较近的导航台，增加飞行高度，并在测定方位时读取平均值。
162	电离层对电波吸收产生变化时，ADF受到干扰，属于（）误差。 {{c1::B}}	静电干扰||夜间效应||山区效应	2	静电干扰误差：大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到干扰。夜间效应：自动定向机工作在中波波段，电离层对电波的吸收白天比夜间强。通常出现在日落后2小时和日出前2小时的一段时间内，夜间效应引起的定向误差一般在10°~15°左右。山区效应：电波遇到山峰、丘陵和大建筑物时会发生反射和绕射，因此在低空飞行时，自动定向机指示器的方位指针有可能出现偏离正确位置或摆动，这种现象叫做山区效应。
163	大气放电时，会辐射多种频率的电波，使ADF接收机受到干扰，称作 {{c1::A}}	静电干扰误差||夜间效应||海岸效应	1	大气放电时，会辐射多种频率的电波，其中影响最大的是中波和长波，使得ADF接收机受到干扰。在雷暴云附近飞行时，会影响自动定向机的接收和定向。克服静电干扰的方法，仔细辩听信号，当干扰杂音最小，指针指示稳定的瞬间读取方位。选择的导航台应是距离近、功率大的导航台。
164	关于海岸效应说法正确的是 {{c1::C}}	电波传播的方向同海岸线夹角越小，海岸效应引起的方位误差越小||电波传播方向与海岸线垂直时，误差最大||海岸效应是由于电波传播的导电系数发生变化而产生的定向误差	3	电波从陆地进入海面，或从海面进入陆地，由于电波传播的导电系数发生改变，从而产生定向误差。电波传播的方向同海岸线的夹角越小，则海岸效应引起的方位误差越大；传播方向与海岸线垂直时，不产生误差。
165	VOR系统提供磁方位角，与飞机航向是否有关？ {{c1::B}}	有关||无关||不一定	2	VOR系统提供磁方位角，与飞机位置有关，与航向无关。
166	VOR径向方位 {{c1::C}}	RB不随航向发生变化||QDM随航向发生变化||QDR不随航向发生变化	3	从航向线顺时针量到无线电方位线的角度，叫电台相对方位角（RB）。从飞机所在位置的经线北端顺时针量到无线电方位线的角度，叫电台方位角，以磁经线北端为基准的电台方位角叫电台磁方位角（QDM）。从电台所在位置的经线北端顺时针量到无线电方位线的角度，叫飞机方位角，以磁经线北端为基准的飞机方位角叫飞机磁方位角（QDR）。同一条方位线上，电台方位角和飞机方位角都是一定的，一个航向将对应一个相对方位RB。
167	机上VOR工作频率一般和以下哪种设备配套使用？ {{c1::B}}	ILS、ADF||ILS、DME||DME、ADF	2	机上VOR工作频率通常与ILS、DME设备配套使用。
168	某VOR台正在维护时，其依据是 {{c1::A}}	其导航功能已消除||用音频播放警戒信号||识别功能消除	1	VOR台正在维护时，其导航功能消除。
169	机载VOR接收机接收地面VOR信号时，比较两种信号的 {{c1::A}}	相位||幅度||频率	1	机载VOR接收机接收VOR地面台发射的基准相位信号和可变相位信号。并通过比较两种信号的相位差，得出飞机相对地面VOR台的径向方位即飞机磁方位QDR，通过指示器指示出方位信息，供飞行员确定飞机的位置并引导飞机航行。
170	VOR系统通过（）方式使信号具有方向性 {{c1::A}}	调相位||调幅||调频	1	地面VOR台发射两种信号：一种是基准相位信号；另一种是可变相位信号，相位随VOR台的径向方位变化，可变相位信号通过全向天线发射。
171	在VOR导航台的有效工作范围内，导航工作距离？ {{c1::A}}	跟飞机的飞行高度和昼夜有关系||随着飞机的飞行高度增加而增加，与昼夜无关||与昼夜飞行或飞机的飞行高度都无关	1	VOR系统的地面设备就是地面全向信标台，简称VOR台。VOR工作在甚高频频段上，频率范围108.00-117.95MHz，以直线方式传播，会被高大障碍物所遮挡。由于甚高频信号只能以直达波的形式在视距内传播，所以甚高频工作距离较近，受飞行高度的影响。但由于对流层对超短波的折射作用，使得实际的传播距离略大于视线距离。受昼夜和季节变化的影响小，通信较稳定。
172	航路VOR台的频率和有效作用范围为 {{c1::A}}	112--118MHz、200NM||108--118MHz、250NM||108--112MHz、300NM	1	航路VOR台，也称A类VOR台，使用频率为112--118MHz，工作距离为200NM。
173	终端VOR（TVOR）的使用频率范围和工作距离为 {{c1::B}}	108.00––118.00MHz，30NM||108.00––112.00MHz，25NM||112.00––118.00MHz，20NM	2	终端VOR台，也称为B类VOR台，使用108.00~112.00MHz之间十分位为偶数的频率，共计40个波道，发射功率为50W，工作距离为25NM。
174	使用VOR导航时，怎样辨别过台？ {{c1::C}}	飞机进入信号盲区时，CDI（航道偏离指示器）首先移动||TO-FROM（向-背台）指示器消失的时刻||TO-FROM（向-背台）指示器第一次完全倒向	3	使用VOR导航时，CDI指示器上TO-FROM指标完全倒向即表明飞机过台。
175	航向系统工作频率范围是108.00-112.00MHz，为了区分VOR台的信号，其频率的第一位小数采用 {{c1::A}}	奇数||偶数||零	1	航向信标台工作频率是108.10—111.95MHz间十分位（小数第一位）为奇数的频率再加50KHz的频率。
176	VOR系统的地面设备是（  ） {{c1::A}}	地面全向信标台||航向信标台||无方向性信标	1	VOR系统的地面设备就是地面全向信标台，简称VOR台。VOR工作在甚高频频段上，频率范围108.00~117.95MHz，以直线方式传播，会被高大障碍物所遮挡。
177	VOR工作在（ ）频段上，频率范围是（ ） {{c1::A}}	甚高频，108.00~117.95MHz||高频，108.00~112.00MHz||中频，112.00~118.00MHz	1	VOR系统的地面设备就是地面全向信标台，简称VOR台。VOR工作在甚高频频段上，频率范围108.00~117.95MHz，以直线方式传播，会被高大障碍物所遮挡。
178	地面的VOR台使用的识别码为（ ）英文字母的国际莫尔斯电码。 {{c1::C}}	一个||二个||三个	3	地面的VOR台使用的识别码为三个英文字母的国际莫尔斯电码。
179	VOR的盲区范围是 {{c1::A}}	电台正上空||电台周围100米范围内||预选航道90°，向背台指标由FROM变为TO的区间	1	VOR地面台在发射信号时，在垂直面内有50°的范围飞机上的机载设备会接受不到信号，这一区域范围称为盲区。
180	参考图IR6-3，如用该VOR台作为侧方台，进入预定方位线的预计QDM为40°，则图4表示飞机 {{c1::C}}	刚进入方位线||未到方位线||已过方位线	3	
181	参考图IR6-3，哪一个RMI指示飞机在R-235°上背台飞行（风向050°，风速20KT）？ {{c1::B}}	2||3||4	2	飞机在235°径向线上背台飞行，风向050°为顺风，可知飞机航向应在180°~270°之间，看图可知，仪表3符合条件。
182	参考图IR6-3，哪一幅RMI图例指示此航空器在此台西南并逐渐靠拢此台？ {{c1::A}}	1||2||3	1	航空器在台的西南且逐渐向台靠拢，表明180°＜QDR＜270°，0°＜MH＜90°，图例1符合条件。
183	参考图IR6-3，哪一幅RMI图例指示此航空器在R-055°径向线上背台飞行? {{c1::B}}	1||2||3	2	看图可知，图例2中QDR=55°符合条件。
184	参考图IR6-3，图2表明电台在飞机的什么方位上？ {{c1::C}}	东南方位||东北方位||西南方位	3	
185	向台飞行时无线电磁指示器（RMI）针尖指示的是 {{c1::A}}	QDM||QDR||RB	1	RMI针尖指示电台磁方位（QDM），针尾指示飞机磁方位（QDR）。
186	参考图IR6-7，RMI调到某VOR台，哪幅图指示此航空器在R-010°径向线上？ {{c1::C}}	1||2||3	3	指针针尾指示QDR，看图可知，图3指示QDR=10°。
187	参考图IR6-8，各航空器的航道选择钮均调到360°，哪一架航空器的TO/FROM指示“FROM”，且CDI上的偏离杆偏左？ {{c1::B}}	1||2||3	2	当飞机位置处在预选航道背台一侧的180°区域时显示“FR”即背台，预选航道360°，看图可知，1、2为背台飞行，3、4为向台飞行，若CDI上的偏离杆偏左，则飞机偏在预选航道右侧，所以2为正确答案。
188	VOR信号可以在下列哪组仪表上显示？ {{c1::A}}	RMI、HSI、CDI||ADF、HSI||ADI、RMI、HSI	1	VOR信号可以在RMI、HSI、CDI上显示。
189	CDI（航道偏离指示器）的满刻度偏移表示偏离VOR航道中心线多少度偏离角？ {{c1::C}}	4°||5°||10°	3	在VOR方式时每点表示偏差2°，满偏为±10°。
190	CDI（航道偏离指示器）上的1/2满刻度偏移，表示偏离VOR航道中心线多少度？ {{c1::C}}	2°||4°||5°	3	在VOR方式时，每点表示偏差2°，满偏为±10°，CDI上1/2刻度偏移，表示偏离航道中心线5°。
191	什么情况下，HSI（或CDI）航道指针箭头方向指示电台磁方位？ {{c1::B}}	“TO/FROM”显示“TO”时||“TO/FROM”显示“TO”航道偏离杆在中央时||“TO/FROM”显示“FROM”且航道偏离杆在中央时	2	当“TO/FROM”显示“TO”且航道偏离杆在中央时，HSI（或CDI）航道指针箭头方向指示电台磁方位。
192	CDI（航道偏离指示器）指示TO，且飞机正向台飞行，表示的角度为 {{c1::B}}	偏航角||偏离角||偏航角和偏离角	2	CDI航道偏离杆偏离的角度为飞机偏离预选航道的角度。当CDI指示TO，且飞机正在向台飞行时，偏离的角度为新航线与原航线的夹角，即偏离角。
193	CDI上指示FROM，且飞机正背台飞行，表示的角度为 {{c1::A}}	偏航角||偏离角||偏航角和偏离角	1	CDI航道偏离杆偏离的角度为飞机偏离预选航道的角度。当CDI指示FROM，且飞机正在背台飞行时，偏离的角度为航迹线与航线的夹角，即偏航角。
194	使用VOR导航时，CDI上航道杆偏左，说明飞机偏在预选航道的 {{c1::B}}	左边||右边||不能判断	2	使用VOR导航时，CDI上航道杆偏左，说明飞机偏在预选航道的右边，如航道偏离杆偏右说明飞机偏在预选航道的左边。
195	参考图IR6-9，代号“A”的飞机所在的VOR径向方位约为 {{c1::C}}	99°||261°||279°	3	
196	参考图IR6-10，当航空器飞越此VOR后朝哪个方位飞行？ {{c1::C}}	东北||东南||西南	3	
197	参考图IR6-11，当航空器飞越此VOR后朝哪个方位飞行？ {{c1::B}}	西南||西北||东北	2	
198	HSI上的航道偏离杆可以指示下面何种设备的航道偏离? {{c1::C}}	VOR、MB||LOC、ADF||VOR、LOC	3	HSI上的航道偏离杆可以指示VOR、LOC设备的航道偏离，ADF和MB没有偏离信号。
199	在近程导航中，利用RMI怎样判断飞机过台？ {{c1::A}}	指针指向RMI航向标线附近，然后左右摆动，并迅速倒向||指针指向RMI航向标线附近并倒向||指针一直指向航向标线附近	1	在近程导航中，RMI指针指向航向标线附近，然后左右摆动并迅速倒向，表明飞机过台。
200	参考图IR6-12，此航空器偏离NAV-1选定径向线约多少海里？ {{c1::A}}	5NM||7.5NM||10NM	1	飞行距离为60海里，每偏离1°，表示偏离1海里，看图可知，偏离杆偏离2.5点，表示偏离5°，所以航空器偏离选定径向线约5海里。
201	参考图IR6-12，此航空器偏离NAV-1指示此航空器在哪条径向线上？ {{c1::C}}	R-175°||R-165°||R-345°	3	看图可知，预选航道为350°，偏离杆偏右2.5点，表示飞机偏离预选航道左侧5°，所以QDR=350°-5°=345°，航空器在345°径向线上。
202	参考图IR6-12，NAV-1的方位旋钮（OBS）选择什么方位时，HSI将处于中心位并使TO/FROM指示改变为“TO”？ {{c1::B}}	175°||165°||345°	2	看图可知，预选航道为350°，偏离杆偏右2.5点表示飞机偏左5°，所以QDR=350°-5°=345°，在径向线345°时HSI处于中心位，此时TO/FROM指标指示FROM，所以当OBS选择165°时，指示将变为“TO”。
