Index	Question	Options	Answer	Answer Explanation
79	航空活塞发动机要降低发动机气缸头温度，除减少发动机功率和增加空速之外，还可以 {{c1::C}}	增大滑油散热器风门的开度||减小发动机的转速||操纵混合比杆，使混合气适当变富油	3	在混合气处于比较贫油状态时，会引起汽缸头温度升高，此时，应操纵混合比杆，使混合气适当变富油以降低发动机汽缸头温度。
80	对活塞发动机飞机的排气总管加热系统应经常检查，这样做的目的是减少什么的可能性？ {{c1::A}}	废气渗漏进入驾驶舱||排气系统的反压力导致发动机的功率损失||加温器带走的热量增加而使发动机骤冷	1	发动机排出的废气所具有的能量占燃料热能的30％～50％，若不加以利用，浪费很大。因此，发动机通常在排气装置中装有热交换器。利用废气的能量来加温空气从而供给驾驶舱加温、座舱取暖、风挡除雾、汽化器加温等。实际飞行中应经常检查排气总管上的加温系统，以防止废气渗漏进入驾驶舱。
81	活塞发动机在冬天以小功率状态长时间下降，容易造成发动机 {{c1::B}}	过贫油燃烧||发动机气缸头温度过低，工作不稳定||发动机爆震	2	当发动机处于小功率状态长时间下降时，汽缸头温度过低易超出规定的范围。此时可相应关小鱼鳞板的开度，或是采用阶段下降的方法，甚至可采用带功率下降的方法，以保证汽缸头温度在正常范围之内。
82	平飞时发现排气温度低，说明 {{c1::A}}	混合气过富油，应适当后拉混合比杆||混合气贫油，应适当前推混合比杆||混合气贫油，应适当前推油门杆	1	过富油混合气燃烧时，由于氧气不足，燃料富余，不能完全燃烧，混合气的放热量减小，导致发动机排气温度低，应适当后拉混合比杆，使进入燃烧室的混合气具有合适的油/气混合比。
83	随着机场标高的增加，涡桨发动机的功率将 {{c1::A}}	减小||保持不变||增大	1	影响涡桨发动机功率的因素有：随着发动机转速增加，发动机功率增加，转速越大功率增加越快；大气压力增加时，发动机功率增加；大气温度降低时，发动机功率增加；大气密度增加时，发动机功率增加；发动机功率随飞行马赫数增加，变化不大，但当空速增加到一定速度，螺旋桨将出现激波，拉力急剧下降，使涡桨发动机只适合中低速飞行。机场标高增加，大气压力降低，大气密度降低，发动机功率将减小。
84	发动机在启动过程中，转速上升到低于慢车转速的某转速值且不再上升或下降的现象，称为 {{c1::B}}	热启动||悬挂启动||湿启动	2	发动机常见的不正常启动情形有热启动，悬挂启动，湿启动。热启动是指启动过程中排气温度超过启动温度限制值的现象。悬挂启动是指在启动过程中发动机转速上升到低于慢车转速的某转速值转速不再上升或下降的现象。湿启动是指启动时混合气未着火的现象。
85	在正常的道面条件下，使用自动刹车的飞机着陆接地后也会使用反推，其主要作用是 {{c1::B}}	缩短着陆距离||避免刹车过度磨损||防止冲出跑道	2	通常情况下，在使用自动刹车滑跑时，反推的主要作用是避免刹车的过度磨损，而不能显著地减缩着陆距离。因为自动刹车是根据预选的减速率来调定刹车压力的。在湿滑道面条件，或使用个人工刹车的情况下，反推将起到显著缩短着陆距离的作用。
86	在（ ）阶段，使用反推的减速效果最佳。 {{c1::C}}	中断起飞阶段||低速滑跑阶段||高速滑跑阶段	3	反推是着陆滑跑中的一个重要的减速工具，尤其是在湿滑道面条件下，其减速作用常常是决定性的。反推的最佳减速效果是在高速滑跑阶段，随着滑跑速度的减小，其减速所用也是相应下降，而且在低速滑跑时如果仍保持大功率反推，则极易引起发动机的损坏。因此，除非飞机面临冲出跑道的危险，否则一般要求在速度达到60节以下时解除反推。
87	关于涡桨发动机的使用，下列说法正确的是 {{c1::B}}	冬天和夏天都易超扭||冬天比夏天更易超扭||夏天比冬天更易超扭	2	涡桨发动机在使用中，应特别防止发动机超负荷使用，尤其是在冬季飞行时，驾驶员一定要注意防止涡桨发动机超扭。
88	装备涡桨发动机的飞机在颠簸气流中飞行时，通常应把点火电门接通在连续点火位，这样做的目的主要是 {{c1::B}}	防止涡轮超温||防止燃烧室熄火||防止压气机进入喘振状态	2	在实际工作中为防止燃烧室熄火，在起飞、着陆等关键的飞行阶段以及在复杂气象条件下（如积冰区、颠簸的气流等）飞行时，飞行员应将点火电门置于点火位。
89	安装涡桨发动机的飞机上，其座舱中的扭矩表反映的是 {{c1::B}}	涡桨发动机的当量功率||发动机输给螺旋桨的功率||螺旋桨的功率	2	"螺旋桨轴功率：是指发动机经减速器传递给螺旋桨的功率，用扭矩表来指示其大小。
当量功率：包括涡轮输给螺旋桨的轴功率与喷气推进力的折合功率之和。"
90	当涡桨发动机的压气机发生喘振时，除引起发动机的功率下降外还将引起 {{c1::B}}	燃油流量增加||排气温度上升||排气温度下降	2	喘振是压气机在工作过程中，由于发动机结构的损坏、工作条件或者外部使用条件的变化，引起的一种不稳定工作状态。当压气机发生喘振时，发动机会出现转速不稳、排气温度升高、振动加剧、推力减小等现象。严重的压气机喘振可能造成发动机机件严重损坏，发动机熄火和性能急剧恶化，严重危及飞行安全。
91	当涡桨发动机在最大状态工作时间超过限制，最有可能出现的情况是 {{c1::B}}	压气机喘振||热端部件烧损||发动机停车	2	"实际工作时，为了防止涡桨发动机因排气温度过高而烧坏热端部件，飞行员操纵发动机时还应该注意以下两点：
①推油门不能动作过猛，防止因燃烧室过富油而使排气温度过高。
②涡桨发动机在最大状态下工作的时间不能超过限制。"
92	涡桨发动机突然增大油门，会出现 {{c1::B}}	贫油||富油||排气温度降低	2	涡桨发动机突然增大油门，进入燃烧室的供油量迅速增加，混合气将变富油。涡轮前温度增加，涡轮功率增加，涡轮功率大于压气机功率，出现了剩余功率，发动机转速便增加。随着发动机转速不断增加，压气机功率逐渐增加，同时进入发动机的空气流量也不断增加，最终可达到新的平衡。
93	飞行中，灭火后的发动机能否重新开车 {{c1::B}}	只有确实判明着火原因，并有相应措施才能重新开车||任何情况下都不准重新开车||只有待发动机冷却后，才能重新开车	2	
94	活塞发动机总的气缸工作容积越大，说明 {{c1::A}}	进气量越大，功率越大||进气量越大，混合气越贫油||进气量越大，喷油多，发动机经济性越差	1	汽缸工作容积是上死点与下死点之间的汽缸容积。发动机总的汽缸工作容积可用来描述发动机工作时进气量的多少和做功能力的大小。汽缸工作容积越大，说明进气量越大，输出功率越大。
95	航空发动机种类包括 {{c1::C}}	航空活塞发动机、航空燃气涡轮喷气发动机||航空活塞发动机、航空涡桨发动机||航空活塞发动机、航空燃气涡轮发动机	3	目前，航空发动机分为两大类型：航空活塞发动机和航空燃气涡轮发动机。
96	飞机气压传动原理 {{c1::B}}	由气压冲动机件传动||压缩气体膨胀作功，传动机件||利用气体能传递压力特性而储存能量	2	气压传动就是利用压缩气体膨胀做功传动机件。气体压缩时储存一定能量，膨胀时压力能转变为机械能做功。
97	航空活塞发动机工作时，活塞不断重复哪四个行程？ {{c1::A}}	进气、压缩、膨胀和排气||进气、膨胀、压缩和排气||压缩、进气、膨胀和排气	1	航空活塞发动机工作时，活塞不断重复进气行程，压缩行程，膨胀行程和排气行程。
98	半硬壳式机身外力由什么承受？ {{c1::C}}	全部由蒙皮承受||以梁为主承受弯曲轴向力||壁板承受绝大部分弯曲轴向力，蒙皮承受扭矩	3	桁条式机身又称半硬壳式机身，受力特点是，壁板承受绝大部分弯曲轴向力，而剪力和扭矩由蒙皮承受。
99	半硬壳式机身所受外载荷主要由（  ）承受。 {{c1::A}}	蒙皮||骨架||桁条	1	半硬壳式机身有桁条、隔框和地板铆接成骨架，外部铆接强度较大的铝合金蒙皮。机身所受外载荷主要由蒙皮承受，其余外载荷由桁条承受。
100	为防止锁住舵面下的起飞事故，一些飞机的安全措施是 {{c1::B}}	舵面上锁时飞机总电门被断开||舵面上锁时发动机油门杆只能推到慢车位||舵面上锁时油门杆无法移动	2	飞行前必须将舵面锁解除，以防止锁住舵面起飞发生事故。在设计上采取了一些安全措施，如舵面锁手柄与油门杆联锁，未开锁前发动机油门杆只能前推到慢车位而达不到起飞功率。
101	粗猛着陆及其影响是 {{c1::B}}	粗猛着陆就是使飞机接地的动作太快||不按规定的着陆高度、速度及接地角，导致受地面撞击力超过规定||粗猛着陆时前轮先接地	2	重着陆又称为粗猛着陆，主要是不按正常着陆规定的下滑高度，速度，航迹与接地角，导致飞机受地面撞击载荷超过规定的着陆。粗猛着陆不仅可直接损坏结构件，而且使结构疲劳载荷的幅值增大而缩短寿命。
102	发动机效率是指？ {{c1::B}}	螺旋桨产生拉力的功率与发动机传递到螺旋桨桨轴上的功率的比值||带动螺旋桨的有效功与燃料的理论放热量的比值||发动机的有效功率与总功率比值	2	发动机效率：发动机利用燃料热能的有效程度。发动机工作时燃料所含热能只有一部分转变为推进功，其余部分以热能或动能形式损失掉。它分为热效率、推进效率和总效率
103	高涵道比涡扇发动机的动力主要由（ ）提供 。 {{c1::B}}	内涵道||外涵道||涡轮前温度	2	外涵空气流量与内涵空气流量之比称为涵道比流过发动机总的空气流量应是内外涵空气流量之和。现代民航飞机通常使用涵道比大于4的高涵道涡扇发动机。
104	航空燃气涡轮发动机与活塞发动机相比具有的特点是 {{c1::B}}	加速性好，超高空性能较差||加速性差，超高空性能较好||加速性和超高空性能都较好	2	航空活塞发动机具有低速经济性好、工作稳定性好和加速性好的优点，但也存在重量功率比大、高空性能差和速度性能差的缺点。航空燃气涡轮发动机种类较多，性能也各有千秋，与航空活塞发动机相比具有重量轻、推进力大、高空性能好和速度性能好的优点，但也存在使用经济性较差的缺点。
105	活塞发动机的爆震最易发生在 {{c1::A}}	发动机处于小转速和大进气压力状态工作时||发动机处于高功率状态工作时||发动机处于大转速和小进气压力状态工作时	1	进气压力和温度过高，混合气被压缩后的压力和温度也就过高，燃烧较晚的那部分混合气产生的过氧化物也会增加更多，容易发生爆震。在一定进气压力下，发动机转速小，气缸内紊流强度减弱，火焰传播速度减小，燃烧时间增长，燃烧较晚的那部分混合气产生的过氧化物增加，容易产生爆震。所以应避免小转速、大进气压力状态。
106	双发飞机在什么情况下会有爆炸声？ {{c1::C}}	太多的油气混合物使油量剧增||配线出问题使点火塞电力供给不稳定||汽缸里面燃烧不充分的油气混合物导致瞬时燃烧	3	发动机爆震会产生爆炸声，在一定条件下，气缸内混合气的正常燃烧遭到破坏而在未燃混合气的局部出现具有爆炸性的燃烧现象，叫做爆震燃烧，简称爆震。
107	对活塞发动机，如果保持油门位置不变，随着飞行高度的增加，进气压力将 {{c1::C}}	增加||不变||减小	3	随着飞行高度的增加，大气压力减小，所以进气压力将减小。
108	飞行中，如果怀疑恒速螺旋桨的活塞发动机出现爆震，应 {{c1::A}}	适当减小进气压力，增加发动机转速，加强发动机散热||适当增加进气压力，减小发动机转速，加强发动机散热||适当减小进气压力，减小发动机转速，减小发动机散热	1	飞行中，如果发现发动机出现爆震，可前推变距杆，减轻螺旋桨负荷，加大发动机转速；后拉油门杆，减小进气压力；加强发动机散热。
109	如果活塞发动机使用的燃油牌号低于规定的牌号，将最有可能产生 {{c1::A}}	爆震||气缸头温度过低||在增加功率时，发动机内的部件应力过大	1	低于规定牌号的燃油进入发动机后极易造成发动机爆震。
110	活塞发动机爆震可由下列哪种原因引起？ {{c1::A}}	发动机处于小转速和大进气压力状态工作时，使用的燃油牌号低于规定的牌号||发动机温度过低||使用的燃油牌号高于规定的牌号	1	进气压力和温度过高，混合气被压缩后的压力和温度也就过高，燃烧较晚的那部分混合气产生的过氧化物也会增加更多，容易发生爆震。在一定进气压力下，发动机转速小，气缸内紊流强度减弱，火焰传播速度减小，燃烧时间增长，燃烧较晚的那部分混合气产生的过氧化物增加，容易产生爆震。所以应避免小转速、大进气压力状态。
111	螺旋桨飞机发动机功率和转速下降，废气涡轮增压效果 {{c1::B}}	变好||变差||不变	2	"按照增压装置是否消耗发动机功率，可以分为机械增压（齿轮）和废气增压（涡轮）。
废气增压装置，利用气缸排气行程排出尾气的余温余压，在废气涡轮内膨胀作功带动涡轮转动，废气增压涡轮拖动进气增压涡轮对进气进行增压，与齿轮增压装置相比不需要消耗发动机功率，但是需要发动机功率和转速较小时，废气涡轮增压效果较差，在关车前需要冷却。"
112	浮子式汽化器系统与直接喷射式系统比较，通常较易 {{c1::A}}	结冰||碰到冰||除非有能见水汽，否则不易结冰	1	汽化器式燃油系统结构简单，但是由于空气对外做功温度降低和燃油汽化吸热，容易出现汽化器积冰，且油气混合气在发动机各汽缸的分配不均匀，易造成发动机振动。直接喷射式燃油的优点主要有：进气系统中结冰的可能性较小；各汽缸的燃油分配比较均匀；有较精确的油气比控制， 因而发动机的燃油经济性较好；便于寒冷天气的启动；油门响应快，特别是改善了加速性能。
113	燃油直接喷射式系统与汽化器系统比较，突出的一大优点是 {{c1::B}}	热发动机容易起动||能较好地为汽缸分布燃油||不容易产生气塞现象	2	汽化器式燃油系统结构简单，但是由于空气对外做功温度降低和燃油汽化吸热，容易出现汽化器积冰，且油气混合气在发动机各汽缸的分配不均匀，易造成发动机振动。直接喷射式燃油的优点主要有：进气系统中结冰的可能性较小；各汽缸的燃油分配比较均匀；有较精确的油气比控制， 因而发动机的燃油经济性较好；便于寒冷天气的启动；油门响应快，特别是改善了加速性能。
114	当飞机飞行高度增加，如果混合比杆没有向贫油位调整，将会使 {{c1::A}}	进入气缸的混合气变富油||进入气缸的混合气变贫油||进入气缸的混合气比值不变	1	油门杆控制进入发动机的空气量。混合比杆的作用是控制油气比。随着飞行高度的增加，空气密度减小，空气量减小，如果混合比杆没有向贫油位调整，燃油流量没有变，进入气缸的混合气将变富油。
115	当飞行员调混合比变贫油时，将会发生什么变化？ {{c1::B}}	进入汽化器的空气减少||进入气缸的燃油量减少||进入汽化器的空气增加	2	油门杆控制进入发动机的空气量。混合比杆的作用是控制油气比。飞行员须通过驾驶舱内的“混合比控制杆”减少进入喉管的燃油量，使进入燃烧室的混合气具有合适的油/气混合比。混合比杆变贫油时，进入气缸的燃油将减少。
116	随着高度的增加，油气混合物经过调整会变得充裕，因为油量 {{c1::B}}	在空气量减少时减少||在空气密度减少时不变||在空气量减少时不变	2	因为混合比杆控制燃油流量，随高度增加，空气密度减小，而燃油流量不变，燃油将变得充裕。
117	在浮子式汽化器系统中，汽化器结冰的原因是 {{c1::C}}	汽化器文氏管的空气受压缩||已到结冰温度的空气进入汽化器||汽化器内燃油的蒸发和空气的膨胀降温	3	"汽化器积冰形成的原因：
（1）燃油汽化吸热；
（2）文氏管效应：低速气流流速增加时温度降低。这样燃油与空气混合后的温度可能降到摄氏零度以下。如果空气湿度较大，空气中的水分很可能会在节气门或文氏管壁面上凝结成冰。"
118	关于汽化器结冰，下列说法正确的是 {{c1::B}}	只要大气温度低于0摄氏度，就会发生汽化器结冰||当大气温度在-7℃到21℃，有明显的水汽时，汽化器最易结冰||对定距螺旋桨活塞发动机，首先表明汽化器结冰的现象是发动机转速上升，接着又下降	2	在外界温度为-7~+21℃之间，有可见湿气或空气相对湿度较大时，最有可能出现文氏管结冰。
119	使用汽化器加温后，下列说法哪个正确？ {{c1::A}}	减少进入汽化器空气的密度，导致混合气富油||减少进入汽化器空气的密度，导致混合气贫油||减少进入汽化器空气的体积，导致混合气富油	1	使用汽化器加温后，由于进气温度升高，进气量会减少，使发动机的功率有所减小，工作温度有所升高，同时进入气缸的混合气变富油。
120	活塞发动机在高度，转速和进气压力不变的情况下工作，汽化器空气温度升高将使 {{c1::C}}	发动机功率增加||发动机功率不变||发动机功率减小	3	汽化器空气温度升高，进气量会减少，使发动机的功率有所减小。
121	操纵混合比杆，通常调节的是 {{c1::B}}	进入气缸的空气量||进入气缸的燃油量||进入气缸的空气量和燃油量	2	操纵混合比杆，可以调节进入气缸的燃油量，使进入燃烧室的混合气具有合适的油/气混合比。
122	活塞发动机操纵混合比杆改变混合气的油气比时，可主要参考什么仪表？ {{c1::B}}	进气压力表和转速表||燃油流量表和排气温度表||燃油流量表和进气压力表	2	混合比的改变由排气温度表（EGT）反映出来。混合比越大，即燃油的比例越多，废气温度越低；混合比越小，废气温度越高，混合比控制应参考发动机使用手册。燃油流量表：测量供向发动机的燃油流量，反映燃油消耗情况。混合比杆控制减少进入喉管的燃油量，操纵混合比杆改变油气比时，排气温度表和燃油流量表都可以参考。
123	装备活塞发动机的飞机在飞行中发现气缸头温度表失效，可通过参考什么仪表间接判断发动机的温度？ {{c1::B}}	进气压力表和转速表||滑油温度表和排气温度表||燃油流量表和燃油压力表	2	
124	直接喷射式发动机通过（ ）进行燃油增压。 {{c1::B}}	齿轮||离心泵||柱塞泵	2	燃油泵也称为主燃油泵，通常采用电动离心泵，保证向发动机驱动泵提供具有一定压力的燃油，电动离心泵作为供油动力源，将燃油增压后供向发动机。
125	螺旋桨飞机的发动机遭遇积冰后，飞行员应（）。 {{c1::A}}	增大发动机功率||改变贫富油指数||增大风门的开度	1	发动机进气道及进气部件结冰，破坏了它们的气功外形，减小了进气道面积，同时也减小了压气机每相邻叶片空气流通面，使进入发动机的空气流量减小，因而发动机功率下降。因此，在可操纵情况下，应增大发动机功率，打开除防冰系统（如有）。
126	飞行中，磁电机产生的点火电能来自 {{c1::C}}	飞机电瓶||交流发电机||磁电机内的磁铁转子和线圈	3	磁电机的功用：产生高压电和分配高压电。产生高压电的原理是利用电磁感应原理首先在一级线圈中产生低压电，然后再利用突然断电的方法在二级线圈中产生高压电。所以磁电机产生的点火电能其实是来自磁体转子和线圈作切割磁场线在一二级线圈中产生的感应电动势。
127	地面试车时，当“BOTH”位变为“L”位，发动机转速没有下降，说明 {{c1::A}}	右磁电机没有接地||左右磁电机都接地||左磁电机故障	1	若接地线没有接地，磁电机开关不能有效的控制磁电机工作。“L”位表示左磁电机产生高压电，右磁电机不能产生高压电。发动机转速没有下降，说明右磁电机没有接地，还在产生高压电。
128	完成活塞发动机内部的冷却，主要依靠 {{c1::B}}	某一特殊的恒温器||滑油系统||发动机的散热空气	2	发动机的内部散热由滑油系统完成，发动机的外部散热由散热系统完成。
129	如果活塞发动机滑油温度和气缸头温度超过正常范围，是因为 {{c1::C}}	混合比过富油||使用了比规定牌号高的燃油||使用功率过大和混合比贫油	3	"引起滑油温度过高的原因：
1．滑油量太少；2．发动机温度长时间较高；3．滑油散热器工作不好或受损。滑油温度过高的处置：1．调整滑油散热器风门开度；2．降低功率；3．使混合气变富油。所以较长时间使用大功率会使滑油温度升高，超出正常范围。通常情况下，引起汽缸头温度升高的情况有：一是在发动机处于大功率状态而飞机的空速较低时（例如起飞，复飞和爬升）二是在混合气处于比较贫油状态时；三是滑油量太少时。"
130	活塞发动机的散热系统是要保证 {{c1::A}}	发动机的气缸头温度在一定的范围内||发动机的常油温度在一定的范围内||发动机的排气温度在一定的范围内	1	散热系统的功用是利用冷却介质吸收和带走气缸的部分热量，使发动机工作温度保持在规定的范围内，保证发动机安全可靠地工作。
131	为了保证汽缸前后壁的散热比较均匀，在汽缸周围，装有专门的铝合金薄板，称为 {{c1::A}}	导流片||气缸散热片||整流罩通风片	1	"（1）气缸散热片
发动机工作时，为了保证机件温度正常，必须散走大量的热。由于汽缸外壁向外传热的传热系数较小，空气流过汽缸外壁面时，不足以带走全部应散去的热量。解决这一矛盾的办法，是在汽缸头和汽缸身的周围安装散热片，增大空气和汽缸外壁的接触面积，当空气流过汽缸周围时，热量即经散热片随气流散走。
（2）导流片
当空气流过发动机时，汽缸前部壁面直接与空气相接触，散热情况较好；而汽缸后部壁面背着气流，散热不良。为了保证汽缸前后壁面散热比较均匀，在汽缸周围，装有专门的铝合金薄板，称为导流片或导风板。
（3）整流罩通风片
有些飞机在整流罩的出口处，装有控制空气流通的风门，这个风门叫做鱼鳞板(也叫侧风门)。有些飞机，在整流罩的进口处还装有控制空气流通的另一个风门，这个风门叫做百叶窗(又叫鱼鳞片)。鱼鳞板和百叶窗统称为整流罩通风片，都可在座舱内操纵，用来控制冷却发动机的空气流量，以调节汽缸的温度。"
132	在座舱内可以操纵（），来控制流过活塞式发动机的冷却空气流量，以调节汽缸头温度。 {{c1::A}}	整流罩通风片||气缸散热片||导流片	1	有些飞机在整流罩的出口处，装有控制空气流通的风门，这个风门叫做鱼鳞板(也叫侧风门)。有些飞机，在整流罩的进口处还装有控制空气流通的另一个风门，这个风门叫做百叶窗(又叫鱼鳞片)。鱼鳞板和百叶窗统称为整流罩通风片，都可在座舱内操纵，用来控制冷却发动机的空气流量，以调节汽缸的温度。
133	液锁是由（）或（）进入汽缸引起的？ {{c1::A}}	滑油，汽油||滑油，大量空气||滑油，液压油	1	"在星型发动机的下部汽缸内 ，如果流入滑油或汽油，当发动机启动时，活塞向上死点运动，由于这些液油占据了燃烧室的一部分容积，因液油不易压缩，所示汽缸内气体压力的升高大大超过了正常情况下的压力，阻止活塞继续向上死点运动，迫使曲轴停止转动，这种现象叫液锁。
发生液锁时，对发动机的损害很大，会使发动机的汽缸和连杆损坏，甚至造成整台发动机完全损坏而报废"
134	航空活塞发动机在电嘴正常点火之前，混合气的非控制性点火称为 {{c1::C}}	燃烧||爆震||早燃	3	压缩过程中，如果在电嘴跳火以前，混合气的温度已达到着火温度，混合气就自行燃烧。这种发生在点火以前的自燃现象，叫做早燃。
135	活塞发动机的气缸头温度过高将 {{c1::B}}	增加燃油消耗率并增加功率||造成胶制受热部件损坏和气缸散热片翘曲||导致失去功率，滑油过度消耗和发动机内部永久性的损失	2	汽缸头温度过高，易引起材料强度变差，造成机件在很高的机械负荷和热负荷下损坏，如汽缸头翘曲、裂纹等。
136	活塞发动机气缸头温度过高除易造成机件损坏外，还引起 {{c1::B}}	燃油消耗量过大||滑油消耗量过大||电嘴积炭	2	汽缸头温度过高易引起材料强度变差，造成机件在很高的机械负荷和热负荷下损坏，同时因机件变形使得发动机机件运转不灵或漏油、漏气，滑油消耗量增加。
137	涡桨发动机的加速性在高温机场与在低温机场相比 {{c1::B}}	更好||更差||没有变化	2	发动机加速性是指快推油门杆时转速上升的快慢程度。影响加速性的主要因素有：燃油量增加的快慢，大气压力和大气温度，发动机转子的转动惯量，汽缸头温度。大气压力增大或大气温度降低时，空气密度增高，进气充填量增加，发动机有效功率增加，同时空气密度升高，螺旋桨的负载功率也增大，但总的是剩余功率变大，发动机加速性变好。反之，大气压力降低或气温升高，加速性变差。所以在高原机场或高温机场，发动机加速性变差。
138	气缸星型排列的活塞发动机与水平对置的活塞发动机相比，其特点是 {{c1::A}}	星型发动机的散热效果好，但易液锁||星型发动机的散热效果差，但不易液锁||星型发动机的散热效果好，也不易液锁	1	
139	星型发动机的（  ）汽缸易发生液锁 。 {{c1::C}}	上部||中部||下部	3	在星型发动机的下部汽缸内，如果流入滑油或汽油，当发动机启动时，活塞向上死点运动，由于这些液油占据了燃烧室的一部分容积，因液油不易压缩，所示汽缸内气体压力的升高大大超过了正常情况下的压力，阻止活塞继续向上死点运动，迫使曲轴停止转动，这种现象叫液锁。
140	活塞发动机过热，通常用（）仪表指示？ {{c1::A}}	气缸头温度||滑油温度||燃油温度	1	活塞发动机过热通常有汽缸头温度表CHT指示，气缸头温过高时可能导致早燃和爆震，还会导致活塞发动机汽缸散热片翘曲。由于滑油不能流入汽缸头对其降温，因此汽缸头温较高时需要前推混合比杆，混合比适度富油，使不能充分燃烧的油气给汽缸头降温。
141	星型发动机发生液锁现象，是（ ）进入发动机下部气缸引起的。 {{c1::B}}	空气或汽油||滑油或汽油||空气或滑油	2	在星型发动机的下部汽缸内 ，如果流入滑油或汽油，当发动机启动时，活塞向上死点运动，由于这些液油占据了燃烧室的一部分容积，因液油不易压缩，所示汽缸内气体压力的升高大大超过了正常情况下的压力，阻止活塞继续向上死点运动，迫使曲轴停止转动，这种现象叫液锁。
142	发动机气缸头过热，在爬升时应该 {{c1::A}}	减小爬升率，增大空速||增大爬升率，减小空速||爬升率和空速保持不变	1	活塞发动机过热通常有汽缸头温度表CHT指示，气缸头温度过高时可能导致早燃和爆震，还会导致活塞发动机汽缸散热片翘曲。由于滑油不能流入汽缸头对其降温，因此汽缸头温较高时需要前推混合比杆，混合比适度富油，使不能充分燃烧的油气给汽缸头降温。另外还可以通过适当增加飞行速度、加强散热（例如增大鱼鳞板开度）等方法降温。
143	在装有增压式活塞发动机的飞机上，在飞机爬升到什么高度之前，可保持额定进气压力不变？ {{c1::A}}	发动机的额定高度||飞机的实用升限||没有这一特定的高度	1	装有增压式活塞发动机的飞机上，发动机加装增压器后，空气先经过增压器提高压力，然后再进入汽缸。可以保持额定的进气压力，大大提高了发动机的高空性能。但在飞机爬升到额定高度之后，增压器就不能维持额定的进气压力了。
144	通常参照（  ）的变化来调整混合气的经济性 {{c1::A}}	排气温度表||汽缸头温度表||进气压力表	1	混合气的余气系数对发动机的性能影响很大，因此，飞行中应根据需要适当调整混合气。但是汽缸内混合气的余气系数无法准确测量，在飞行实际中，通常参照转速和排气温度的变化来确定发动机的最经济状态和最佳功率状态。
145	发动机最经济余气系数为 {{c1::B}}	0.8~0.9||1.05~1.10||0.9~1.10	2	根据燃油消耗率的定义，当余气系数α改变时，要使燃油消耗率最低，应在发动机较高功率输出的同时确保燃油消耗量较低。试验表明：当α＝1.05～1.10时，SFC最低，发动机的经济性最好。这个α值称为发动机最经济余气系数，对应的发动机状态称为最经济状态。
146	在额定高度以下，增压式发动机油门位置一定，随飞行高度增加，拉力 {{c1::A}}	增加||减小||基本不变	1	增压式发动机，油门位置一定，在额定高度以下，随飞行高度增加，拉力增加。在额定高度以上，随飞行高度增加，拉力减小。
147	在额定高度以上，螺旋桨拉力随高度增加而 {{c1::B}}	增大||减小||基本不变	2	增压式发动机，油门位置一定，在额定高度以下，随飞行高度增加，拉力增加。在额定高度以上，随飞行高度增加，拉力减小。
148	活塞发动机飞机在飞行中通常参照（）的变化来确定发动机的最经济状态和最佳功率状态。 {{c1::A}}	转速和排气温度||引气量和转速||引气量和排气温度	1	混合气的余气系数对发动机的性能影响很大，因此，飞行中应根据需要适当调整混合气。但是汽缸内混合气的余气系数无法准确测量，在飞行实际中，通常参照转速和排气温度的变化来确定发动机的最经济状态和最佳功率状态。
149	在活塞发动机的曲轴和螺旋桨之间装有减速器后，转速表通常反映 {{c1::A}}	发动机的曲轴转速||螺旋桨的转速||曲轴转速与螺旋桨转速相等，所以两个涡桨都反映	1	转速表的功用，测量发动机曲轴或者涡轮轴的转速。大功率的航空活塞发动机，通常当曲轴带动螺旋桨时，中间要经过一个称为减速器的机构。作用使螺旋桨转速低于曲轴转速，避免桨尖的运动将超过音速，并出现激波阻力，所以螺旋桨转速比曲轴转速小。
150	螺旋桨的推进功率是指 {{c1::B}}	螺旋桨旋转阻力消耗的功率||螺旋桨拉力产生的功率||发动机驱动螺旋桨的功率	2	螺旋桨旋转时，拉力产生的功率称为推进功率。发动机传递到螺旋桨桨轴上的功率称为制动马力 。
151	发动机转速增加，推力 {{c1::A}}	增大||减小||先增大后减小	1	"螺旋桨拉力的影响因素：
1、空速的影响，如单位时间排气质量及滑流不变，随着飞行速度增加，则拉力减小。
2、滑流的影响，如单位时间排气质量及飞行速度不变，随着滑流增加，则螺旋桨拉力增大。
3、转速的影响，如滑流、飞行速度和桨叶角保持不变，随着螺旋桨转速上升，则单位时间排气质量增加，拉力增大。
4、桨距的影响，若滑流、飞行速度和螺旋桨转速保持不变，随着桨叶角增加，则单位时间排气质量增加，拉力增大。"
152	对于有恒速装置的螺旋桨，当在气温较低时，判断恒速装置是否失效，应（）。 {{c1::B}}	推油门，螺旋桨转速不变，表明恒速装置失效||收油门，螺旋桨转速减小，表明恒速装置失效||收油门，螺旋桨转速不变，表明恒速装置失效	2	恒速装置失效，滑油不能流入流出变距油缸，此时变距螺旋桨变为定距螺旋桨，前推油门杆转速增大，后收油门杆转速减小。
153	对于变距螺旋桨，常用于变距的介质是 {{c1::B}}	飞机液压油||发动机滑油||发动机燃油	2	变距螺旋桨在地面检查时必须通过调整变距杆，检查转速能否随之改变。这是因为恒速装置使用滑油充当液压油的功能推动变距油缸活塞移动调整桨叶角，但是与液压油相比滑油粘性较大，特别是在气温较低时容易出现滑油凝固无法流动，使恒速装置失效，螺旋桨变为定距螺旋桨 。
